,test_id,kcid,lmc_prior_code,lengthscale_prior_code,weight,y0,y3,y4
1,0,10,2,1,linear,0.7495,0.9243,0.8879
2,0,10,2,1,quadratic,0.8463,0.9243,0.8879
0,0,10,2,1,unweighted,0.4957,0.9342,0.8863
1,0,10,2,1,linear,0.7307,0.9342,0.8863
2,0,10,2,1,quadratic,0.8355,0.9342,0.8863
0,0,11,2,1,unweighted,0.5024,0.9334,0.8863
1,0,11,2,1,linear,0.7401,0.9334,0.8863
2,0,11,2,1,quadratic,0.8464,0.9334,0.8863
0,0,11,2,1,unweighted,0.5015,0.9425,0.8974
1,0,11,2,1,linear,0.7398,0.9425,0.8974
2,0,11,2,1,quadratic,0.8432,0.9425,0.8974
0,0,11,2,1,unweighted,0.4967,0.9066,0.8958
1,0,11,2,1,linear,0.7397,0.9066,0.8958
2,0,11,2,1,quadratic,0.8474,0.9066,0.8958
0,0,11,2,1,unweighted,0.4944,0.9253,0.8974
1,0,11,2,1,linear,0.7322,0.9253,0.8974
2,0,11,2,1,quadratic,0.8404,0.9253,0.8974
0,0,11,2,1,unweighted,0.5045,0.9234,0.9069
1,0,11,2,1,linear,0.7389,0.9234,0.9069
2,0,11,2,1,quadratic,0.8416,0.9234,0.9069
0,0,11,2,1,unweighted,0.4899,0.935,0.9069
1,0,11,2,1,linear,0.7355,0.935,0.9069
2,0,11,2,1,quadratic,0.8457,0.935,0.9069
0,0,11,2,1,unweighted,0.4915,0.9518,0.8974
1,0,11,2,1,linear,0.7387,0.9518,0.8974
2,0,11,2,1,quadratic,0.8455,0.9518,0.8974
0,0,11,2,1,unweighted,0.4906,0.9334,0.9083
1,0,11,2,1,linear,0.7406,0.9334,0.9083
2,0,11,2,1,quadratic,0.8506,0.9334,0.9083
0,0,11,2,1,unweighted,0.4467,0.9066,0.9069
1,0,11,2,1,linear,0.7233,0.9066,0.9069
2,0,11,2,1,quadratic,0.8421,0.9066,0.9069
0,0,11,2,1,unweighted,0.4812,0.9334,0.9179
1,0,11,2,1,linear,0.7264,0.9334,0.9179
2,0,11,2,1,quadratic,0.8344,0.9334,0.9179
0,0,12,2,1,unweighted,0.4988,0.9433,0.8846
1,0,12,2,1,linear,0.747,0.9433,0.8846
2,0,12,2,1,quadratic,0.8542,0.9433,0.8846
0,0,12,2,1,unweighted,0.5064,0.9253,0.9055
1,0,12,2,1,linear,0.7415,0.9253,0.9055
2,0,12,2,1,quadratic,0.8459,0.9253,0.9055
0,0,12,2,1,unweighted,0.4906,0.9243,0.9083
1,0,12,2,1,linear,0.7352,0.9243,0.9083
2,0,12,2,1,quadratic,0.8421,0.9243,0.9083
0,0,12,2,1,unweighted,0.4974,0.9425,0.8295
1,0,12,2,1,linear,0.744,0.9425,0.8295
2,0,12,2,1,quadratic,0.8535,0.9425,0.8295
0,0,12,2,1,unweighted,0.4898,0.9418,0.8958
1,0,12,2,1,linear,0.7457,0.9418,0.8958
2,0,12,2,1,quadratic,0.857,0.9418,0.8958
0,0,12,2,1,unweighted,0.4709,0.9243,0.8863
1,0,12,2,1,linear,0.7188,0.9243,0.8863
2,0,12,2,1,quadratic,0.83,0.9243,0.8863
0,0,12,2,1,unweighted,0.475,0.9078,0.9055
1,0,12,2,1,linear,0.7319,0.9078,0.9055
2,0,12,2,1,quadratic,0.8443,0.9078,0.9055
0,0,12,2,1,unweighted,0.516,0.9524,0.9055
1,0,12,2,1,linear,0.7627,0.9524,0.9055
2,0,12,2,1,quadratic,0.8692,0.9524,0.9055
0,0,12,2,1,unweighted,0.494,0.9334,0.9069
1,0,12,2,1,linear,0.7493,0.9334,0.9069
2,0,12,2,1,quadratic,0.8607,0.9334,0.9069
0,0,12,2,1,unweighted,0.4463,0.8067,0.7626
1,0,12,2,1,linear,0.7028,0.8067,0.7626
2,0,12,2,1,quadratic,0.8203,0.8067,0.7626
0,0,13,2,1,unweighted,0.483,0.9433,0.8656
1,0,13,2,1,linear,0.7265,0.9433,0.8656
2,0,13,2,1,quadratic,0.835,0.9433,0.8656
0,0,13,2,1,unweighted,0.4634,0.9243,0.8879
1,0,13,2,1,linear,0.7116,0.9243,0.8879
2,0,13,2,1,quadratic,0.8233,0.9243,0.8879
0,0,13,2,1,unweighted,0.489,0.9325,0.8879
1,0,13,2,1,linear,0.7287,0.9325,0.8879
2,0,13,2,1,quadratic,0.8349,0.9325,0.8879
0,0,13,2,1,unweighted,0.4683,0.9425,0.8958
1,0,13,2,1,linear,0.7262,0.9425,0.8958
2,0,13,2,1,quadratic,0.8402,0.9425,0.8958
0,0,13,2,1,unweighted,0.4995,0.9334,0.8863
1,0,13,2,1,linear,0.7376,0.9334,0.8863
2,0,13,2,1,quadratic,0.8423,0.9334,0.8863
0,0,13,2,1,unweighted,0.4904,0.9234,0.8768
1,0,13,2,1,linear,0.7349,0.9234,0.8768
2,0,13,2,1,quadratic,0.8407,0.9234,0.8768
0,0,13,2,1,unweighted,0.4956,0.9433,0.8958
1,0,13,2,1,linear,0.7319,0.9433,0.8958
2,0,13,2,1,quadratic,0.8387,0.9433,0.8958
0,0,13,2,1,unweighted,0.4931,0.9425,0.8863
1,0,13,2,1,linear,0.7293,0.9425,0.8863
2,0,13,2,1,quadratic,0.8336,0.9425,0.8863
0,0,13,2,1,unweighted,0.4965,0.9425,0.8988
1,0,13,2,1,linear,0.7145,0.9425,0.8988
2,0,13,2,1,quadratic,0.8159,0.9425,0.8988
0,0,13,2,1,unweighted,0.4857,0.9342,0.8863
1,0,13,2,1,linear,0.7302,0.9342,0.8863
2,0,13,2,1,quadratic,0.8381,0.9342,0.8863
0,0,14,2,1,unweighted,0.5208,0.9334,0.852
1,0,14,2,1,linear,0.7534,0.9334,0.852
2,0,14,2,1,quadratic,0.8548,0.9334,0.852
0,0,14,2,1,unweighted,0.5005,0.9243,0.8846
1,0,14,2,1,linear,0.7391,0.9243,0.8846
2,0,14,2,1,quadratic,0.8458,0.9243,0.8846
0,0,14,2,1,unweighted,0.5086,0.9518,0.8768
1,0,14,2,1,linear,0.7328,0.9518,0.8768
2,0,14,2,1,quadratic,0.8346,0.9518,0.8768
0,0,14,2,1,unweighted,0.5106,0.9524,0.8786
1,0,14,2,1,linear,0.7434,0.9524,0.8786
2,0,14,2,1,quadratic,0.8469,0.9524,0.8786
0,0,14,2,1,unweighted,0.5258,0.9524,0.875
1,0,14,2,1,linear,0.7557,0.9524,0.875
2,0,14,2,1,quadratic,0.8579,0.9524,0.875
0,0,14,2,1,unweighted,0.5112,0.9234,0.875
1,0,14,2,1,linear,0.7469,0.9234,0.875
2,0,14,2,1,quadratic,0.8513,0.9234,0.875
0,0,14,2,1,unweighted,0.5027,0.9617,0.8615
1,0,14,2,1,linear,0.7466,0.9617,0.8615
2,0,14,2,1,quadratic,0.8528,0.9617,0.8615
0,0,14,2,1,unweighted,0.4533,0.9617,0.9083
1,0,14,2,1,linear,0.7087,0.9617,0.9083
2,0,14,2,1,quadratic,0.824,0.9617,0.9083
0,0,14,2,1,unweighted,0.4827,0.9612,0.8636
1,0,14,2,1,linear,0.7318,0.9612,0.8636
2,0,14,2,1,quadratic,0.8425,0.9612,0.8636
0,0,14,2,1,unweighted,0.5183,0.9617,0.9083
1,0,14,2,1,linear,0.7481,0.9617,0.9083
2,0,14,2,1,quadratic,0.852,0.9617,0.9083
0,0,15,2,1,unweighted,0.4364,0.9243,0.8974
1,0,15,2,1,linear,0.7054,0.9243,0.8974
2,0,15,2,1,quadratic,0.8254,0.9243,0.8974
0,0,15,2,1,unweighted,0.4597,0.9334,0.8636
1,0,15,2,1,linear,0.7172,0.9334,0.8636
2,0,15,2,1,quadratic,0.831,0.9334,0.8636
0,0,15,2,1,unweighted,0.4766,0.9433,0.8656
1,0,15,2,1,linear,0.7304,0.9433,0.8656
2,0,15,2,1,quadratic,0.8425,0.9433,0.8656
0,0,15,2,1,unweighted,0.4952,0.9165,0.8974
1,0,15,2,1,linear,0.7347,0.9165,0.8974
2,0,15,2,1,quadratic,0.8415,0.9165,0.8974
0,0,15,2,1,unweighted,0.4475,0.9154,0.8863
1,0,15,2,1,linear,0.7197,0.9154,0.8863
2,0,15,2,1,quadratic,0.8393,0.9154,0.8863
0,0,15,2,1,unweighted,0.5125,0.9425,0.8846
1,0,15,2,1,linear,0.7476,0.9425,0.8846
2,0,15,2,1,quadratic,0.8517,0.9425,0.8846
0,0,15,2,1,unweighted,0.4948,0.9078,0.8863
1,0,15,2,1,linear,0.7396,0.9078,0.8863
2,0,15,2,1,quadratic,0.8477,0.9078,0.8863
0,0,15,2,1,unweighted,0.4659,0.9334,0.8656
1,0,15,2,1,linear,0.7241,0.9334,0.8656
2,0,15,2,1,quadratic,0.8385,0.9334,0.8656
0,0,15,2,1,unweighted,0.4845,0.953,0.9069
1,0,15,2,1,linear,0.7343,0.953,0.9069
2,0,15,2,1,quadratic,0.8436,0.953,0.9069
0,0,15,2,1,unweighted,0.5042,0.9433,0.9179
1,0,15,2,1,linear,0.7466,0.9433,0.9179
2,0,15,2,1,quadratic,0.8526,0.9433,0.9179
0,0,16,2,1,unweighted,0.4703,0.9234,0.8863
1,0,16,2,1,linear,0.7223,0.9234,0.8863
2,0,16,2,1,quadratic,0.8325,0.9234,0.8863
0,0,16,2,1,unweighted,0.5055,0.9433,0.875
1,0,16,2,1,linear,0.7455,0.9433,0.875
2,0,16,2,1,quadratic,0.8533,0.9433,0.875
0,0,16,2,1,unweighted,0.4714,0.953,0.8958
1,0,16,2,1,linear,0.7309,0.953,0.8958
2,0,16,2,1,quadratic,0.8441,0.953,0.8958
0,0,16,2,1,unweighted,0.4887,0.9334,0.875
1,0,16,2,1,linear,0.7286,0.9334,0.875
2,0,16,2,1,quadratic,0.8348,0.9334,0.875
0,0,16,2,1,unweighted,0.4986,0.9617,0.8958
1,0,16,2,1,linear,0.7344,0.9617,0.8958
2,0,16,2,1,quadratic,0.8396,0.9617,0.8958
0,0,16,2,1,unweighted,0.4509,0.9132,0.857
1,0,16,2,1,linear,0.7223,0.9132,0.857
2,0,16,2,1,quadratic,0.8412,0.9132,0.857
0,0,16,2,1,unweighted,0.509,0.9234,0.8988
1,0,16,2,1,linear,0.7458,0.9234,0.8988
2,0,16,2,1,quadratic,0.8485,0.9234,0.8988
0,0,16,2,1,unweighted,0.4624,0.944,0.9083
1,0,16,2,1,linear,0.7159,0.944,0.9083
2,0,16,2,1,quadratic,0.8332,0.944,0.9083
0,0,16,2,1,unweighted,0.4799,0.9433,0.8895
1,0,16,2,1,linear,0.7216,0.9433,0.8895
2,0,16,2,1,quadratic,0.8319,0.9433,0.8895
0,0,16,2,1,unweighted,0.4883,0.9234,0.8958
1,0,16,2,1,linear,0.7385,0.9234,0.8958
2,0,16,2,1,quadratic,0.847,0.9234,0.8958
