run_number,total_run_time,viper_initial_contact_range,viper_initial_contact_ata,viper_initial_contact_aa,viper_briefed_behavior,viper_briefed_launch_range,viper_briefed_evasion_range,viper_alive,cobra_initial_contact_range,cobra_initial_contact_ata,cobra_initial_contact_aa,cobra_briefed_behavior,cobra_briefed_launch_range,cobra_briefed_evasion_range,cobra_alive,outcome,viper_launched,viper_launch_range,viper_time_at_launch,cobra_launched,cobra_launch_range,cobra_time_at_launch,viper_time_in_UNKNOWN,cobra_time_in_UNKNOWN,viper_time_in_NEUTRAL,cobra_time_in_NEUTRAL,viper_time_in_DEFENSIVE,cobra_time_in_DEFENSIVE,viper_time_in_HEADON,cobra_time_in_HEADON,viper_time_in_OFFENSIVE,cobra_time_in_OFFENSIVE
161,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,69828.23519116486,29932.550171331182,1,60000.0,0.0,180.0,BehaviorType.ATTACK,40680.9342342639,14359.609244636458,0,VIPER_WIN,True,59790.0,0.4,True,40631.943,36.3,236.19999999999087,0.2,0.0,0.0,0.0,0.0,63.90000000000064,63.80000000000064,0.0,0.0
162,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,60901.126510676026,17223.646017677722,1,60000.0,0.0,180.0,BehaviorType.ATTACK,35765.33322402955,69816.21653887373,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
163,124.0,60000.0,0.0,180.0,BehaviorType.ATTACK,57819.26429582822,60080.36692691341,1,60000.0,0.0,180.0,BehaviorType.ATTACK,29663.31073698301,61501.956333085276,1,BOTH_SURVIVED,True,57750.0,3.8,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,30.000000000000156,30.000000000000156,93.89999999999894,0.0
164,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,42290.097951897,40015.47597860034,1,60000.0,0.0,180.0,BehaviorType.ATTACK,69060.83925981673,42672.439571715746,1,BOTH_SURVIVED,True,42229.877,32.9,True,59790.0,0.4,0.2,0.2,64.30000000000062,64.30000000000062,0.0,10.399999999999979,45.80000000000038,45.80000000000038,10.399999999999979,0.0
165,138.9,60000.0,0.0,180.0,BehaviorType.ATTACK,38877.06070063457,23423.581931546843,1,60000.0,0.0,180.0,BehaviorType.ATTACK,48910.7910624848,37530.59478997305,1,BOTH_SURVIVED,True,38771.988,35.7,True,48810.0,18.7,0.2,0.2,0.0,0.0,0.0,93.39999999999897,45.400000000000375,45.400000000000375,93.39999999999897,0.0
166,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,36411.95499224524,66614.25700433584,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66344.34618039834,18867.321907335467,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,95.19999999999887,0.0,25.30000000000009,25.30000000000009,0.0,95.19999999999887
167,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,21043.021722450772,9588.681055134233,0,60000.0,0.0,180.0,BehaviorType.ATTACK,68733.90624216132,61290.17886642476,1,COBRA_WIN,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,62.900000000000624,63.000000000000625,0.0,0.0
168,122.6,60000.0,0.0,180.0,BehaviorType.ATTACK,58695.175575157904,45268.71907119205,1,60000.0,0.0,180.0,BehaviorType.ATTACK,67063.32121109121,67467.49030832126,1,BOTH_SURVIVED,True,58590.003,2.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,97.09999999999876,25.40000000000009,25.40000000000009,97.09999999999876,0.0
169,138.2,60000.0,0.0,180.0,BehaviorType.ATTACK,26304.15500067195,53695.76894238808,1,60000.0,0.0,180.0,BehaviorType.ATTACK,49346.573835041476,54230.94015117898,1,BOTH_SURVIVED,False,-1.0,-1.0,True,49230.0,18.0,0.2,0.2,0.0,0.0,95.39999999999885,0.0,42.70000000000034,42.70000000000034,0.0,95.39999999999885
170,109.3,60000.0,0.0,180.0,BehaviorType.ATTACK,31060.158419731313,49975.2402540094,0,60000.0,0.0,180.0,BehaviorType.ATTACK,25247.335106813007,15956.79590027887,1,COBRA_WIN,True,30990.0,48.4,True,25179.638,58.1,0.2,0.2,0.0,0.0,35.80000000000024,0.0,73.30000000000011,73.30000000000011,0.0,35.90000000000024
171,77.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61661.572595037585,4851.124897387273,1,60000.0,0.0,180.0,BehaviorType.ATTACK,69933.88166566138,35580.83005098343,0,VIPER_WIN,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,3.4000000000000017,74.00000000000007,74.00000000000007,3.5000000000000018,0.0
172,80.5,60000.0,0.0,180.0,BehaviorType.ATTACK,37594.64346060133,28107.671454666037,0,60000.0,0.0,180.0,BehaviorType.ATTACK,46822.30705021188,19727.248329675716,1,COBRA_WIN,True,37511.519,37.7,True,46710.0,22.2,0.2,0.2,0.0,0.0,14.599999999999964,0.0,65.70000000000054,65.70000000000054,0.0,14.699999999999964
173,77.6,60000.0,0.0,180.0,BehaviorType.ATTACK,42907.106490000064,14730.751764097198,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33092.84576485849,14261.238322901312,0,VIPER_WIN,True,42810.0,28.7,True,32995.156,45.3,0.2,0.2,0.0,0.0,0.0,0.0,77.49999999999987,77.39999999999988,0.0,0.0
174,113.8,60000.0,0.0,180.0,BehaviorType.ATTACK,65282.09958355646,34590.52639814342,0,60000.0,0.0,180.0,BehaviorType.ATTACK,41625.70126501015,29802.08177399456,1,COBRA_WIN,True,59790.0,0.4,True,41571.609,34.3,0.2,0.2,0.0,0.0,50.50000000000045,0.0,63.10000000000063,63.10000000000063,0.0,50.60000000000045
175,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,67308.2074670664,62705.95795128159,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28504.28473522843,68433.22533534268,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
176,71.6,60000.0,0.0,180.0,BehaviorType.ATTACK,20354.94418941544,16952.106241168487,0,60000.0,0.0,180.0,BehaviorType.ATTACK,48994.1696485588,64727.30865255265,1,COBRA_WIN,False,-1.0,-1.0,True,48930.0,18.5,0.2,0.2,0.0,0.0,0.0,0.0,71.40000000000022,71.50000000000021,0.0,0.0
177,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61745.45219946263,60593.960077092626,1,60000.0,0.0,180.0,BehaviorType.ATTACK,22877.21909287879,58822.21295668382,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.69999999999895,26.80000000000011,26.80000000000011,93.69999999999895,0.0
178,128.1,60000.0,0.0,180.0,BehaviorType.ATTACK,55369.198948299716,56934.526703230986,1,60000.0,0.0,180.0,BehaviorType.ATTACK,54609.59119685282,57024.42995815586,1,BOTH_SURVIVED,True,55290.0,7.9,True,54510.0,9.2,0.2,0.2,93.79999999999895,93.79999999999895,0.5,0.0,33.70000000000021,33.70000000000021,0.0,0.5
179,109.5,60000.0,0.0,180.0,BehaviorType.ATTACK,21632.468944062824,11340.453571005328,1,60000.0,0.0,180.0,BehaviorType.ATTACK,27891.749972825586,24212.91799373656,0,VIPER_WIN,True,21524.564,64.2,True,27810.0,53.7,0.2,0.2,0.0,0.0,0.0,30.90000000000017,78.39999999999982,78.39999999999982,31.00000000000017,0.0
180,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,68188.87046788663,19936.881145796702,1,60000.0,0.0,180.0,BehaviorType.ATTACK,61787.344346948514,49239.988066924365,1,BOTH_SURVIVED,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,92.69999999999901,27.800000000000125,27.800000000000125,92.69999999999901,0.0
181,165.3,60000.0,0.0,180.0,BehaviorType.ATTACK,29436.092495818782,64879.88490608415,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33030.59185258435,46978.851528117426,1,BOTH_SURVIVED,True,29371.929,51.1,True,32970.0,45.1,0.2,0.2,95.89999999999883,95.89999999999883,0.30000000000000004,0.0,69.00000000000036,69.00000000000036,0.0,0.30000000000000004
182,124.6,60000.0,0.0,180.0,BehaviorType.ATTACK,52014.987913984296,69652.51093979317,1,60000.0,0.0,180.0,BehaviorType.ATTACK,57478.78462405992,42408.8125727071,1,BOTH_SURVIVED,True,51945.39,13.5,True,57390.0,4.4,0.2,0.2,0.0,0.0,95.29999999999886,0.0,29.200000000000145,29.200000000000145,0.0,95.29999999999886
183,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,68564.9597985945,13425.103570132494,1,60000.0,0.0,180.0,BehaviorType.ATTACK,20286.843573582428,62630.32926551252,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
184,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,42361.85932651528,67752.697912289,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66111.19344888083,36918.099187185224,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,95.19999999999887,0.0,25.30000000000009,25.30000000000009,0.0,95.19999999999887
185,101.9,60000.0,0.0,180.0,BehaviorType.ATTACK,35589.84577832777,65357.79639869224,1,60000.0,0.0,180.0,BehaviorType.ATTACK,22706.86651141087,52838.47673980391,0,VIPER_WIN,True,35490.0,40.9,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,34.60000000000022,67.10000000000046,67.10000000000046,34.70000000000022,0.0
186,137.3,60000.0,0.0,180.0,BehaviorType.ATTACK,36002.22504486012,1669.1782722209869,1,60000.0,0.0,180.0,BehaviorType.ATTACK,49844.90101676404,39437.49595817985,1,BOTH_SURVIVED,True,35941.318,41.7,True,49770.0,17.1,0.2,0.2,0.0,0.0,0.0,86.49999999999936,50.70000000000045,50.70000000000045,86.49999999999936,0.0
187,154.4,60000.0,0.0,180.0,BehaviorType.ATTACK,38088.968592405145,60940.03401992462,1,60000.0,0.0,180.0,BehaviorType.ATTACK,39604.167939421255,27362.286263536225,1,BOTH_SURVIVED,True,38010.021,36.7,True,39510.0,34.2,0.2,0.2,86.39999999999937,86.39999999999937,9.399999999999983,0.0,58.50000000000056,58.50000000000056,0.0,9.399999999999983
188,141.4,60000.0,0.0,180.0,BehaviorType.ATTACK,26318.969248290472,56711.95286980527,1,60000.0,0.0,180.0,BehaviorType.ATTACK,47393.03289184747,65184.305106718035,1,BOTH_SURVIVED,False,-1.0,-1.0,True,47310.0,21.2,0.2,0.2,0.0,0.0,95.49999999999885,0.0,45.80000000000038,45.80000000000038,0.0,95.49999999999885
189,144.1,60000.0,0.0,180.0,BehaviorType.ATTACK,43366.364811295905,43767.37622893159,1,60000.0,0.0,180.0,BehaviorType.ATTACK,45798.17495825692,33224.20704653485,1,BOTH_SURVIVED,True,43290.104,27.9,True,45690.0,23.9,0.2,0.2,89.79999999999917,89.79999999999917,2.800000000000001,0.0,51.40000000000046,51.40000000000046,0.0,2.800000000000001
190,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,66928.46167898865,54970.796979761864,1,60000.0,0.0,180.0,BehaviorType.ATTACK,32780.78761377806,67845.72602829509,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
191,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,29042.826119166635,8118.846924206964,0,60000.0,0.0,180.0,BehaviorType.ATTACK,60706.358521203176,41796.328146250074,1,COBRA_WIN,True,28957.883,61.5,True,59790.0,0.4,0.2,237.0999999999908,0.0,0.0,0.0,0.0,62.900000000000624,63.000000000000625,0.0,0.0
192,172.5,60000.0,0.0,180.0,BehaviorType.ATTACK,21995.20054099503,11829.83121625073,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28727.419394179145,4384.255824610352,1,BOTH_SURVIVED,True,21891.131,63.6,True,28650.0,52.3,0.2,0.2,78.7999999999998,78.7999999999998,0.0,0.1,93.49999999999896,93.49999999999896,0.1,0.0
193,125.2,60000.0,0.0,180.0,BehaviorType.ATTACK,57145.47241671278,39710.640704867394,1,60000.0,0.0,180.0,BehaviorType.ATTACK,37484.403583811785,59955.48247235672,1,BOTH_SURVIVED,True,57030.0,5.0,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,31.200000000000173,31.200000000000173,93.89999999999894,0.0
194,115.5,60000.0,0.0,180.0,BehaviorType.ATTACK,37805.95491677327,57257.6412906661,0,60000.0,0.0,180.0,BehaviorType.ATTACK,21862.090109670968,15036.972914857231,1,COBRA_WIN,True,37710.0,37.2,True,21793.079,66.3,0.2,0.2,0.0,0.0,38.10000000000027,0.0,77.19999999999989,77.19999999999989,0.0,38.20000000000027
195,150.8,60000.0,0.0,180.0,BehaviorType.ATTACK,41760.88605026672,49630.28815369551,1,60000.0,0.0,180.0,BehaviorType.ATTACK,26111.590582368422,54332.18419366867,1,BOTH_SURVIVED,True,41670.0,30.6,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,56.80000000000054,56.80000000000054,93.89999999999894,0.0
196,147.8,60000.0,0.0,180.0,BehaviorType.ATTACK,43567.95815550335,134.73484780614166,1,60000.0,0.0,180.0,BehaviorType.ATTACK,46880.69797613174,52558.8506492736,1,BOTH_SURVIVED,True,43470.533,27.6,True,46770.0,22.1,0.2,0.2,0.0,0.0,0.0,100.49999999999856,47.2000000000004,47.2000000000004,100.49999999999856,0.0
197,104.3,60000.0,0.0,180.0,BehaviorType.ATTACK,38014.608547587486,18597.26612863476,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28499.229420463635,52221.815299575755,0,VIPER_WIN,True,37950.0,36.8,True,28422.826,53.1,0.2,0.2,0.0,0.0,0.0,41.100000000000314,63.000000000000625,63.000000000000625,41.200000000000315,0.0
198,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,21863.27860124229,24237.86232935385,0,60000.0,0.0,180.0,BehaviorType.ATTACK,47734.030654265756,62395.87780526831,1,COBRA_WIN,True,21817.406,71.2,True,47670.0,20.6,0.2,227.59999999999135,0.0,0.0,0.0,0.0,72.40000000000016,72.50000000000016,0.0,0.0
199,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,67725.80099975035,13951.717534323996,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33479.78534580052,61739.78713696281,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
200,126.7,60000.0,0.0,180.0,BehaviorType.ATTACK,28856.769603226057,66705.41209938642,1,60000.0,0.0,180.0,BehaviorType.ATTACK,56237.86108587962,35324.49468386704,1,BOTH_SURVIVED,False,-1.0,-1.0,True,56130.0,6.5,0.2,0.2,0.0,0.0,95.29999999999886,0.0,31.300000000000175,31.300000000000175,0.0,95.29999999999886
201,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,37203.279196504256,38185.16008305555,1,60000.0,0.0,180.0,BehaviorType.ATTACK,68863.53154909881,47470.599821345204,1,BOTH_SURVIVED,True,37119.649,43.8,True,59790.0,0.4,0.2,0.2,56.90000000000054,56.90000000000054,0.0,6.099999999999994,57.50000000000055,57.50000000000055,6.099999999999994,0.0
202,64.6,60000.0,0.0,180.0,BehaviorType.ATTACK,43531.322950802736,11638.655405986425,0,60000.0,0.0,180.0,BehaviorType.ATTACK,69202.65116167055,27966.508172352645,1,COBRA_WIN,True,43453.522,30.3,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,64.40000000000062,64.50000000000061,0.0,0.0
203,179.2,60000.0,0.0,180.0,BehaviorType.ATTACK,51982.63013907794,65454.87385466207,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28463.728801286114,33840.826511043066,1,BOTH_SURVIVED,True,51870.0,13.6,True,28413.316,59.0,0.2,0.2,107.39999999999817,107.39999999999817,0.0,2.500000000000001,69.20000000000034,69.20000000000034,2.500000000000001,0.0
204,122.5,60000.0,0.0,180.0,BehaviorType.ATTACK,41165.52611509132,56432.00189707981,1,60000.0,0.0,180.0,BehaviorType.ATTACK,22418.997537080493,65231.932048490686,0,VIPER_WIN,True,41070.0,31.6,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,64.50000000000061,57.80000000000055,57.80000000000055,64.6000000000006,0.0
205,133.3,60000.0,0.0,180.0,BehaviorType.ATTACK,52320.216288407086,2078.303440963617,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66137.55858221848,60117.37864836791,1,BOTH_SURVIVED,True,52206.378,13.1,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,106.59999999999822,26.600000000000108,26.600000000000108,106.59999999999822,0.0
206,71.5,60000.0,0.0,180.0,BehaviorType.ATTACK,20645.701824597163,19265.91050931226,0,60000.0,0.0,180.0,BehaviorType.ATTACK,49075.82257196855,16212.35673230431,1,COBRA_WIN,False,-1.0,-1.0,True,48990.0,18.4,0.2,0.2,0.0,0.0,0.0,0.0,71.30000000000022,71.40000000000022,0.0,0.0
207,67.8,60000.0,0.0,180.0,BehaviorType.ATTACK,54124.10121739741,7538.115966398342,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33722.40507188142,8250.904715263498,0,VIPER_WIN,True,54030.0,10.0,True,33665.027,48.5,0.2,0.2,0.0,0.0,0.0,0.0,67.70000000000043,67.60000000000043,0.0,0.0
208,147.6,60000.0,0.0,180.0,BehaviorType.ATTACK,23273.38820270181,48740.81454332228,1,60000.0,0.0,180.0,BehaviorType.ATTACK,43654.62502602153,31184.725423580734,1,BOTH_SURVIVED,False,-1.0,-1.0,True,43590.0,27.4,0.2,0.2,0.0,0.0,95.59999999999884,0.0,51.90000000000047,51.90000000000047,0.0,95.59999999999884
209,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,69814.23550360466,36728.99572006397,1,60000.0,0.0,180.0,BehaviorType.ATTACK,52023.530359238146,40080.47657978413,1,BOTH_SURVIVED,True,59790.0,0.4,True,51914.23,13.6,0.2,0.2,51.50000000000046,51.50000000000046,0.0,17.299999999999976,51.700000000000465,51.700000000000465,17.299999999999976,0.0
210,122.6,60000.0,0.0,180.0,BehaviorType.ATTACK,31954.484873020163,15678.58637876356,1,60000.0,0.0,180.0,BehaviorType.ATTACK,63704.102030164795,59154.08837531556,0,VIPER_WIN,True,31879.202,55.1,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,53.60000000000049,68.80000000000037,68.80000000000037,53.70000000000049,0.0
211,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,63162.62822298116,61064.882666992315,1,60000.0,0.0,180.0,BehaviorType.ATTACK,38173.581633313566,60829.324258954985,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
212,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,33117.161098761906,48020.94799420787,1,60000.0,0.0,180.0,BehaviorType.ATTACK,67619.53140239688,43822.99175026838,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,75.99999999999996,0.0,44.50000000000036,44.50000000000036,0.0,75.99999999999996
213,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,68613.31592249038,54743.79626595483,1,60000.0,0.0,180.0,BehaviorType.ATTACK,53755.64724129088,54510.14148118222,1,BOTH_SURVIVED,True,59790.0,0.4,True,53682.025,10.6,0.2,0.2,86.79999999999934,86.79999999999934,7.499999999999989,0.0,26.200000000000102,26.200000000000102,0.0,7.499999999999989
214,127.3,60000.0,0.0,180.0,BehaviorType.ATTACK,41546.35200809895,36469.80319154209,1,60000.0,0.0,180.0,BehaviorType.ATTACK,55845.74200425185,31772.226984633184,1,BOTH_SURVIVED,True,41463.309,32.7,True,55770.0,7.1,0.2,0.2,54.4000000000005,54.4000000000005,16.19999999999996,0.0,56.600000000000534,56.600000000000534,0.0,16.19999999999996
215,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61272.031877920475,42053.830504826474,1,60000.0,0.0,180.0,BehaviorType.ATTACK,60774.34866750158,33135.66558022687,1,BOTH_SURVIVED,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,66.80000000000048,0.0,53.70000000000049,53.70000000000049,0.0,66.80000000000048
216,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,59278.66377176711,25839.70736161499,1,60000.0,0.0,180.0,BehaviorType.ATTACK,60024.946841585996,49164.26310447593,1,BOTH_SURVIVED,True,59190.0,1.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,93.69999999999895,26.80000000000011,26.80000000000011,93.69999999999895,0.0
217,133.4,60000.0,0.0,180.0,BehaviorType.ATTACK,64766.99362736481,48613.41498926889,0,60000.0,0.0,180.0,BehaviorType.ATTACK,34662.71695323969,2661.688564220548,1,COBRA_WIN,True,59790.0,0.4,True,34605.02,49.2,0.2,0.2,0.0,0.0,70.10000000000029,0.0,63.10000000000063,63.10000000000063,0.0,70.20000000000029
218,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61099.64562235089,53006.54197631197,1,60000.0,0.0,180.0,BehaviorType.ATTACK,42105.0186654046,57945.73198674011,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,92.29999999999903,28.20000000000013,28.20000000000013,92.29999999999903,0.0
219,154.6,60000.0,0.0,180.0,BehaviorType.ATTACK,35850.80278494005,60192.227354010334,1,60000.0,0.0,180.0,BehaviorType.ATTACK,39453.896203746364,62470.3171494791,1,BOTH_SURVIVED,True,35732.074,40.5,True,39390.0,34.4,0.2,0.2,95.49999999999885,95.49999999999885,0.30000000000000004,0.0,58.700000000000564,58.700000000000564,0.0,0.30000000000000004
220,83.0,60000.0,0.0,180.0,BehaviorType.ATTACK,30562.749251871734,42801.71057312398,0,60000.0,0.0,180.0,BehaviorType.ATTACK,64250.95712897574,37981.356287640876,1,COBRA_WIN,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,28.000000000000128,0.0,54.80000000000051,54.80000000000051,0.0,28.10000000000013
221,134.0,60000.0,0.0,180.0,BehaviorType.ATTACK,27869.04492495803,56221.877702006546,1,60000.0,0.0,180.0,BehaviorType.ATTACK,51852.43203685696,12363.858501267374,1,BOTH_SURVIVED,False,-1.0,-1.0,True,51750.0,13.8,0.2,0.2,0.0,0.0,95.39999999999885,0.0,38.50000000000028,38.50000000000028,0.0,95.39999999999885
222,160.0,60000.0,0.0,180.0,BehaviorType.ATTACK,23009.12540834256,32675.754205041252,1,60000.0,0.0,180.0,BehaviorType.ATTACK,36246.99924905305,51308.997732749594,1,BOTH_SURVIVED,True,22959.336,64.0,True,36150.0,39.8,0.2,0.2,87.5999999999993,87.5999999999993,3.2000000000000015,0.0,69.10000000000035,69.10000000000035,0.0,3.2000000000000015
223,63.9,60000.0,0.0,180.0,BehaviorType.ATTACK,25779.65480303469,8726.17947840628,0,60000.0,0.0,180.0,BehaviorType.ATTACK,58764.23327682222,27490.983320858275,1,COBRA_WIN,False,-1.0,-1.0,True,58650.0,2.3,0.2,0.2,0.0,0.0,0.0,0.0,63.700000000000635,63.80000000000064,0.0,0.0
224,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,62213.327232422824,53288.23389878693,1,60000.0,0.0,180.0,BehaviorType.ATTACK,37824.57703177501,44037.3402729979,1,BOTH_SURVIVED,True,59790.0,0.4,True,37775.088,42.7,0.2,0.2,64.6000000000006,64.6000000000006,0.0,3.600000000000002,52.30000000000047,52.30000000000047,3.600000000000002,0.0
225,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,40673.071986236995,43793.122844220154,1,60000.0,0.0,180.0,BehaviorType.ATTACK,69044.08678769605,10439.570234028419,1,BOTH_SURVIVED,True,40594.48,36.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,67.70000000000043,0.0,52.80000000000048,52.80000000000048,0.0,67.70000000000043
226,163.9,60000.0,0.0,180.0,BehaviorType.ATTACK,30515.22980877681,67622.37123234448,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33871.382628254345,37072.63254161434,1,BOTH_SURVIVED,True,30451.355,49.3,True,33810.0,43.7,0.2,0.2,95.89999999999883,95.89999999999883,0.30000000000000004,0.0,67.60000000000043,67.60000000000043,0.0,0.30000000000000004
227,125.2,60000.0,0.0,180.0,BehaviorType.ATTACK,33159.53565644791,19536.173518697637,1,60000.0,0.0,180.0,BehaviorType.ATTACK,60128.42412524561,37267.154879972644,0,VIPER_WIN,True,33077.194,52.5,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,58.800000000000566,66.20000000000051,66.20000000000051,58.90000000000057,0.0
228,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,63736.06122334689,21730.983589776253,0,60000.0,0.0,180.0,BehaviorType.ATTACK,69364.86799474538,10328.585376591653,0,MUTUAL_KILL,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,74.40000000000005,74.40000000000005,0.0,0.0
229,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,66119.10530156984,45342.088763036234,1,60000.0,0.0,180.0,BehaviorType.ATTACK,34584.1077572426,30435.099168458317,1,BOTH_SURVIVED,True,59790.0,0.4,True,34512.214,49.4,0.2,0.2,49.30000000000043,49.30000000000043,7.899999999999988,0.0,63.30000000000063,63.30000000000063,0.0,7.899999999999988
230,178.6,60000.0,0.0,180.0,BehaviorType.ATTACK,30436.496634418912,30825.608094204395,1,60000.0,0.0,180.0,BehaviorType.ATTACK,69263.18255010553,67878.7391374648,1,BOTH_SURVIVED,True,30367.458,58.4,True,59790.0,0.4,0.2,0.2,100.99999999999854,100.99999999999854,0.0,5.699999999999996,71.8000000000002,71.8000000000002,5.699999999999996,0.0
231,130.8,60000.0,0.0,180.0,BehaviorType.ATTACK,53766.12840272894,28019.295798729967,1,60000.0,0.0,180.0,BehaviorType.ATTACK,42471.06663482033,60148.87052542849,1,BOTH_SURVIVED,True,53670.0,10.6,True,42395.684,30.6,0.2,0.2,0.0,0.0,0.0,93.89999999999894,36.80000000000025,36.80000000000025,93.89999999999894,0.0
232,120.9,60000.0,0.0,180.0,BehaviorType.ATTACK,57888.034181138406,56593.96232216812,1,60000.0,0.0,180.0,BehaviorType.ATTACK,59688.248686716535,64202.75998266974,1,BOTH_SURVIVED,True,57810.023,3.7,True,59610.0,0.7,0.2,0.2,92.29999999999903,92.29999999999903,0.0,2.700000000000001,25.800000000000097,25.800000000000097,2.700000000000001,0.0
233,140.7,60000.0,0.0,180.0,BehaviorType.ATTACK,34318.52207199606,60028.52861837499,1,60000.0,0.0,180.0,BehaviorType.ATTACK,47820.90718982965,38401.93733480425,1,BOTH_SURVIVED,False,-1.0,-1.0,True,47730.0,20.5,0.2,0.2,0.0,0.0,95.49999999999885,0.0,45.10000000000037,45.10000000000037,0.0,95.49999999999885
