run_number,total_run_time,viper_initial_contact_range,viper_initial_contact_ata,viper_initial_contact_aa,viper_briefed_behavior,viper_briefed_launch_range,viper_briefed_evasion_range,viper_alive,cobra_initial_contact_range,cobra_initial_contact_ata,cobra_initial_contact_aa,cobra_briefed_behavior,cobra_briefed_launch_range,cobra_briefed_evasion_range,cobra_alive,outcome,viper_launched,viper_launch_range,viper_time_at_launch,cobra_launched,cobra_launch_range,cobra_time_at_launch,viper_time_in_UNKNOWN,cobra_time_in_UNKNOWN,viper_time_in_NEUTRAL,cobra_time_in_NEUTRAL,viper_time_in_DEFENSIVE,cobra_time_in_DEFENSIVE,viper_time_in_HEADON,cobra_time_in_HEADON,viper_time_in_OFFENSIVE,cobra_time_in_OFFENSIVE
275,161.7,50000.0,0.0,180.0,BehaviorType.ATTACK,25206.91260964186,8371.390037748222,1,50000.0,0.0,180.0,BehaviorType.ATTACK,23576.43634697765,1190.8734611235484,1,BOTH_SURVIVED,True,25130.0,41.5,True,23510.013,44.2,0.2,0.2,82.09999999999961,82.09999999999961,0.9999999999999999,0.0,78.49999999999982,78.49999999999982,0.0,0.9999999999999999
276,131.1,50000.0,0.0,180.0,BehaviorType.ATTACK,43562.62997486188,22811.00990482369,1,50000.0,0.0,180.0,BehaviorType.ATTACK,43034.547739380854,48813.76177598987,1,BOTH_SURVIVED,True,43490.0,10.9,True,42950.0,11.8,0.2,0.2,0.0,0.0,0.0,93.89999999999894,37.10000000000026,37.10000000000026,93.89999999999894,0.0
277,132.2,50000.0,0.0,180.0,BehaviorType.ATTACK,42893.872487158056,21825.18236523448,1,50000.0,0.0,180.0,BehaviorType.ATTACK,29384.022204205838,10229.802242989428,1,BOTH_SURVIVED,True,42830.0,12.0,True,29294.813,36.0,0.2,0.2,44.90000000000037,44.90000000000037,21.600000000000037,0.0,65.60000000000055,65.60000000000055,0.0,21.600000000000037
278,60.5,50000.0,0.0,180.0,BehaviorType.ATTACK,42923.75093046756,12370.786009049772,1,50000.0,0.0,180.0,BehaviorType.ATTACK,28175.123665389943,27612.57925322832,0,VIPER_WIN,True,42830.0,12.0,True,28118.581,38.5,0.2,0.2,0.0,0.0,0.0,0.0,60.30000000000059,60.30000000000059,0.1,0.0
279,140.9,50000.0,0.0,180.0,BehaviorType.ATTACK,37670.608915285986,13714.038909890807,1,50000.0,0.0,180.0,BehaviorType.ATTACK,27449.92623785685,12392.141776887183,1,BOTH_SURVIVED,True,37610.0,20.7,True,27357.404,38.1,0.2,0.2,60.900000000000595,60.900000000000595,5.699999999999996,0.0,74.20000000000006,74.20000000000006,0.0,5.699999999999996
280,54.8,50000.0,0.0,180.0,BehaviorType.ATTACK,49246.75770778403,15376.877336412275,1,50000.0,0.0,180.0,BehaviorType.ATTACK,20435.626567057247,2464.9090816585726,0,VIPER_WIN,True,49130.0,1.5,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,0.0,54.70000000000051,54.600000000000506,0.0,0.0
281,102.0,50000.0,0.0,180.0,BehaviorType.ATTACK,25537.781726330082,15995.783779469348,1,50000.0,0.0,180.0,BehaviorType.ATTACK,37028.036102991406,35371.405453527186,0,VIPER_WIN,True,25485.175,41.5,True,36950.0,21.8,0.2,0.2,0.0,0.0,0.0,53.60000000000049,48.200000000000415,48.200000000000415,53.70000000000049,0.0
282,154.3,50000.0,0.0,180.0,BehaviorType.ATTACK,29689.556127833624,10102.197898005405,1,50000.0,0.0,180.0,BehaviorType.ATTACK,20970.035918349593,13106.16529167809,1,BOTH_SURVIVED,True,29570.0,34.1,True,20888.475,48.7,0.2,0.2,76.69999999999992,76.69999999999992,0.0,6.8999999999999915,70.60000000000026,70.60000000000026,6.8999999999999915,0.0
283,103.7,50000.0,0.0,180.0,BehaviorType.ATTACK,37354.31897456993,22394.39292641835,1,50000.0,0.0,180.0,BehaviorType.ATTACK,41380.253892902496,34911.344431949474,0,VIPER_WIN,True,37251.457,21.3,True,41270.0,14.6,0.2,0.2,0.0,0.0,0.0,63.50000000000063,40.0000000000003,40.0000000000003,63.600000000000634,0.0
284,131.9,50000.0,0.0,180.0,BehaviorType.ATTACK,36105.65731125869,47363.28282309707,1,50000.0,0.0,180.0,BehaviorType.ATTACK,43128.12273627483,39718.579636551585,1,BOTH_SURVIVED,True,36046.842,23.4,True,43010.0,11.7,0.2,0.2,94.89999999999888,94.89999999999888,0.7999999999999999,0.0,36.10000000000024,36.10000000000024,0.0,0.7999999999999999
285,127.9,50000.0,0.0,180.0,BehaviorType.ATTACK,27161.510295769887,23430.536217001958,1,50000.0,0.0,180.0,BehaviorType.ATTACK,45496.06344867982,25111.063427783363,1,BOTH_SURVIVED,True,27081.032,41.9,True,45410.0,7.7,0.2,0.2,64.6000000000006,64.6000000000006,0.0,4.899999999999999,58.30000000000056,58.30000000000056,4.899999999999999,0.0
286,131.0,50000.0,0.0,180.0,BehaviorType.ATTACK,43632.05055499921,49520.95962004953,1,50000.0,0.0,180.0,BehaviorType.ATTACK,41188.54841292786,45852.628530368136,1,BOTH_SURVIVED,True,43550.0,10.8,True,41090.196,14.9,0.2,0.2,93.79999999999895,93.79999999999895,0.30000000000000004,0.0,36.80000000000025,36.80000000000025,0.0,0.30000000000000004
287,85.9,50000.0,0.0,180.0,BehaviorType.ATTACK,31380.327044185586,39428.20201075245,0,50000.0,0.0,180.0,BehaviorType.ATTACK,40967.09668438633,440.39002702701003,1,COBRA_WIN,True,31289.428,31.6,True,40850.0,15.3,0.2,0.2,0.0,0.0,43.80000000000035,0.0,41.900000000000325,41.900000000000325,0.0,43.900000000000354
288,99.5,50000.0,0.0,180.0,BehaviorType.ATTACK,43063.09113325423,39172.696183983775,0,50000.0,0.0,180.0,BehaviorType.ATTACK,25686.11407838919,11725.975039655923,1,COBRA_WIN,True,42950.0,11.8,True,25611.121,43.9,0.2,0.2,0.0,0.0,43.50000000000035,0.0,55.80000000000052,55.80000000000052,0.0,43.60000000000035
289,133.3,50000.0,0.0,180.0,BehaviorType.ATTACK,27578.960418791772,47943.0437901418,1,50000.0,0.0,180.0,BehaviorType.ATTACK,42286.906418637416,49964.2187367628,1,BOTH_SURVIVED,False,-1.0,-1.0,True,42170.0,13.1,0.2,0.2,0.0,0.0,95.69999999999884,0.0,37.50000000000026,37.50000000000026,0.0,95.69999999999884
290,57.9,50000.0,0.0,180.0,BehaviorType.ATTACK,49464.011974599336,2594.0985016061345,1,50000.0,0.0,180.0,BehaviorType.ATTACK,48428.72090372657,7161.696925726396,0,VIPER_WIN,True,49370.0,1.1,True,48350.001,2.8,0.2,0.2,0.0,0.0,0.0,0.0,57.80000000000055,57.70000000000055,0.0,0.0
291,160.3,50000.0,0.0,180.0,BehaviorType.ATTACK,22598.818588269332,30025.086093601432,1,50000.0,0.0,180.0,BehaviorType.ATTACK,26085.167567185155,35220.76158763328,1,BOTH_SURVIVED,True,22491.654,45.9,True,25970.0,40.1,0.2,0.2,96.69999999999878,96.69999999999878,0.30000000000000004,0.0,63.20000000000063,63.20000000000063,0.0,0.30000000000000004
292,58.0,50000.0,0.0,180.0,BehaviorType.ATTACK,46898.94127444268,22977.39405634728,1,50000.0,0.0,180.0,BehaviorType.ATTACK,21098.26180919208,31499.259224024532,0,VIPER_WIN,True,46790.0,5.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,2.500000000000001,55.300000000000516,55.300000000000516,2.600000000000001,0.0
293,69.3,50000.0,0.0,180.0,BehaviorType.ATTACK,43752.28441941694,19181.212697956464,1,50000.0,0.0,180.0,BehaviorType.ATTACK,35814.7161105084,27058.39781642102,0,VIPER_WIN,True,43670.0,10.6,True,35736.791,23.9,0.2,0.2,0.0,0.0,0.0,20.50000000000002,48.60000000000042,48.60000000000042,20.600000000000023,0.0
294,135.4,50000.0,0.0,180.0,BehaviorType.ATTACK,40973.560144765346,39931.26145991664,1,50000.0,0.0,180.0,BehaviorType.ATTACK,21586.65894304487,25159.21527166345,1,BOTH_SURVIVED,True,40910.0,15.2,True,21511.108,51.8,0.2,0.2,70.50000000000027,70.50000000000027,1.4000000000000001,0.0,63.40000000000063,63.40000000000063,0.0,1.4000000000000001
295,57.6,50000.0,0.0,180.0,BehaviorType.ATTACK,47893.88745829569,39269.733260674286,1,50000.0,0.0,180.0,BehaviorType.ATTACK,24537.204749445853,32511.39360197654,0,VIPER_WIN,True,47810.0,3.7,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,3.700000000000002,53.70000000000049,53.70000000000049,3.800000000000002,0.0
296,59.7,50000.0,0.0,180.0,BehaviorType.ATTACK,45989.962360330595,5876.787855558324,1,50000.0,0.0,180.0,BehaviorType.ATTACK,41859.343273622086,13740.899339810681,0,VIPER_WIN,True,45890.0,6.9,True,41751.686,13.8,0.2,0.2,0.0,0.0,0.0,0.0,59.60000000000058,59.500000000000576,0.0,0.0
297,165.2,50000.0,0.0,180.0,BehaviorType.ATTACK,23131.51266143421,44187.696217980614,1,50000.0,0.0,180.0,BehaviorType.ATTACK,21115.37526844691,9010.520323856852,1,BOTH_SURVIVED,True,23030.0,45.0,True,21050.039,48.3,0.2,0.2,69.20000000000034,69.20000000000034,27.800000000000125,0.0,68.1000000000004,68.1000000000004,0.0,27.800000000000125
298,122.1,50000.0,0.0,180.0,BehaviorType.ATTACK,48974.48987005418,2682.3562979238936,1,50000.0,0.0,180.0,BehaviorType.ATTACK,32438.599178640994,43692.14310804746,1,BOTH_SURVIVED,True,48890.0,1.9,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,87.29999999999932,34.70000000000022,34.70000000000022,87.29999999999932,0.0
299,122.2,50000.0,0.0,180.0,BehaviorType.ATTACK,34355.52637215133,34150.32091030417,1,50000.0,0.0,180.0,BehaviorType.ATTACK,48940.54123084629,27469.76531520526,1,BOTH_SURVIVED,True,34296.151,28.1,True,48830.0,2.0,0.2,0.2,65.80000000000054,65.80000000000054,5.599999999999996,0.0,50.70000000000045,50.70000000000045,0.0,5.599999999999996
300,93.4,50000.0,0.0,180.0,BehaviorType.ATTACK,48044.19993561486,28561.739539612296,0,50000.0,0.0,180.0,BehaviorType.ATTACK,31897.240473990176,16881.800254410922,1,COBRA_WIN,True,47930.0,3.5,True,31845.341,32.9,0.2,0.2,0.0,0.0,41.00000000000031,0.0,52.20000000000047,52.20000000000047,0.0,41.100000000000314
301,140.6,50000.0,0.0,180.0,BehaviorType.ATTACK,37859.28571233636,36842.58605842674,1,50000.0,0.0,180.0,BehaviorType.ATTACK,33330.53123424052,40847.04334955,1,BOTH_SURVIVED,True,37790.0,20.4,True,33234.995,28.0,0.2,0.2,93.79999999999895,93.79999999999895,0.0,0.0,46.700000000000394,46.700000000000394,0.0,0.0
302,60.1,50000.0,0.0,180.0,BehaviorType.ATTACK,44326.19486168292,16130.181281185696,1,50000.0,0.0,180.0,BehaviorType.ATTACK,35432.886384883925,15306.70764258215,0,VIPER_WIN,True,44210.0,9.7,True,35353.375,24.6,0.2,0.2,0.0,0.0,0.0,0.0,60.00000000000058,59.90000000000058,0.0,0.0
303,100.9,50000.0,0.0,180.0,BehaviorType.ATTACK,28272.46439989684,6857.0872694748205,1,50000.0,0.0,180.0,BehaviorType.ATTACK,49664.93587346959,33621.41808313518,0,VIPER_WIN,True,28221.03,41.4,True,49550.0,0.8,0.2,0.2,0.0,0.0,0.0,46.40000000000039,54.3000000000005,54.3000000000005,46.50000000000039,0.0
304,62.1,50000.0,0.0,180.0,BehaviorType.ATTACK,41913.25696966342,7329.357619588222,1,50000.0,0.0,180.0,BehaviorType.ATTACK,34786.68546389728,13145.714237331878,0,VIPER_WIN,True,41810.0,13.7,True,34696.665,25.6,0.2,0.2,0.0,0.0,0.0,0.0,62.00000000000061,61.90000000000061,0.0,0.0
305,55.2,50000.0,0.0,180.0,BehaviorType.ATTACK,48757.30751306801,43296.12636807879,1,50000.0,0.0,180.0,BehaviorType.ATTACK,21002.672860277482,28269.756939916348,0,VIPER_WIN,True,48650.0,2.3,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,0.0,55.10000000000051,55.00000000000051,0.0,0.0
306,147.2,50000.0,0.0,180.0,BehaviorType.ATTACK,34961.05811986933,12550.606445277219,1,50000.0,0.0,180.0,BehaviorType.ATTACK,49296.87622804544,44765.95548536589,1,BOTH_SURVIVED,True,34891.075,27.0,True,49190.0,1.4,0.2,0.2,0.0,0.0,0.0,110.59999999999799,36.50000000000025,36.50000000000025,110.59999999999799,0.0
307,81.6,50000.0,0.0,180.0,BehaviorType.ATTACK,44554.52997208431,19247.407183721138,1,50000.0,0.0,180.0,BehaviorType.ATTACK,28678.840709577664,39895.64399319073,0,VIPER_WIN,True,44450.0,9.3,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,40.500000000000306,40.90000000000031,40.90000000000031,40.60000000000031,0.0
308,70.8,50000.0,0.0,180.0,BehaviorType.ATTACK,42790.393472901436,12120.725989335824,1,50000.0,0.0,180.0,BehaviorType.ATTACK,22902.495022307157,34904.67692743279,0,VIPER_WIN,True,42710.0,12.2,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,22.000000000000043,48.60000000000042,48.60000000000042,22.100000000000044,0.0
309,99.1,50000.0,0.0,180.0,BehaviorType.ATTACK,21099.698149346867,5939.0383539974555,1,50000.0,0.0,180.0,BehaviorType.ATTACK,31308.61488866336,34327.60632005177,0,VIPER_WIN,True,20997.058,48.7,True,31190.0,31.4,0.2,0.2,0.0,0.0,0.0,41.70000000000032,57.20000000000054,57.20000000000054,41.800000000000324,0.0
310,122.0,50000.0,0.0,180.0,BehaviorType.ATTACK,49023.42355024514,40617.954807406284,1,50000.0,0.0,180.0,BehaviorType.ATTACK,39815.044286228556,24552.63407164905,1,BOTH_SURVIVED,True,48950.0,1.8,True,39751.159,17.3,0.2,0.2,0.0,0.0,93.79999999999895,0.0,28.10000000000013,28.10000000000013,0.0,93.79999999999895
311,77.1,50000.0,0.0,180.0,BehaviorType.ATTACK,39974.1368208925,31650.199780754356,0,50000.0,0.0,180.0,BehaviorType.ATTACK,45347.78378789228,7593.6081548577395,1,COBRA_WIN,True,39896.104,16.9,True,45230.0,8.0,0.2,0.2,0.0,0.0,35.00000000000023,0.0,41.900000000000325,41.900000000000325,0.0,35.10000000000023
312,148.0,50000.0,0.0,180.0,BehaviorType.ATTACK,33411.66246784976,34761.63084769174,1,50000.0,0.0,180.0,BehaviorType.ATTACK,22720.130726303916,24763.813045776016,1,BOTH_SURVIVED,True,33350.0,27.8,True,22617.948,46.1,0.2,0.2,83.09999999999955,83.09999999999955,10.999999999999977,0.0,53.800000000000495,53.800000000000495,0.0,10.999999999999977
313,124.7,50000.0,0.0,180.0,BehaviorType.ATTACK,47418.37950834415,29170.28572079925,1,50000.0,0.0,180.0,BehaviorType.ATTACK,25714.82914303269,4137.212562627685,1,BOTH_SURVIVED,True,47330.0,4.5,True,25647.583,45.9,0.2,0.2,4.799999999999999,4.799999999999999,60.100000000000584,0.0,59.70000000000058,59.70000000000058,0.0,60.100000000000584
314,89.9,50000.0,0.0,180.0,BehaviorType.ATTACK,34078.663072215684,31575.584219857585,0,50000.0,0.0,180.0,BehaviorType.ATTACK,30607.625896620902,2683.2927330541324,1,COBRA_WIN,True,34010.0,26.7,True,30530.705,32.5,0.2,0.2,0.0,0.0,38.300000000000274,0.0,51.40000000000046,51.40000000000046,0.0,38.400000000000276
315,133.8,50000.0,0.0,180.0,BehaviorType.ATTACK,41957.7266083053,26868.742646154813,1,50000.0,0.0,180.0,BehaviorType.ATTACK,38628.822891071715,3501.0062740044755,1,BOTH_SURVIVED,True,41870.0,13.6,True,38510.586,19.2,0.2,0.2,43.50000000000035,43.50000000000035,35.20000000000023,0.0,55.00000000000051,55.00000000000051,0.0,35.20000000000023
316,148.9,50000.0,0.0,180.0,BehaviorType.ATTACK,25046.86070077595,23459.799527097806,1,50000.0,0.0,180.0,BehaviorType.ATTACK,32879.70121427385,266.02093620761156,1,BOTH_SURVIVED,True,24936.148,41.9,True,32810.0,28.7,0.2,0.2,66.30000000000051,66.30000000000051,18.39999999999999,0.0,64.10000000000063,64.10000000000063,0.0,18.39999999999999
317,56.7,50000.0,0.0,180.0,BehaviorType.ATTACK,48879.703384788794,22836.795755631734,1,50000.0,0.0,180.0,BehaviorType.ATTACK,39404.04279702212,15530.594614145888,0,VIPER_WIN,True,48770.0,2.1,True,39345.209,18.0,0.2,0.2,0.0,0.0,0.0,0.0,56.600000000000534,56.50000000000053,0.0,0.0
318,97.0,50000.0,0.0,180.0,BehaviorType.ATTACK,22572.0577273922,8939.021039348483,1,50000.0,0.0,180.0,BehaviorType.ATTACK,33877.942338057175,20581.579644132107,0,VIPER_WIN,True,22514.509,46.4,True,33770.0,27.1,0.2,0.2,0.0,0.0,0.0,39.000000000000284,57.80000000000055,57.80000000000055,39.100000000000286,0.0
319,151.9,50000.0,0.0,180.0,BehaviorType.ATTACK,31097.781413874072,21122.74416322926,1,50000.0,0.0,180.0,BehaviorType.ATTACK,24954.086028613114,48388.21812582024,1,BOTH_SURVIVED,True,31010.0,31.7,True,24853.859,42.0,0.2,0.2,92.799999999999,92.799999999999,0.0,1.0999999999999999,57.90000000000055,57.90000000000055,1.0999999999999999,0.0
320,57.2,50000.0,0.0,180.0,BehaviorType.ATTACK,39256.55097531117,3383.813126618551,0,50000.0,0.0,180.0,BehaviorType.ATTACK,48272.075780547624,18397.909537463092,1,COBRA_WIN,True,39198.654,18.2,True,48170.0,3.1,0.2,0.2,0.0,0.0,0.0,0.0,57.00000000000054,57.10000000000054,0.0,0.0
321,160.4,50000.0,0.0,180.0,BehaviorType.ATTACK,21552.133420070215,12484.598787900635,1,50000.0,0.0,180.0,BehaviorType.ATTACK,26021.345127801207,37169.19403801805,1,BOTH_SURVIVED,True,21472.465,47.6,True,25910.0,40.2,0.2,0.2,53.40000000000049,53.40000000000049,0.0,42.600000000000335,64.30000000000062,64.30000000000062,42.600000000000335,0.0
322,103.0,50000.0,0.0,180.0,BehaviorType.ATTACK,41126.840446481096,40583.298178887526,0,50000.0,0.0,180.0,BehaviorType.ATTACK,38221.36958806154,1754.14683654157,1,COBRA_WIN,True,41030.0,15.0,True,38150.267,19.8,0.2,0.2,0.0,0.0,62.900000000000624,0.0,39.9000000000003,39.9000000000003,0.0,63.000000000000625
323,63.3,50000.0,0.0,180.0,BehaviorType.ATTACK,41645.29721817882,8668.656825083493,1,50000.0,0.0,180.0,BehaviorType.ATTACK,39952.35229942627,17460.52312812624,0,VIPER_WIN,True,41570.0,14.1,True,39890.016,16.9,0.2,0.2,0.0,0.0,0.0,0.0,63.20000000000063,63.10000000000063,0.0,0.0
324,136.9,50000.0,0.0,180.0,BehaviorType.ATTACK,40115.296156460034,1249.8434022208294,1,50000.0,0.0,180.0,BehaviorType.ATTACK,24914.806639747152,35867.86143968561,1,BOTH_SURVIVED,True,40010.0,16.7,False,-1.0,-1.0,0.2,0.2,31.500000000000178,31.500000000000178,0.0,58.000000000000554,47.3000000000004,47.3000000000004,58.000000000000554,0.0
325,143.2,50000.0,0.0,180.0,BehaviorType.ATTACK,35782.67159398424,38128.047483330236,1,50000.0,0.0,180.0,BehaviorType.ATTACK,36299.1354430528,24253.897553175124,1,BOTH_SURVIVED,True,35690.0,23.9,True,36230.0,23.0,0.2,0.2,87.69999999999929,87.69999999999929,8.299999999999986,0.0,47.1000000000004,47.1000000000004,0.0,8.299999999999986
326,137.5,50000.0,0.0,180.0,BehaviorType.ATTACK,39759.76067673978,17677.624287169474,1,50000.0,0.0,180.0,BehaviorType.ATTACK,29176.78079328061,31500.9532559955,1,BOTH_SURVIVED,True,39650.0,17.3,True,29072.31,35.3,0.2,0.2,44.20000000000036,44.20000000000036,0.0,39.20000000000029,54.0000000000005,54.0000000000005,39.20000000000029,0.0
327,101.2,50000.0,0.0,180.0,BehaviorType.ATTACK,39474.91211276079,48679.53004689156,0,50000.0,0.0,180.0,BehaviorType.ATTACK,41529.07616098912,7326.105965084345,1,COBRA_WIN,True,39410.105,17.7,True,41450.0,14.3,0.2,0.2,0.0,0.0,62.300000000000615,0.0,38.70000000000028,38.70000000000028,0.0,62.40000000000062
328,139.9,50000.0,0.0,180.0,BehaviorType.ATTACK,38513.59861599158,3417.5928585261026,1,50000.0,0.0,180.0,BehaviorType.ATTACK,48949.57539931641,46383.11284650326,1,BOTH_SURVIVED,True,38408.954,19.7,True,48830.0,2.0,0.2,0.2,0.0,0.0,0.0,111.19999999999796,28.600000000000136,28.600000000000136,111.19999999999796,0.0
329,108.1,50000.0,0.0,180.0,BehaviorType.ATTACK,39124.616598211476,13074.497135482005,1,50000.0,0.0,180.0,BehaviorType.ATTACK,47848.59563387449,33043.00331037377,0,VIPER_WIN,True,39064.734,18.4,True,47750.0,3.8,0.2,0.2,0.0,0.0,0.0,67.30000000000045,40.60000000000031,40.60000000000031,67.40000000000045,0.0
330,62.4,50000.0,0.0,180.0,BehaviorType.ATTACK,40733.945465514844,23196.282419165975,0,50000.0,0.0,180.0,BehaviorType.ATTACK,42937.49405335252,9352.80204827218,1,COBRA_WIN,True,40670.061,15.6,True,42830.0,12.0,0.2,0.2,0.0,0.0,0.0,0.0,62.200000000000614,62.300000000000615,0.0,0.0
331,56.1,50000.0,0.0,180.0,BehaviorType.ATTACK,47631.04556952478,320.241559632517,1,50000.0,0.0,180.0,BehaviorType.ATTACK,28248.99376728313,10127.478502228965,0,VIPER_WIN,True,47570.0,4.1,True,28159.344,40.6,0.2,0.2,0.0,0.0,0.0,0.0,56.000000000000526,55.900000000000524,0.0,0.0
332,133.1,50000.0,0.0,180.0,BehaviorType.ATTACK,49781.01912740148,49774.504869651806,1,50000.0,0.0,180.0,BehaviorType.ATTACK,42415.35185902614,21170.05088133491,1,BOTH_SURVIVED,True,49670.0,0.6,True,42321.216,12.9,0.2,0.2,0.0,0.0,106.39999999999823,0.0,26.600000000000108,26.600000000000108,0.0,106.39999999999823
333,157.4,50000.0,0.0,180.0,BehaviorType.ATTACK,27792.497357165987,9518.7681404579,1,50000.0,0.0,180.0,BehaviorType.ATTACK,29661.649700580812,43828.839265011935,1,BOTH_SURVIVED,True,27710.028,37.2,True,29570.0,34.1,0.2,0.2,49.600000000000435,49.600000000000435,0.0,49.600000000000435,58.100000000000556,58.100000000000556,49.600000000000435,0.0
334,58.4,50000.0,0.0,180.0,BehaviorType.ATTACK,45139.21267328602,11881.87947374496,1,50000.0,0.0,180.0,BehaviorType.ATTACK,23074.912080781814,28499.277596905093,0,VIPER_WIN,True,45050.0,8.3,True,23020.509,50.8,0.2,0.2,0.0,0.0,0.0,0.0,58.30000000000056,58.20000000000056,0.0,0.0
335,131.9,50000.0,0.0,180.0,BehaviorType.ATTACK,43091.296348009404,19133.465989473592,1,50000.0,0.0,180.0,BehaviorType.ATTACK,43272.87712156716,48828.413096046745,1,BOTH_SURVIVED,True,43010.0,11.7,True,43190.0,11.4,0.2,0.2,0.0,0.0,0.0,95.39999999999885,36.40000000000025,36.40000000000025,95.39999999999885,0.0
336,145.2,50000.0,0.0,180.0,BehaviorType.ATTACK,35128.147675227185,10089.406172916166,1,50000.0,0.0,180.0,BehaviorType.ATTACK,27939.428493418,8609.157610243139,1,BOTH_SURVIVED,True,35030.0,25.0,True,27858.188,37.0,0.2,0.2,66.20000000000051,66.20000000000051,4.799999999999999,0.0,74.10000000000007,74.10000000000007,0.0,4.799999999999999
337,128.8,50000.0,0.0,180.0,BehaviorType.ATTACK,44955.265188469624,36563.173536935836,1,50000.0,0.0,180.0,BehaviorType.ATTACK,39132.80800830257,49058.2342545099,1,BOTH_SURVIVED,True,44870.0,8.6,True,39067.532,18.3,0.2,0.2,93.19999999999898,93.19999999999898,0.0,0.7,34.800000000000225,34.800000000000225,0.7,0.0
338,163.0,50000.0,0.0,180.0,BehaviorType.ATTACK,24439.81948248164,17989.766532497393,1,50000.0,0.0,180.0,BehaviorType.ATTACK,20577.998485244716,14430.351382234985,1,BOTH_SURVIVED,True,24350.0,42.8,True,20511.181,49.2,0.2,0.2,91.59999999999907,91.59999999999907,4.4,0.0,66.90000000000047,66.90000000000047,0.0,4.4
339,130.7,50000.0,0.0,180.0,BehaviorType.ATTACK,43803.43256248301,38206.37045433319,1,50000.0,0.0,180.0,BehaviorType.ATTACK,40926.61314511943,43413.75852025791,1,BOTH_SURVIVED,True,43730.0,10.5,True,40850.466,15.3,0.2,0.2,95.09999999999887,95.09999999999887,0.0,0.1,35.40000000000023,35.40000000000023,0.1,0.0
340,145.4,50000.0,0.0,180.0,BehaviorType.ATTACK,35129.41222598515,28957.51930134126,1,50000.0,0.0,180.0,BehaviorType.ATTACK,44562.75537259916,42079.704730656325,1,BOTH_SURVIVED,True,35026.082,25.2,True,44450.0,9.3,0.2,0.2,0.0,0.0,0.0,109.79999999999804,35.500000000000234,35.500000000000234,109.79999999999804,0.0
341,123.4,50000.0,0.0,180.0,BehaviorType.ATTACK,22633.745215771847,22399.11679293523,1,50000.0,0.0,180.0,BehaviorType.ATTACK,48196.77900210186,34414.36496870301,1,BOTH_SURVIVED,True,22550.443,53.1,True,48110.0,3.2,0.2,0.2,51.800000000000466,51.800000000000466,0.0,4.6,66.90000000000047,66.90000000000047,4.6,0.0
342,59.1,50000.0,0.0,180.0,BehaviorType.ATTACK,45739.00096015875,14750.397502868873,1,50000.0,0.0,180.0,BehaviorType.ATTACK,37127.585884446744,15525.423915928011,0,VIPER_WIN,True,45650.0,7.3,True,37022.399,21.8,0.2,0.2,0.0,0.0,0.0,0.0,59.00000000000057,58.90000000000057,0.0,0.0
343,100.6,50000.0,0.0,180.0,BehaviorType.ATTACK,49137.12549287985,46672.150731984715,0,50000.0,0.0,180.0,BehaviorType.ATTACK,28868.217986779633,18094.012166035318,1,COBRA_WIN,True,49070.0,1.6,True,28813.983,39.9,0.2,0.2,0.0,0.0,47.600000000000406,0.0,52.80000000000048,52.80000000000048,0.0,47.70000000000041
344,126.9,50000.0,0.0,180.0,BehaviorType.ATTACK,34099.05111981035,16937.073772052514,1,50000.0,0.0,180.0,BehaviorType.ATTACK,46094.78766056603,39648.75106917637,1,BOTH_SURVIVED,True,34033.712,27.4,True,46010.0,6.7,0.2,0.2,0.0,0.0,0.0,93.29999999999897,33.500000000000206,33.500000000000206,93.29999999999897,0.0
345,130.2,50000.0,0.0,180.0,BehaviorType.ATTACK,40491.108220234775,6524.995986179083,1,50000.0,0.0,180.0,BehaviorType.ATTACK,44147.74194359412,41470.995110296564,1,BOTH_SURVIVED,True,40430.831,16.0,True,44030.0,10.0,0.2,0.2,0.0,0.0,0.0,94.99999999999888,35.10000000000023,35.10000000000023,94.99999999999888,0.0
346,94.4,50000.0,0.0,180.0,BehaviorType.ATTACK,23208.328487825107,13965.41833752219,1,50000.0,0.0,180.0,BehaviorType.ATTACK,30313.50755141391,23405.553828295233,0,VIPER_WIN,True,23117.379,44.9,True,30230.0,33.0,0.2,0.2,0.0,0.0,0.0,36.10000000000024,58.100000000000556,58.100000000000556,36.200000000000244,0.0
347,159.9,50000.0,0.0,180.0,BehaviorType.ATTACK,21621.25169254356,21717.703341307777,1,50000.0,0.0,180.0,BehaviorType.ATTACK,26291.571764499127,36493.25954430543,1,BOTH_SURVIVED,True,21533.22,47.5,True,26210.0,39.7,0.2,0.2,90.69999999999912,90.69999999999912,0.0,5.1999999999999975,63.90000000000064,63.90000000000064,5.1999999999999975,0.0
348,140.9,50000.0,0.0,180.0,BehaviorType.ATTACK,48855.918230113646,45697.30122552326,1,50000.0,0.0,180.0,BehaviorType.ATTACK,37921.13507431572,19396.566256108254,1,BOTH_SURVIVED,True,48770.0,2.1,True,37866.138,20.7,0.2,0.2,0.0,0.0,111.99999999999791,0.0,28.80000000000014,28.80000000000014,0.0,111.99999999999791
