,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,weight,y0,y3,y4
838,0,6,2,1,3,linear,0.3911,-0.0859,-0.0799
839,0,6,2,1,3,quadratic,0.6517,-0.0859,-0.0799
840,0,7,2,1,0,unweighted,-0.1717,0.3693,-0.0799
841,0,7,2,1,0,linear,0.3888,0.3693,-0.0799
842,0,7,2,1,0,quadratic,0.6492,0.3693,-0.0799
843,0,7,2,1,0,unweighted,-0.1717,0.3232,-0.0799
844,0,7,2,1,0,linear,0.3888,0.3232,-0.0799
845,0,7,2,1,0,quadratic,0.6492,0.3232,-0.0799
846,0,7,2,1,0,unweighted,-0.1717,0.3074,-0.0799
847,0,7,2,1,0,linear,0.3888,0.3074,-0.0799
848,0,7,2,1,0,quadratic,0.6492,0.3074,-0.0799
849,0,7,2,1,0,unweighted,-0.1717,0.3074,-0.0799
850,0,7,2,1,0,linear,0.3888,0.3074,-0.0799
851,0,7,2,1,0,quadratic,0.6492,0.3074,-0.0799
852,0,7,2,1,0,unweighted,-0.1717,0.2749,-0.0799
853,0,7,2,1,0,linear,0.3888,0.2749,-0.0799
854,0,7,2,1,0,quadratic,0.6492,0.2749,-0.0799
855,0,7,2,1,0,unweighted,-0.1717,0.28,-0.0799
856,0,7,2,1,0,linear,0.3888,0.28,-0.0799
857,0,7,2,1,0,quadratic,0.6492,0.28,-0.0799
858,0,7,2,1,0,unweighted,-0.1717,0.2861,-0.0799
859,0,7,2,1,0,linear,0.3888,0.2861,-0.0799
860,0,7,2,1,0,quadratic,0.6492,0.2861,-0.0799
861,0,7,2,1,0,unweighted,-0.1717,0.3178,-0.0799
862,0,7,2,1,0,linear,0.3888,0.3178,-0.0799
863,0,7,2,1,0,quadratic,0.6492,0.3178,-0.0799
864,0,7,2,1,0,unweighted,-0.1717,0.2809,-0.0799
865,0,7,2,1,0,linear,0.3888,0.2809,-0.0799
866,0,7,2,1,0,quadratic,0.6492,0.2809,-0.0799
867,0,7,2,1,0,unweighted,-0.1717,-0.0859,-0.0799
868,0,7,2,1,0,linear,0.3888,-0.0859,-0.0799
869,0,7,2,1,0,quadratic,0.6492,-0.0859,-0.0799
870,0,7,2,1,1,unweighted,-0.1467,-0.0859,-0.0799
871,0,7,2,1,1,linear,0.3969,-0.0859,-0.0799
872,0,7,2,1,1,quadratic,0.6484,-0.0859,-0.0799
873,0,7,2,1,1,unweighted,-0.1464,-0.0859,-0.0799
874,0,7,2,1,1,linear,0.4002,-0.0859,-0.0799
875,0,7,2,1,1,quadratic,0.6501,-0.0859,-0.0799
876,0,7,2,1,1,unweighted,-0.1515,-0.0859,-0.0799
877,0,7,2,1,1,linear,0.3954,-0.0859,-0.0799
878,0,7,2,1,1,quadratic,0.6496,-0.0859,-0.0799
879,0,7,2,1,1,unweighted,-0.1421,-0.0859,-0.0799
880,0,7,2,1,1,linear,0.4062,-0.0859,-0.0799
881,0,7,2,1,1,quadratic,0.6568,-0.0859,-0.0799
882,0,7,2,1,1,unweighted,-0.1729,-0.0859,-0.0799
883,0,7,2,1,1,linear,0.3896,-0.0859,-0.0799
884,0,7,2,1,1,quadratic,0.6502,-0.0859,-0.0799
885,0,7,2,1,1,unweighted,-0.1717,-0.0859,-0.0799
886,0,7,2,1,1,linear,0.3888,-0.0859,-0.0799
887,0,7,2,1,1,quadratic,0.6492,-0.0859,-0.0799
888,0,7,2,1,1,unweighted,-0.1515,-0.0859,-0.0799
889,0,7,2,1,1,linear,0.3954,-0.0859,-0.0799
890,0,7,2,1,1,quadratic,0.6496,-0.0859,-0.0799
891,0,7,2,1,1,unweighted,-0.1435,-0.0859,-0.0799
892,0,7,2,1,1,linear,0.3989,-0.0859,-0.0799
893,0,7,2,1,1,quadratic,0.6481,-0.0859,-0.0799
894,0,7,2,1,1,unweighted,-0.1129,-0.0859,-0.0799
895,0,7,2,1,1,linear,0.4209,-0.0859,-0.0799
896,0,7,2,1,1,quadratic,0.6607,-0.0859,-0.0799
897,0,7,2,1,1,unweighted,-0.0896,-0.0859,-0.0799
898,0,7,2,1,1,linear,0.4305,-0.0859,-0.0799
899,0,7,2,1,1,quadratic,0.6652,-0.0859,-0.0799
900,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.2365
901,0,7,2,1,2,linear,0.3888,-0.0859,0.2365
902,0,7,2,1,2,quadratic,0.6492,-0.0859,0.2365
903,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.1216
904,0,7,2,1,2,linear,0.3888,-0.0859,0.1216
905,0,7,2,1,2,quadratic,0.6492,-0.0859,0.1216
906,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.263
907,0,7,2,1,2,linear,0.3888,-0.0859,0.263
908,0,7,2,1,2,quadratic,0.6492,-0.0859,0.263
909,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.139
910,0,7,2,1,2,linear,0.3888,-0.0859,0.139
911,0,7,2,1,2,quadratic,0.6492,-0.0859,0.139
912,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.3046
913,0,7,2,1,2,linear,0.3888,-0.0859,0.3046
914,0,7,2,1,2,quadratic,0.6492,-0.0859,0.3046
915,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.1503
916,0,7,2,1,2,linear,0.3888,-0.0859,0.1503
917,0,7,2,1,2,quadratic,0.6492,-0.0859,0.1503
918,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.1687
919,0,7,2,1,2,linear,0.3888,-0.0859,0.1687
920,0,7,2,1,2,quadratic,0.6492,-0.0859,0.1687
921,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.0338
922,0,7,2,1,2,linear,0.3888,-0.0859,0.0338
923,0,7,2,1,2,quadratic,0.6492,-0.0859,0.0338
924,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.3003
925,0,7,2,1,2,linear,0.3888,-0.0859,0.3003
926,0,7,2,1,2,quadratic,0.6492,-0.0859,0.3003
927,0,7,2,1,2,unweighted,-0.1717,-0.0859,0.1301
928,0,7,2,1,2,linear,0.3888,-0.0859,0.1301
929,0,7,2,1,2,quadratic,0.6492,-0.0859,0.1301
930,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
931,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
932,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
933,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
934,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
935,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
936,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
937,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
938,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
939,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
940,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
941,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
942,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
943,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
944,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
945,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
946,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
947,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
948,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
949,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
950,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
951,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
952,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
953,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
954,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
955,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
956,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
957,0,7,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
958,0,7,2,1,3,linear,0.3888,-0.0859,-0.0799
959,0,7,2,1,3,quadratic,0.6492,-0.0859,-0.0799
960,0,8,2,1,0,unweighted,-0.1717,0.28,-0.0799
961,0,8,2,1,0,linear,0.3888,0.28,-0.0799
962,0,8,2,1,0,quadratic,0.6492,0.28,-0.0799
963,0,8,2,1,0,unweighted,-0.1717,0.2861,-0.0799
964,0,8,2,1,0,linear,0.3888,0.2861,-0.0799
965,0,8,2,1,0,quadratic,0.6492,0.2861,-0.0799
966,0,8,2,1,0,unweighted,-0.1717,0.3178,-0.0799
967,0,8,2,1,0,linear,0.3888,0.3178,-0.0799
968,0,8,2,1,0,quadratic,0.6492,0.3178,-0.0799
969,0,8,2,1,0,unweighted,-0.1717,0.3784,-0.0799
970,0,8,2,1,0,linear,0.3888,0.3784,-0.0799
971,0,8,2,1,0,quadratic,0.6492,0.3784,-0.0799
972,0,8,2,1,0,unweighted,-0.1717,0.3287,-0.0799
973,0,8,2,1,0,linear,0.3888,0.3287,-0.0799
974,0,8,2,1,0,quadratic,0.6492,0.3287,-0.0799
975,0,8,2,1,0,unweighted,-0.1717,0.3444,-0.0799
976,0,8,2,1,0,linear,0.3888,0.3444,-0.0799
977,0,8,2,1,0,quadratic,0.6492,0.3444,-0.0799
978,0,8,2,1,0,unweighted,-0.1717,0.3542,-0.0799
979,0,8,2,1,0,linear,0.3888,0.3542,-0.0799
980,0,8,2,1,0,quadratic,0.6492,0.3542,-0.0799
981,0,8,2,1,0,unweighted,-0.1717,0.3431,-0.0799
982,0,8,2,1,0,linear,0.3888,0.3431,-0.0799
983,0,8,2,1,0,quadratic,0.6492,0.3431,-0.0799
984,0,8,2,1,0,unweighted,-0.1717,0.3127,-0.0799
985,0,8,2,1,0,linear,0.3888,0.3127,-0.0799
986,0,8,2,1,0,quadratic,0.6492,0.3127,-0.0799
987,0,8,2,1,0,unweighted,-0.1717,0.3125,-0.0799
988,0,8,2,1,0,linear,0.3888,0.3125,-0.0799
989,0,8,2,1,0,quadratic,0.6492,0.3125,-0.0799
990,0,8,2,1,1,unweighted,-0.1582,-0.0859,-0.0799
991,0,8,2,1,1,linear,0.3989,-0.0859,-0.0799
992,0,8,2,1,1,quadratic,0.6547,-0.0859,-0.0799
993,0,8,2,1,1,unweighted,-0.0734,-0.0859,-0.0799
994,0,8,2,1,1,linear,0.4307,-0.0859,-0.0799
995,0,8,2,1,1,quadratic,0.6587,-0.0859,-0.0799
996,0,8,2,1,1,unweighted,-0.1333,-0.0859,-0.0799
997,0,8,2,1,1,linear,0.4025,-0.0859,-0.0799
998,0,8,2,1,1,quadratic,0.651,-0.0859,-0.0799
999,0,8,2,1,1,unweighted,-0.1542,-0.0859,-0.0799
1000,0,8,2,1,1,linear,0.3969,-0.0859,-0.0799
1001,0,8,2,1,1,quadratic,0.6517,-0.0859,-0.0799
1002,0,8,2,1,1,unweighted,-0.1729,-0.0859,-0.0799
1003,0,8,2,1,1,linear,0.3896,-0.0859,-0.0799
1004,0,8,2,1,1,quadratic,0.6502,-0.0859,-0.0799
1005,0,8,2,1,1,unweighted,-0.1741,-0.0859,-0.0799
1006,0,8,2,1,1,linear,0.3904,-0.0859,-0.0799
1007,0,8,2,1,1,quadratic,0.6513,-0.0859,-0.0799
1008,0,8,2,1,1,unweighted,-0.1653,-0.0859,-0.0799
1009,0,8,2,1,1,linear,0.3896,-0.0859,-0.0799
1010,0,8,2,1,1,quadratic,0.6469,-0.0859,-0.0799
1011,0,8,2,1,1,unweighted,-0.1522,-0.0859,-0.0799
1012,0,8,2,1,1,linear,0.3996,-0.0859,-0.0799
1013,0,8,2,1,1,quadratic,0.6524,-0.0859,-0.0799
1014,0,8,2,1,1,unweighted,-0.1515,-0.0859,-0.0799
1015,0,8,2,1,1,linear,0.3954,-0.0859,-0.0799
1016,0,8,2,1,1,quadratic,0.6496,-0.0859,-0.0799
1017,0,8,2,1,1,unweighted,-0.1678,-0.0859,-0.0799
1018,0,8,2,1,1,linear,0.3911,-0.0859,-0.0799
1019,0,8,2,1,1,quadratic,0.649,-0.0859,-0.0799
1020,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2416
1021,0,8,2,1,2,linear,0.3888,-0.0859,0.2416
1022,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2416
1023,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2611
1024,0,8,2,1,2,linear,0.3888,-0.0859,0.2611
1025,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2611
1026,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.205
1027,0,8,2,1,2,linear,0.3888,-0.0859,0.205
1028,0,8,2,1,2,quadratic,0.6492,-0.0859,0.205
1029,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2
1030,0,8,2,1,2,linear,0.3888,-0.0859,0.2
1031,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2
1032,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2589
1033,0,8,2,1,2,linear,0.3888,-0.0859,0.2589
1034,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2589
1035,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2775
1036,0,8,2,1,2,linear,0.3888,-0.0859,0.2775
1037,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2775
1038,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2205
1039,0,8,2,1,2,linear,0.3888,-0.0859,0.2205
1040,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2205
1041,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.1791
1042,0,8,2,1,2,linear,0.3888,-0.0859,0.1791
1043,0,8,2,1,2,quadratic,0.6492,-0.0859,0.1791
1044,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.2164
1045,0,8,2,1,2,linear,0.3888,-0.0859,0.2164
1046,0,8,2,1,2,quadratic,0.6492,-0.0859,0.2164
1047,0,8,2,1,2,unweighted,-0.1717,-0.0859,0.1215
1048,0,8,2,1,2,linear,0.3888,-0.0859,0.1215
1049,0,8,2,1,2,quadratic,0.6492,-0.0859,0.1215
1050,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1051,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1052,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1053,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1054,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1055,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1056,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1057,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1058,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1059,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1060,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1061,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1062,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1063,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1064,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1065,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1066,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1067,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1068,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1069,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1070,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1071,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1072,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1073,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1074,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1075,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1076,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
1077,0,8,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
1078,0,8,2,1,3,linear,0.3888,-0.0859,-0.0799
1079,0,8,2,1,3,quadratic,0.6492,-0.0859,-0.0799
