,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,lmc_coeff
94,0,2,2,1,1,"[ 0.4740927  -2.640487    2.0500636   0.35563767 -0.81869805 -0.531718
  1.3317467  -0.5258153   0.4492165  -0.27351746 -0.00708094  1.8611246
 -0.00706121  0.4486322   2.5750773   2.3451707  -0.95060414  1.1881782
 -2.2371242   1.696577    0.05084606 -0.32918572 -0.52716976  1.3611528
  0.09749439  0.16754991  1.2434341  -0.56772476 -0.4402397   0.08312924
  0.17526104 -1.117211   -0.31889206  1.4433901  -1.9942616   0.5020036
 -0.36385247 -1.1646492   0.0033349  -0.09160722  0.06755882  0.00924855
  0.44144824  0.4748049  -0.6354177   0.0719844   0.9025971  -0.01286079]"
95,0,2,2,1,1,"[-4.8513949e-04  2.1566591e+00 -9.3801308e-01 -2.5482634e-01
  4.3610775e-01  3.3671650e-01 -1.3404343e+00  6.0238652e-02
 -3.5644269e-01  5.0857764e-01  6.7677110e-02 -1.2691789e+00
  3.9924100e-01 -3.3336356e-01 -2.2347033e+00 -1.8654093e+00
 -4.8649486e-02  2.7801402e+00 -2.0057743e+00  1.0344805e+00
  6.6335207e-01 -2.8706068e-01  4.4881823e-03  1.1106987e+00
  1.4080112e-01  2.4841610e-01  1.1232272e-01 -3.8523495e-01
 -7.8365809e-01  3.6915138e-01  3.4491614e-02 -1.2728417e+00
  6.6320038e-01 -1.2986449e+00  1.4924458e+00 -1.3102503e+00
  2.0539586e-01  5.8607256e-01 -2.8224349e-01 -6.0325933e-01
 -7.4561402e-02  2.2288726e-01 -8.7528682e-01 -2.6847181e-01
  5.5948538e-01  2.7961727e-02 -1.0955747e+00 -2.1913998e-01]"
96,0,2,2,1,1,"[ 3.4954693e-02 -6.0449153e-02  5.1865482e-01  2.6655203e-01
 -1.0396305e+00 -1.1576511e+00  4.6813309e-02 -3.6969213e-03
  6.9261566e-03 -1.4338911e-01 -3.0474019e-01  2.8010973e-01
 -1.8276598e-01  5.9273481e-02  2.7100351e+00  1.0808272e+00
  9.4182462e-02  6.6319108e-01 -1.6391691e+00  3.0129046e+00
 -3.6218950e-01 -1.3163915e+00  9.6043557e-01  7.1338332e-01
  5.7545519e-01 -3.2284078e-01  1.3255445e+00  1.2953267e+00
 -1.3000125e+00  5.1724213e-01  1.3335031e+00  8.5633266e-01
 -3.1080189e-01  4.1369534e+00 -2.5502326e+00  5.2734554e-01
  1.1106402e+00  5.6198275e-01 -1.4411478e+00  1.3241820e+00
 -5.4748797e-01  3.7013555e-01  2.2664493e-01 -2.3729498e+00
 -1.5539409e-01 -5.2634668e-01 -2.3209074e+00 -2.9501345e+00]"
97,0,2,2,1,1,"[ 0.56394416  0.3744433  -0.13094275  0.15305488  0.04160959 -0.59321606
  0.1931581  -0.09083355 -0.2881052   0.767997    0.43481305 -0.3905464
 -0.12060352  1.304738   -0.5514947  -1.074372    0.06073728  2.4844985
 -1.0304463  -0.5410729   0.557353    0.4268847  -1.6974933  -0.05268009
 -0.5614343   0.72230124  0.07841659 -1.8143867   0.54270285 -0.19464877
 -3.0179706  -2.51373     0.9420964  -3.2608395   3.3407981  -2.1102788
  0.03402656  1.0626197   0.19876479 -1.1695447  -0.11279691  0.06983934
 -1.1080403   0.2059335   1.1175879   0.00819466 -0.6545246   0.9893398 ]"
98,0,2,2,1,1,"[-0.2594725   1.0512334  -1.2680044   0.43311897  0.43552798  0.04989875
 -0.40935212 -0.20412686 -0.5367848   0.26584497  0.44353363 -1.022977
  0.56325865 -0.4024486  -1.7991674  -0.904136    0.00429496  1.8356601
 -0.47146943 -0.47868648  0.36424726  0.5016008  -1.1017544   0.54828066
 -0.01161294  0.45612988 -0.02226226 -0.6510561   0.04590267 -0.11679524
 -1.2006174  -1.5638955  -0.25225002  0.33847192 -1.5780847   2.2359061
 -0.49550974 -1.2891223   0.5170946   0.6127012   0.32013395 -0.29963335
  0.8255636   0.70088476 -1.0756081   0.32181752  2.2254128   0.54902893]"
99,0,2,2,1,1,"[ 0.37473625 -1.4617748   2.4850824  -0.49951074 -0.86996204 -0.421943
  1.4029454  -0.8930303   0.17678548 -0.92647666 -0.8124714   1.2729747
 -0.20965725  0.39051244  2.0412834   1.728852   -1.2609607   3.6857455
 -2.2713814   0.02302526  0.28876546 -0.22517428 -0.07357585  0.61740977
 -0.5797221  -0.13975221  0.49830315 -0.6722721  -0.06056865 -0.1075284
 -0.99996597 -2.6695755   0.50112855 -0.61953133 -0.78253853  3.0671403
 -0.2279579  -1.0164589   1.0582525   1.0071833   0.5683124  -0.3723934
  0.7668831   0.9595757  -1.3421079   0.4225148   2.5571449   1.4401599 ]"
100,0,2,2,1,2,"[ 4.81521398e-01 -4.01070893e-01  1.08063114e+00  9.95932519e-01
 -1.88371483e-02 -4.23168808e-01  1.07350075e+00  2.39723418e-02
  2.44790077e-01 -7.61449756e-03  2.21170811e-03  1.11175871e+00
 -7.69422472e-01  5.45761704e-01  2.22872734e+00  1.93223321e+00
  6.78792536e-01 -3.13897514e+00  1.97850800e+00  4.51495856e-01
 -6.51524603e-01 -2.00074792e-01  7.73729622e-01 -5.33981681e-01
  1.56192586e-01 -1.19436078e-01  1.49577027e-02  1.29522467e+00
  5.58645725e-01 -2.78823059e-02  1.59014118e+00  3.50513625e+00
  1.49619645e-02  1.56548166e+00  3.63899418e-03 -8.23523998e-01
 -4.58689146e-02  1.76352113e-01  7.75822019e-03  5.30011300e-03
 -1.15730390e-01 -3.43101919e-02  1.53667359e-02  1.51052885e-02
  2.05518648e-01 -1.32832319e-01 -1.33644640e+00  3.04395294e+00]"
101,0,2,2,1,2,"[ 0.22149763 -0.9465344   0.22376135  0.11636633 -0.26090866 -0.05537388
  0.3244732   0.2151148  -0.15138052 -0.58517337 -0.12557061  0.27322936
 -0.47855285  0.14423907  0.91091204  3.0842953   0.56222284 -1.5415522
  1.9605681   0.40303987 -0.2396874  -0.15091969  1.1211312  -0.45563254
  0.33123523 -0.08967869 -0.29260582  1.0631316   0.07435907  0.1039512
  1.3182994   2.4941237   0.31439665 -2.8811328   0.4325817   1.2284666
 -0.14147304 -0.25903174  0.22595549  0.03735797  0.08005182  0.03359761
  0.18217868  0.52597743 -0.15666932  0.23598236  2.4334462  -1.470906  ]"
102,0,2,2,1,2,"[ 0.21770181  0.70196384 -1.0234392  -0.07126015 -0.36511523 -0.48180196
  0.09795469 -0.02863974 -0.01020341 -0.02780904 -0.5253051  -0.00710825
  0.27594844 -0.33812416 -0.27340257 -3.4207778  -0.19731168  2.0851486
 -1.1276023   0.22782375  0.77001333  0.54023385 -1.0313096   0.5244222
 -0.17452887  0.3913056   0.37756592 -1.286142    0.03914447 -0.07675219
 -1.493472   -3.0987644  -0.24713308  3.1304169  -1.0743618  -1.3488425
 -0.1425267   0.01467353 -0.24437219  0.04988698 -0.19484058  0.08469024
 -0.04549675 -0.18970546  0.4194112  -0.33047947 -2.5886822   0.6093496 ]"
103,0,2,2,1,2,"[-3.8322401e-03  1.9616871e+00 -1.3928462e+00 -5.1731635e-02
  5.5702031e-01  4.1375533e-01 -7.1084285e-01  5.2426642e-01
 -2.7274945e-01  6.9489956e-01  1.2551701e-01 -1.0483359e+00
  1.2906265e-01  1.8289221e-02 -1.3964101e+00 -3.1480167e+00
 -1.8271841e-01  2.1517646e+00 -7.6575452e-01  2.6133531e-01
  4.4700709e-01  2.1709473e-01 -9.2532563e-01  2.3342080e-01
 -4.7052046e-03 -6.0169504e-04  4.4580594e-01 -7.6652187e-01
  2.8960732e-01 -3.4452331e-01 -1.4551022e+00 -2.8787732e+00
  5.4089585e-03  3.9953790e+00 -6.9414300e-01 -1.0111166e+00
  6.1119674e-03  1.6112259e-01 -6.7832798e-01  4.6974238e-02
 -2.7356908e-01  5.8151674e-01  5.1362842e-01 -2.0178638e-01
  6.5235138e-01 -2.1056595e-01 -2.8287079e+00  1.2408432e+00]"
104,0,2,2,1,2,"[ 4.37001549e-02 -1.28694928e+00  8.86606634e-01 -1.00740969e+00
 -7.74840593e-01 -4.11131412e-01  8.72982919e-01 -4.66190517e-01
  7.98848365e-03 -3.66203725e-01 -3.70545357e-01  1.21730936e+00
 -1.56661347e-01  2.49358900e-02  2.98701972e-01  5.75489330e+00
  3.56987491e-02  3.79227686e+00 -2.26213527e+00 -7.32641459e-01
  1.91730216e-01  8.60304758e-03 -1.59329641e+00  3.34483683e-01
 -4.65268552e-01  7.63091922e-01  2.02983916e-01 -1.15900636e+00
  2.24324241e-01 -4.25100952e-01 -3.67433834e+00 -2.44724655e+00
 -2.10913667e-03  1.59674716e+00  4.76994663e-02 -7.42896855e-01
  2.35058457e-01  4.66287166e-01 -8.99314694e-03  1.92438826e-01
 -1.04979776e-01 -1.31429717e-01  1.11315474e-01 -3.28646064e-01
  2.44828999e-01 -1.25849083e-01 -1.49018085e+00  1.91490793e+00]"
105,0,2,2,1,2,"[ 3.7061930e-01 -2.0209975e+00  2.3351948e+00 -7.6098315e-04
 -9.2745686e-01 -5.7261074e-01  1.2953103e+00 -1.7298254e-01
 -2.1564074e-01 -8.9366639e-01 -1.0101485e+00  3.1348893e-01
 -3.0797327e-01  8.4689043e-02  9.0586990e-01  3.7103605e+00
  6.8119144e-01 -1.9746510e+00  1.6768720e+00  1.7526312e+00
 -2.2762412e-01 -3.6956343e-01  1.0130574e+00 -3.3940697e-01
  4.2500192e-01 -5.4554403e-01 -4.9075121e-01  9.8924977e-01
 -7.6579058e-01  4.4893506e-01  2.5966513e+00  3.2902651e-02
  1.3216912e+00 -1.6906680e-01  2.3941171e+00 -3.3975413e-01
 -6.0163820e-01 -4.4460244e-02  9.1048336e-01 -5.5567873e-01
  1.5618517e-01 -5.3067720e-01 -1.6009614e-01  1.0722567e+00
  1.0216297e-02 -1.7453329e-01  1.1960474e+00  4.9781289e+00]"
106,0,2,2,1,2,"[ 0.08558718 -3.0057232   1.4126025   0.25922266 -0.56127685 -0.7871578
  1.4077106  -0.30410713  0.07115699 -0.6664364  -0.58672386  1.6251194
 -0.89408946  0.3267492   1.3885171   1.7015995  -0.15233071  2.004155
 -0.39013767 -0.8535653  -0.07445417  0.01564322 -0.2228787  -0.00419452
 -0.16415823  0.00657294  0.03450774 -0.09842496  0.0844377  -0.12235205
 -1.8479421   1.3887337  -0.05452314 -2.6597996   0.81578296 -0.00542696
 -0.45502022  0.05344105  0.2326806  -0.5463115   0.3462705  -0.24258488
 -0.13414712  0.08317205  0.2707159   0.05752953  2.8050041   3.4140842 ]"
107,0,2,2,1,2,"[ 5.22301435e-01 -3.91103715e-01  1.03069866e+00 -1.57874370e+00
 -2.57424917e-03 -2.12476142e-02  5.69160342e-01  3.37249249e-01
  1.23854958e-01 -5.38965285e-01  3.23007375e-01  6.19559884e-01
 -6.67229056e-01  6.52306259e-01  1.59853920e-02  2.92423844e+00
 -2.42476091e-02 -1.52143419e+00  2.49496829e-02  5.74684560e-01
  5.91746308e-02 -1.29548490e-01 -1.59624163e-02  1.30029358e-02
  1.10634774e-01  2.51366175e-04 -2.90239789e-02 -2.70542130e-02
 -1.98773652e-01  1.54564992e-01  1.22320879e+00 -2.34388781e+00
  2.93361433e-02  3.20603585e+00 -1.31676424e+00 -5.19606322e-02
  7.49271750e-01  5.39370477e-01 -9.91935730e-01  6.34456336e-01
 -2.22677574e-01  5.50196230e-01  4.72492039e-01 -1.14799953e+00
  3.30312878e-01 -1.83931440e-01 -2.23616934e+00 -3.99315310e+00]"
108,0,2,2,1,2,"[ 9.0006781e-01  2.5389218e+00 -6.9880635e-01  7.0090703e-04
  7.0395625e-01 -1.0472774e-01 -7.9550135e-01 -1.2960853e-01
 -3.6159906e-01  7.4264497e-01 -8.9269562e-04 -6.2375724e-01
 -3.9665553e-01 -4.9731845e-01 -2.8292599e+00 -1.9046633e+00
 -2.6178321e-01 -1.9762685e+00 -3.5327181e-01  8.6999357e-01
  1.4054164e-01 -3.9172456e-01  6.5650081e-04 -1.8970576e-01
  1.5521844e-01  3.6858159e-01  5.7392836e-02  2.6151511e-01
 -2.5915709e-01  1.1781564e-01  1.8728632e+00 -4.0891047e+00
 -4.1091037e-01  1.4680829e+00 -1.3453281e+00  8.8257946e-02
  3.9411047e-01  2.7979362e-01 -9.2786831e-01  3.9121348e-01
 -9.7791381e-02  1.9545445e-01  1.7470454e-01 -1.1493167e+00
  1.3682817e-01 -7.3294289e-02 -9.5117563e-01 -4.0377054e+00]"
109,0,2,2,1,2,"[-0.10028726  2.061116   -0.01552971  0.12596849 -0.4196472  -0.01589429
 -0.2955574  -0.01626776 -0.18927518 -0.4041092   0.5246531  -0.45635825
  0.8874538  -0.55888623 -2.049902   -0.6421868  -0.4902285  -4.012699
  0.6607753   0.45984396 -0.36491492 -0.32651883  1.0209695  -0.22493194
  0.27655742 -0.6303669  -0.334078    0.7032572  -0.32792717  0.1660259
  3.2336926  -0.01480343  0.03923169 -1.9552552   1.4671115  -0.17587458
 -0.5630816  -0.14602101  1.3426739  -0.25127706  0.1426245  -0.7936625
 -0.27899763  1.0426842  -0.03694142  0.00533279  1.2402229   4.1811347 ]"
110,0,2,2,1,3,"[-7.40223825e-02  2.63412333e+00 -1.80853951e+00  1.13967061e+00
  6.10009193e-01  9.87952575e-02 -1.29202855e+00  1.00326397e-01
 -3.74819696e-01  8.26171577e-01  3.59674871e-01 -1.04911637e+00
  2.92780876e-01 -3.69394749e-01 -1.98175383e+00 -2.01069212e+00
  2.25160146e+00  2.89567447e+00 -1.31829691e+00 -9.86788511e-01
  1.66932106e-01  9.91442859e-01 -6.43418878e-02 -4.93951499e-01
  1.61573235e-02  7.30848522e-04 -6.85894966e-01 -2.43426010e-01
  8.33295047e-01  1.63709503e-02 -1.13457251e+00  1.97278425e-01
  1.56450704e-01  3.22973818e-01 -1.50061989e+00  1.56961048e+00
  1.42683476e-01  1.96670219e-01  4.32658285e-01 -8.03762197e-01
  1.12127244e-01 -2.97416071e-03 -8.94400477e-01  3.27454239e-01
  1.58314016e-02  1.24995455e-01 -2.32269168e-01  1.09582782e+00]"
111,0,2,2,1,3,"[-0.0385258  -2.4646614   1.9177687   0.24220978 -0.29932636  0.51282936
  1.4559058  -1.0163007   0.10363772 -1.0249208  -0.59325737  2.0800145
  0.00482406  0.11424845  2.1097038   3.3002496   0.10797321  2.4076505
 -1.9672912  -1.1019028   0.01468831  0.22739635 -2.1459076  -0.9163705
 -0.61277455  0.254851    0.1998594  -0.8874003   0.61581606 -0.60806626
 -2.11832    -1.6609533   1.5473619   0.4668411  -1.1395445  -0.28410646
 -0.10885096  0.48015326  0.5767602  -0.61362135  0.27029467 -0.07886486
 -0.8400633   0.30320814  0.47006446  0.26651007 -0.22489351  1.1916646 ]"
112,0,2,2,1,3,"[-0.04491972 -1.9187682   1.8592759   0.51886755 -0.38995683 -0.2958415
  1.335396   -0.02837734  0.33717597 -0.5203783  -0.23052187  1.1767801
 -0.42513713  0.32893977  2.0235581   1.9851519  -2.6025229   0.02899167
  1.1864655   0.14382812  0.48234203 -0.7405702  -0.764524    1.6353778
 -0.37164718  0.52402765  1.6202933  -0.7389225  -0.69059724 -0.37453172
 -0.0514224  -2.596391   -0.24290329  1.341938    0.23147109 -0.7005601
  0.37593776 -0.21171716 -0.19509652  1.1087133  -0.13880491  0.21439104
  0.63767964 -0.47601092 -0.37117675 -0.16607459  0.33182552 -1.0587387 ]"
113,0,2,2,1,3,"[-0.63995045  0.92101306 -2.5443182  -0.9846937   0.52808106  0.06921304
 -0.7255955   0.3650156  -0.88411254 -0.63236463  0.24374574  0.03749879
  0.4846643  -0.44012973 -1.9574558  -2.310533   -1.9537749   0.36883754
  0.4341543  -0.08845143  0.82727695  0.03927038 -0.1624847   1.5122133
 -0.2388498  -0.18534064  0.44433498 -1.2815124  -1.0523763  -0.26500177
 -0.07653113 -1.7112589   1.3664848   1.4220546  -3.39842    -1.3913232
  0.45638472  0.9656497  -0.7677503  -0.48729807 -0.2545695   0.37958694
 -0.4066875  -0.5513643   1.12218    -0.18518588 -2.3731759  -0.98542285]"
114,0,2,2,1,3,"[-1.2952452  -2.8570511   1.6465967   0.51691866 -0.635549   -0.6715505
  0.7544058  -0.02388164  0.15764327 -0.34143522 -0.01670594  0.8986449
 -0.41195676  0.31538355  1.8076589   1.1869031  -0.53743523  0.5753074
 -0.14840616  0.6498375  -0.04899382  0.05077865 -0.65255076  0.32260662
 -0.36011755  0.44526488  0.07072816 -0.5316837   0.44702932  0.0949541
 -0.66118956 -1.3128613  -1.8606617  -0.28108174  0.5302615  -0.15635674
  0.53188246 -0.42333478 -0.69340533  1.243028   -0.29468426  0.06276067
  0.8688714  -1.1245235  -0.9173342  -0.40625367 -0.20221537 -2.129521  ]"
115,0,2,2,1,3,"[-1.9098238  -0.6060578   1.4052931  -0.28825316 -1.0512006   0.93890053
  0.46844178  0.05714351  0.40291607 -0.8139326   0.59593683  0.610352
  0.85809475 -0.80618346  0.36232874  0.35033643 -0.09869836 -2.7871034
  2.0018296   0.71171415 -0.18335803 -0.06769887  1.9466512  -0.00809393
  0.41098183 -0.814337   -0.6614484   1.3249052  -0.6757895   0.4986727
  2.3834882   2.5437908  -2.6391065  -1.3064123   2.3526044   0.6920112
  0.09240291 -0.6754651  -0.03553062  1.3278707  -0.1361056   0.11016009
  1.3885726   0.00857136 -0.69276476 -0.254663    1.0821562  -0.6730562 ]"
116,0,2,2,1,3,"[-1.95811778e-01  2.60228205e+00 -5.98303914e-01 -1.15210358e-02
  4.94602114e-01  5.29683009e-03 -1.27727318e+00  6.44637227e-01
 -3.88986915e-01  5.20138443e-01  6.70113504e-01 -1.26993430e+00
  2.43478408e-03 -3.87465239e-01 -1.49504268e+00 -2.40206885e+00
  1.72195661e+00  1.31790257e+00 -1.89230752e+00 -1.60821285e-02
 -2.10210189e-01  1.47302508e-01 -8.08369219e-02 -4.33951169e-01
  2.10837252e-03  4.62474853e-01  1.32688642e-01 -6.82481289e-01
  1.36692524e-02 -1.07128434e-01 -1.59474540e+00 -5.79310119e-01
 -1.40977681e+00  1.77538550e+00  1.31633079e+00  7.58177280e-01
 -9.86553729e-03 -1.01260543e+00 -6.20465457e-01  1.12516081e+00
 -2.81358153e-01  2.28295162e-01  1.31717372e+00 -1.06499004e+00
 -1.22772658e+00 -3.32735509e-01 -6.91171922e-03 -2.22233391e+00]"
117,0,2,2,1,3,"[ 1.7286462   0.86305094 -1.0748421  -0.8584443   0.5532207   1.1071858
 -0.33805466 -0.24975902  0.21023579 -0.09809843 -0.25184092 -0.3194747
  0.8799153   0.07700866 -0.5643075   0.37644842  0.04965813  2.879852
 -1.5692769   0.9703709  -0.25688636 -0.7106918  -0.9837039  -0.07339136
 -0.73569566  0.88396364 -0.06372856 -1.0147256  -0.29866755 -0.49314663
 -2.5904884  -2.6278398   2.1521752   0.52027404 -1.6281891   0.04445496
 -0.21453448  0.60488623  0.6391376  -1.0569471   0.08010071 -0.04293882
 -1.2230278   0.45459583  0.564953    0.16371427 -0.8564409   1.2644247 ]"
118,0,2,2,1,3,"[-3.6059508e-01  9.3302354e-02  1.5340704e+00 -7.2601545e-01
 -2.6952055e-01 -2.1928237e-01 -7.2401386e-01  7.6971757e-01
 -2.1166891e-01 -6.3798241e-02  1.2838506e+00 -5.3428775e-01
  2.9269615e-02 -2.6181304e-01  7.7797301e-02 -1.9907492e+00
  8.1933999e-01  2.8901215e+00 -1.5570167e+00 -2.1280698e-02
  5.2311057e-01  3.6968744e-01 -1.1749705e+00  1.0434318e-01
 -3.1191000e-01  4.5505783e-01 -1.1989672e-03 -1.2390332e+00
  2.9706812e-01 -3.0694500e-01 -1.9664927e+00 -1.7449900e+00
  1.5318073e+00  7.3472112e-01 -1.2437220e+00 -5.0284261e-01
  1.8141868e-02  7.6564252e-01  5.7423109e-01 -7.1408635e-01
  1.9756868e-01  2.0473167e-02 -6.9844162e-01  5.9490609e-01
  7.9075193e-01  1.9849607e-01 -3.3266786e-01  1.2698891e+00]"
119,0,2,2,1,3,"[-0.01760927  0.0506035   0.04453512 -0.0414459  -0.22324051  0.22876427
 -0.20419629  0.03602035 -0.02481461 -0.3025571  -0.06228038 -0.09212057
  0.04364398 -0.01222787 -0.6450429   0.1010059   0.60866416  2.3711915
 -2.1815574  -0.7014213   0.41807634  0.38472804 -1.4087642  -0.01634544
 -0.33754256  0.43105    -0.00475445 -1.3977777   0.4004024  -0.33645928
 -2.1593711  -1.9776524   2.6496272  -0.6910439  -1.0422369  -0.00757845
 -0.603325    0.44360662  0.71247584 -1.7168952   0.39455926 -0.7033811
 -1.8191648   0.5594996   0.37438264  0.3893583   0.3031833   2.437869  ]"
120,0,3,2,1,0,"[ 0.1793358  -3.1853786   1.1652207   0.08526395 -0.53686255 -0.36383972
  1.0129406  -0.5447272   0.23552279 -0.54101086 -0.55783755  1.0159004
 -0.36889017  0.23558205  2.243271    2.722511    1.0507708  -0.8790168
  0.02989157 -0.08677314  0.16165338  0.18432724  0.04992671 -0.11672799
  0.05784986  0.11938927 -0.17252605  0.02237813  0.1411007   0.07155672
 -3.5051675   1.1777036   0.90249544  1.6807652  -0.72476006 -0.00877987
  0.11173938  0.34832138  0.23432991 -0.44722214 -0.12232613  0.08439147
 -0.5347774   0.22109583  0.3075269  -0.14185593 -2.0024798  -1.7883838 ]"
121,0,3,2,1,0,"[-3.1941658e-01 -2.1981680e+00  1.5349748e+00  4.3792608e-01
 -2.6422834e-01 -1.9198686e-01  1.5845170e+00 -1.2781011e-01
  4.0839469e-01 -7.3205030e-01 -6.9234669e-01  1.2006205e+00
 -1.2284219e-01  3.4351912e-01  4.0178666e+00  2.2116163e+00
  8.0294394e-01 -3.1819708e+00  6.2951714e-01 -1.6408236e-01
 -1.4685880e-01 -1.1980100e-01  5.2335000e-01 -3.3933374e-01
  2.8011468e-01 -5.8040112e-01 -8.0739963e-01  1.2507968e-01
 -3.4557059e-01  2.5625211e-01 -1.3367113e+00  3.5064807e+00
  4.1385946e-01 -2.8304989e+00  1.0688239e+00  2.4170667e-01
 -7.8549676e-02  1.2539718e-01  8.6111480e-01  3.1756808e-03
 -3.6047101e-02 -1.8879725e-01  4.9519325e-03  6.5631592e-01
 -5.7982439e-01  3.4278471e-02  1.2738942e+00  2.4842482e+00]"
122,0,3,2,1,0,"[ 4.4527814e-01  2.5286906e+00 -1.7003670e+00 -6.0312074e-01
  1.0277007e+00  7.4915880e-01 -7.2233814e-01  5.9902495e-01
 -4.5765165e-02  9.6689796e-01  7.7859364e-02 -1.0160784e+00
  3.9638692e-01  1.5754761e-02 -4.3562713e+00 -1.9737283e+00
  1.3956181e+00 -1.7341744e+00  8.0153936e-01  2.0488025e-01
 -4.5878286e-03  3.3479128e-02  2.2501658e-01 -1.8932688e-01
  1.2962137e-01  1.2417158e-02 -1.1166296e-01  2.6725674e-01
  8.7588668e-02  1.1442745e-01 -2.2688632e+00  2.8880079e+00
 -5.6144497e-03  2.6916485e+00 -1.1387473e+00 -1.3947266e-03
  3.4300908e-02  4.7905979e-04 -1.5938346e+00  1.5025434e-01
 -3.9704156e-01  2.1129923e-01  7.9404020e-01 -1.1921103e+00
  4.6002784e-01 -4.6563712e-01 -2.7121909e+00 -2.8938909e+00]"
123,0,3,2,1,0,"[ 3.59441429e-01 -3.23690367e+00  1.74639714e+00  1.42127257e-02
 -5.61604440e-01 -5.46942115e-01  1.07926953e+00 -3.80282491e-01
  4.35579270e-01 -6.16011858e-01 -5.12139618e-01  9.05367970e-01
 -2.12181002e-01  1.50659397e-01  1.68098927e+00  3.14841461e+00
 -9.45927262e-01  2.22665405e+00 -1.88108087e-01  2.31800944e-01
 -1.41261235e-01 -1.78266078e-01 -2.75432736e-01  1.00698933e-01
 -1.19752362e-01  1.65037960e-02  2.53584653e-01 -1.29479513e-01
  3.41452062e-02 -1.57181934e-01  2.67993689e+00 -2.55345726e+00
  3.66652161e-01  2.95223689e+00 -4.84404534e-01 -1.60078049e-01
  2.35229269e-01 -4.93828580e-02 -1.02288830e+00  3.16427886e-01
 -1.09946216e-03  1.26693472e-01  1.24407806e-01 -1.26054931e+00
  2.86060274e-01 -3.24785650e-01 -2.89987183e+00 -2.41322732e+00]"
124,0,3,2,1,0,"[-0.12492283  2.2154782  -0.4594981  -0.20945437  0.36996844  0.26437786
 -1.1453134   0.64003074 -0.00512456  0.587023   -0.04172954 -0.9687218
  0.09777655  0.11450785 -2.8649042  -1.534487   -1.5826211   0.80256337
 -0.90882903 -0.47149485  0.11983322  0.10023053 -0.08123145  0.358961
 -0.12084614  0.06891279  0.22241558 -0.13187079  0.00797345 -0.10585778
  2.111937   -2.5196166   0.23327224  1.9970834  -1.5928591  -0.27883074
  0.37482682  0.22585201 -0.947531    0.04097899 -0.29154688  0.50377494
  0.66906554 -0.79752505  0.5679836  -0.3577073  -2.7180538  -2.4441948 ]"
125,0,3,2,1,0,"[-0.06708106  1.1410682  -0.50722826 -0.30913904  0.9021463   0.00815881
 -0.64434576  0.3817951  -0.35312822  0.34194544  0.91542304 -1.1977005
  0.3564743  -0.06754667 -1.4683977  -1.9376256   1.2002608   1.3576155
 -0.7073636   0.04173159  0.50362355  0.51568526 -0.7450233   0.3122322
 -0.06026215  0.4456427   0.06254572 -0.8029347   0.29894733 -0.10775703
 -5.002582   -0.261035   -0.32028246  4.60772    -0.8822216   0.25143212
  0.2652057   0.23744796 -0.88147396  0.38963836 -0.2332577   0.13272764
  0.12878793 -1.0119015   0.01233007 -0.26696587 -0.3928203  -3.9685514 ]"
126,0,3,2,1,0,"[ 0.03989301 -1.6836305   0.31315726  0.5104108  -0.20332804 -0.24187809
  0.5736968   0.04031135  0.5201429  -0.44757554  0.37007505  0.19297394
 -0.11917102  0.07379083  2.5147126   0.9751761   0.10960506 -2.3591483
  1.407664   -0.12975544  0.03527884  0.2474151   1.3329666  -0.05464618
 -0.10371678 -0.2923661  -0.8285704   1.1057957  -0.3610265   0.23611404
  1.395108    2.6339016  -1.4246743   0.9379848  -0.44518504 -0.31041488
  0.01052977  0.0288088   0.13131775  0.17163426 -0.17372476 -0.04586645
  0.03462509  0.12066587 -0.0816302  -0.08570471  3.0848029  -1.6754432 ]"
127,0,3,2,1,0,"[-0.09565575  1.7578313  -1.1800677  -0.16829228 -0.23958187 -0.60831076
  0.56026196 -0.18149905 -0.5234068  -0.77219546 -0.25987673 -0.27518553
 -0.04302235  0.20797078  0.22239889 -2.3703215  -1.5427372  -0.19550481
  0.11245599 -0.06560652  0.07071069  0.2353374   0.25016132  0.33583397
  0.09555499 -0.27975753 -0.16311568  0.00607064 -0.4709117  -0.13292488
  4.49522    -0.7269768   0.24099258 -3.563362    1.3327084   0.01429773
 -0.22107767 -0.07022281  1.4964366  -0.2078171   0.28316915 -0.55680275
 -0.53196454  1.1499722  -0.37374088  0.30359495  1.9736311   3.4386218 ]"
128,0,3,2,1,0,"[ 1.0389705  -0.16022515 -0.45689392 -1.0955482   0.09691487 -0.46821642
 -0.00523083  0.01460757 -0.10267414  1.2458346   0.1302722  -0.44116682
 -0.3215349   0.11263789 -2.758937   -0.01266643  0.2457252   3.0598536
 -1.3091604  -0.38122523  0.17700875 -0.04291598 -1.3326118   0.05459831
 -0.22326048  0.74086064  0.47617513 -0.9892531   0.37998167 -0.19539109
 -3.362757   -2.5052938   0.02480129 -3.0335028   0.309948    0.44172916
 -0.05173606  0.39794138  0.03916972 -0.2395656   0.22257324 -1.0615495
 -0.42882     0.2673279   0.17695153  0.04346653 -1.0253938   2.8625686 ]"
