,test_id,kcid,lmc_prior_code,lengthscale_prior_code,kernel_structure,n_kernels,active_dims,additive,independent_outputs
46,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
47,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
48,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
49,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
50,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
51,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
52,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
53,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
54,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
55,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
56,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
57,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
58,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
59,1,1,0,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
60,2,1,0,1,,3,,True,True
61,2,1,0,1,,3,,True,True
62,2,1,0,1,,3,,True,True
63,2,1,0,1,,3,,True,True
64,2,1,0,1,,3,,True,True
65,2,1,0,1,,3,,True,True
66,2,1,0,1,,3,,True,True
67,2,1,0,1,,3,,True,True
68,2,1,0,1,,3,,True,True
69,2,1,0,1,,3,,True,True
70,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
71,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
72,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
73,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
74,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
75,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
76,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
77,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
78,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
79,3,1,2,1,['SE_1^(0) + SE_2^(0) + M52_1^(0)'],3,,False,False
80,0,2,2,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0)', 'SE_3^(1) + SE_4^(1) + PPoly2_2^(1)', 'SE_5^(2) + SE_6^(2) + PPoly2_3^(2)', 'SE_7^(3) + SE_8^(3) + PPoly2_4^(3)']",3,,True,False
81,0,2,2,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0)', 'SE_3^(1) + SE_4^(1) + PPoly2_2^(1)', 'SE_5^(2) + SE_6^(2) + PPoly2_3^(2)', 'SE_7^(3) + SE_8^(3) + PPoly2_4^(3)']",3,,True,False
