,test_id,kcid,lmc_prior_code,lengthscale_prior_code,lmc_coeff
135,1,3,0,1,"[ 5.67992032e-01 -1.39672303e+00  8.76834333e-01  1.68582618e-01
 -3.75819393e-02 -1.53768614e-01 -5.13971686e-01  3.89560312e-01
 -3.10543226e-03  2.47888155e-02  4.73111153e-01 -3.79234791e-01
 -4.83199023e-02  3.82116176e-02 -3.89577240e-01  2.34871149e+00
 -3.17196883e-02 -9.78190601e-01 -6.71953142e-01 -5.19439816e-01
 -1.03293903e-01 -4.81695160e-02  5.74305169e-02 -5.21403611e-01
  4.64138621e-03  2.92521529e-02 -3.97182018e-01  1.53734311e-01
  6.31356910e-02 -1.51900453e-02 -4.21610451e+00  1.51287663e+00
  1.18783936e-01 -8.22620094e-01  9.44488704e-01 -8.71228874e-01
  2.66019046e-01  6.49608552e-01 -3.00777882e-01 -2.70217597e-01
 -2.84506798e-01  3.94438088e-01 -1.43724218e-01 -1.78028807e-01
  7.53276289e-01 -2.83249021e-01 -3.23514152e+00 -2.46890232e-01
 -4.00329739e-01 -2.80289674e+00  1.56666958e+00 -2.98079193e-01
 -3.80398363e-01 -3.25765103e-01  2.71271527e-01  1.51646882e-01
  1.71695381e-01 -4.78802174e-01  1.42110735e-01  3.43670815e-01
  1.24672428e-01  2.22231388e-01 -3.87023449e-01  1.16526306e+00
  5.45557775e-02  1.66966903e+00  2.27812693e-01 -8.11077654e-01
 -2.52118055e-02  2.35756218e-01 -1.40567765e-01 -5.33323474e-02
 -4.42797616e-02 -3.26087959e-02 -5.51986247e-02 -1.29777625e-01
  2.34132245e-01 -3.42499055e-02 -3.45878720e+00  2.74433160e+00
 -4.80543286e-01  9.95220244e-01 -1.38482320e+00  9.55734015e-01
 -4.61691529e-01 -9.22001481e-01  2.38493115e-01 -3.06533158e-01
  1.11794174e-01  2.82749929e-03  1.32532582e-01  6.08120024e-01
 -4.86010075e-01  6.33676201e-02  4.47671294e-01 -2.89643717e+00
 -2.60538197e+00  1.39714646e+00  1.11316079e-02 -1.43399549e+00
  1.93306934e-02 -5.87710679e-01 -1.08568692e+00  9.76040423e-01
 -4.33316648e-01 -2.11341605e-02  9.80378926e-01 -1.01605320e+00
 -4.02370185e-01 -3.92944813e-01 -3.77698898e-01 -3.32159019e+00
  1.96381438e+00  8.47722888e-01 -1.69776130e+00 -3.56513485e-02
 -5.72650850e-01  5.42430758e-01  3.35729755e-02 -1.26798618e+00
  4.13339585e-01 -5.06645858e-01 -1.14925742e+00  2.25949273e-01
  8.62084687e-01  4.65114176e-01 -6.90085411e-01  1.25241184e+00]"
136,1,3,0,1,"[-1.21432078e+00  2.28235459e+00 -8.66475284e-01  1.24957228e+00
  2.81207293e-01  3.62554528e-02 -2.41497248e-01  2.05869317e-01
  1.68263167e-01 -5.39374575e-02  2.40153715e-01 -3.62728536e-01
  6.83060661e-02  5.02643473e-02  4.82385531e-02 -1.77432358e+00
 -1.07760549e+00  1.40846539e+00 -5.81631422e-01 -4.10248071e-01
 -3.61377776e-01 -3.40677470e-01 -2.60570794e-01 -1.46215275e-01
 -6.82211667e-03 -2.75181025e-01 -7.38373026e-02 -1.82742357e-01
 -2.68800676e-01 -2.78474553e-03  2.44065905e+00 -3.17370796e+00
  1.20371327e-01  2.16496989e-01 -1.06260276e+00  1.01753795e+00
 -1.83131859e-01 -4.99167919e-01  5.80791116e-01  4.36606824e-01
  3.43261570e-01 -2.18187049e-01  4.40766484e-01  6.06968999e-01
 -4.98786956e-01  3.73431176e-01  2.24438667e+00  1.67444393e-01
 -3.27444673e-01  1.70783317e+00 -1.90162361e+00  1.66851664e+00
  2.04789653e-01 -5.85753500e-01  7.27761805e-01  8.24260831e-01
  2.99177974e-01 -4.33095247e-01  1.11856490e-01 -1.39050893e-02
 -1.29482579e+00  2.46752188e-01  1.59563720e+00  1.23492949e-01
  2.51636952e-01  3.06759024e+00 -1.99463069e+00  8.08206022e-01
 -3.21951687e-01 -4.42952216e-01  3.27896386e-01  6.24797400e-03
  6.96322992e-02 -2.40909293e-01  6.79645762e-02  3.85745078e-01
 -3.86027724e-01  6.27303198e-02 -2.94418621e+00 -1.26603198e+00
 -1.83568463e-01 -8.32965851e-01  9.93675649e-01 -1.50543571e+00
  1.11239485e-01  5.09892941e-01 -2.04660937e-01 -3.29919979e-02
 -6.71615973e-02  8.31564441e-02 -4.80253324e-02 -2.17053354e-01
  4.98164356e-01 -6.16817102e-02 -1.20116055e+00  4.06655169e+00
  1.68909693e+00  3.49483728e+00 -1.48793089e+00 -6.93492413e-01
 -1.83018312e-01  5.65038562e-01 -4.38169628e-01 -6.31070912e-01
  1.34963461e-03  7.41616562e-02 -3.98128629e-01 -1.27702922e-01
  7.99986243e-01  8.41591433e-02 -2.49659300e+00  1.29785001e+00
  7.11171031e-01 -3.44792426e-01 -8.53219748e-01  4.59592074e-01
 -2.61985302e-01  2.03828052e-01  7.42688060e-01 -8.41678441e-01
  4.53716695e-01  2.33756751e-02 -5.43697536e-01  1.01378632e+00
  5.06865501e-01  4.21733826e-01  8.64099324e-01  2.28512979e+00]"
137,1,3,0,1,"[-1.0865001e-01  1.3123276e+00 -5.9189582e-01 -1.3681340e-01
 -1.7398108e-02  6.8398692e-02  3.1485501e-01 -2.6008490e-01
 -3.5817437e-02  3.0756397e-02 -1.7680693e-01  4.3363547e-01
  1.5862495e-01  6.5475018e-03 -5.7757032e-01 -3.3036554e+00
 -1.1479079e+00  9.1172808e-01 -2.0001476e-01 -2.0218624e-01
 -8.4435359e-02 -1.4501090e-01 -1.9920699e-01  3.6205745e-01
  2.0937743e-02  3.0023165e-02  4.5156029e-01 -1.3584772e-01
 -5.9423510e-02 -1.0698187e-02  5.2208867e+00 -1.8681585e+00
 -2.2894746e-02  8.6543983e-01 -1.7027684e+00  1.6131414e+00
 -7.4654520e-02 -6.9717413e-01  7.3773587e-01  7.7012712e-01
  4.2918769e-01 -3.8936836e-01  4.3186763e-01  4.0032163e-01
 -1.0155530e+00  4.1846246e-01  4.3240356e+00  2.0474955e-01
  5.0109732e-01  3.3795032e-01 -7.5154668e-01 -6.8625891e-01
  2.1028021e-02  3.5053432e-01 -9.5971531e-01 -1.1896270e-01
 -3.1890553e-01  2.4332012e-01 -1.1739313e-01 -1.0164043e+00
  5.0917453e-01 -4.1669574e-01 -1.7755512e+00 -8.1868267e-01
 -6.0282934e-01  2.9700997e+00 -5.5874866e-01 -1.4679741e+00
 -3.4280542e-02  2.2561933e-01 -2.3861869e-01 -9.4027229e-02
 -4.1256856e-02 -9.9361442e-02 -1.5257554e-01 -2.9133925e-01
  1.9804433e-01 -3.9866496e-02 -4.4174809e+00  2.5076435e+00
  7.1357524e-01 -8.4163833e-01  5.7162672e-01  1.1389880e+00
 -2.5931308e-01 -4.3988863e-01  6.1990261e-01 -1.0184401e-03
  4.8650306e-02 -2.4649337e-01 -1.4557533e-02  5.8157074e-01
 -5.8596009e-01  4.5169018e-02  1.4681648e+00  2.3837340e+00
 -2.9294875e-01 -1.3640707e+00  2.4518695e+00  7.9156734e-02
  2.4437341e-01 -1.5012309e-01 -1.6885325e-01  9.9915761e-01
 -1.5342605e-01  5.4088708e-02  7.4374074e-01 -4.1218010e-01
 -2.5570661e-01 -1.7071006e-01  1.5643588e+00 -1.8606606e+00
  7.6277053e-01 -1.5561848e+00  1.0695244e+00 -8.4019548e-01
 -5.0577855e-01  1.4127290e-01  1.2944071e-01 -4.2040005e-01
  4.1051444e-01 -1.9507042e-01 -2.4667288e-01  3.2593828e-01
  6.2464654e-01  3.7605441e-01  2.2679553e+00  3.0789363e+00]"
138,1,3,0,1,"[-1.31364679e+00 -2.35165048e+00  8.05746078e-01  2.25717142e-01
  5.91761470e-01  5.07839203e-01  5.96577168e-01  1.57038367e+00
  2.87859917e-01 -4.94023226e-02  1.07653666e+00 -3.57871689e-02
 -1.06977403e-01  3.62526447e-01  6.05520678e+00  7.24485517e-01
 -4.60535556e-01  2.10122252e+00 -4.80344266e-01 -8.07706937e-02
 -4.53556925e-01 -4.27768767e-01 -3.51173759e-01 -4.82479334e-01
 -7.27789253e-02  6.39155284e-02 -1.85330154e-03  1.63042709e-01
  8.17243531e-02 -9.32273716e-02  1.66223919e+00 -2.67559838e+00
 -2.54167825e-01  2.23904872e+00 -2.05674100e+00  1.58873570e+00
 -5.28262615e-01 -1.26721346e+00  5.04064381e-01  4.63309109e-01
  5.27198792e-01 -4.09524292e-01  5.76533020e-01  6.27765059e-01
 -1.14635170e+00  5.23523569e-01  3.60267258e+00  1.53323978e-01
 -1.47124827e-01  4.77937371e-01 -1.26045972e-01  5.40298045e-01
 -3.13824326e-01  6.79704726e-01  4.60922092e-01  3.58082384e-01
 -3.03480566e-01 -4.47033644e-01  8.34215224e-01 -5.53963184e-01
  4.57982332e-01  1.99691474e-01  5.59558272e-01 -1.10573614e+00
  2.64554974e-02 -1.57428145e+00  4.11289036e-01  1.22678959e+00
  5.99745989e-01  5.01446426e-01 -4.08055454e-01  3.55773449e-01
  5.76428548e-02  3.74320626e-01  1.47318721e-01 -4.67119277e-01
  3.15216482e-01  3.18266787e-02  3.63718200e+00 -2.37318802e+00
  1.07327394e-01 -5.03573596e-01 -2.27883667e-01  4.61696029e-01
 -4.10363823e-01 -8.23471785e-01  8.20220828e-01 -1.53711200e-01
 -5.31700719e-03 -2.80427545e-01 -4.51283567e-02  7.38579988e-01
 -7.40549803e-01  2.69009247e-02  1.84406650e+00 -2.54788756e+00
  1.53490078e+00  1.03966725e+00 -9.68479633e-01  1.17387104e+00
  7.91279227e-02  6.44694209e-01  8.16776216e-01 -8.35383594e-01
  3.83760303e-01 -1.43763237e-02 -9.47691381e-01  7.07600117e-01
  5.44510126e-01  3.79593492e-01 -1.37324646e-01  2.99338698e+00
 -1.26079977e+00 -8.82511795e-01  3.53731960e-01  2.06664729e+00
  5.68907380e-01 -4.27443326e-01  3.14135589e-02  3.59812021e-01
 -2.22628549e-01  5.00988960e-01  2.32792959e-01 -6.82238266e-02
 -5.11498928e-01 -2.22521394e-01  7.02129900e-01  2.21883848e-01]"
139,1,3,0,1,"[ 5.00492871e-01 -2.94071555e+00  6.79290116e-01  3.40621650e-01
 -1.41798675e-01 -2.21503496e-01  5.75220883e-01 -5.92405498e-01
  1.64716315e-04 -1.44991130e-01 -6.27752542e-01  6.01763964e-01
 -1.54158711e-01  4.68917220e-04  1.18829811e+00  2.74392605e+00
  7.75288224e-01 -5.42569637e-01  2.04023793e-01  1.23779856e-01
  2.46137172e-01  2.96659887e-01 -2.12818757e-01  2.86880910e-01
  7.79073592e-03  1.44092485e-01  2.02063471e-01 -3.31018090e-01
  1.56314135e-01  8.80080555e-03 -4.16303539e+00  2.62410545e+00
 -2.01209232e-01 -9.42083895e-01  1.16830432e+00 -1.60423958e+00
  3.30051839e-01  8.77883494e-01 -4.95620191e-01 -3.47874045e-01
 -3.47807825e-01  2.10833549e-01 -4.68039244e-01 -6.21216953e-01
  7.92807698e-01 -3.74254435e-01 -3.35705471e+00 -7.76602089e-01
 -9.08167660e-01  2.98399329e+00 -5.07267833e-01  3.24874282e-01
  1.45149425e-01  3.16032656e-02 -1.95783064e-01  3.10101897e-01
  1.45304978e-01  4.87308502e-02  1.94416046e-01 -3.28408390e-01
  1.07106522e-01  7.62713980e-03 -4.07305807e-01 -1.81164551e+00
  2.36026034e-01 -8.12836587e-01 -2.63314042e-02  1.22591770e+00
  2.29165271e-01 -1.04502924e-01  1.98454574e-01  1.66080296e-01
 -5.64393625e-02 -9.72865708e-03 -7.85939395e-02 -3.22922356e-02
 -3.40273678e-01 -4.84212078e-02  2.48386335e+00 -3.68128157e+00
 -9.78404433e-02  1.53185415e+00 -1.67103767e+00  6.87663913e-01
  8.26502070e-02 -5.68240225e-01 -2.07043299e-03 -2.21971616e-01
 -3.86688083e-01  1.30117118e-01 -2.05416352e-01  8.63811672e-02
 -4.99812186e-01 -3.44421148e-01 -2.79404187e+00 -2.08469296e+00
  1.30691099e+00  4.95462596e-01 -5.63383251e-02 -1.62832713e+00
 -3.51234674e-01  5.97334743e-01  1.76842153e-01 -2.61219621e-01
  2.73019910e-01 -4.60408688e-01 -3.52490544e-01  7.80064464e-02
  4.87210929e-01  2.77159303e-01  5.73575236e-02  9.67062354e-01
  8.56899098e-02  1.05594873e+00 -1.36884558e+00  1.04535222e+00
  1.65377676e-01  2.72807896e-01  5.88422477e-01 -6.08587444e-01
  2.11397067e-01  1.83665514e-01 -6.02711976e-01  5.98409235e-01
  2.91414171e-01  2.07406551e-01 -4.56563264e-01  3.58969545e+00]"
140,2,3,0,1,0
141,2,3,0,1,0
142,2,3,0,1,0
143,2,3,0,1,0
144,2,3,0,1,0
145,2,3,0,1,0
146,2,3,0,1,0
147,2,3,0,1,0
148,2,3,0,1,0
149,2,3,0,1,0
150,3,3,2,1,"[-0.47095346  0.34768137  0.08033188  0.13854177 -0.2494643  -0.46808624
 -0.26036125  0.71271884  0.43474895 -0.25756323  0.70590013 -0.26780045
 -0.4756934   0.43501294  1.1532764  -0.8425891  -0.65389794 -1.0063329
  0.62102795  0.36323407 -0.77633744 -0.89738494  0.62484086  0.6311105
  1.1453258  -0.74670714  0.6613737   0.65459985 -0.8669423   1.1450384
  3.3463683   0.44747534]"
151,3,3,2,1,"[ 0.13380864 -0.6608159   0.37681383 -0.5932763  -0.53035694  0.6166207
  0.24498904 -0.76028335  0.741396   -0.5252665  -0.75155544  0.25320294
  0.62355244  0.74318767 -0.14555141  1.7708738   0.4927761   1.6318572
  0.14608745 -1.1217662  -0.02054343  1.9509546  -1.1659038  -0.7906018
  0.32215416  0.01284794 -0.74202186 -1.117836    1.9977565   0.3282144
 -3.6275704   0.64974153]"
152,3,3,2,1,"[-1.2833667   0.01658331  0.30350032  0.27790046 -0.714737   -1.0878375
 -0.24688353  1.6078148   1.3391776  -0.8362639   1.4943635  -0.36004698
 -1.2111971   1.3539388   4.674568   -1.5105002   0.16944787  1.6437294
 -0.80298066 -0.40582487  0.5624083   0.44666755 -1.2734784  -0.05920378
 -0.9748374   0.8284484   0.20184253 -1.0109651   0.71381366 -0.97864056
 -3.5207057  -1.5949593 ]"
153,3,3,2,1,"[-0.87217075  0.12333436  0.28685707  0.24290927 -0.6430981  -0.8456983
 -0.21535784  0.7618197   0.88297707 -0.66604644  0.7413255  -0.23720321
 -0.8675645   0.88421035  4.7765093  -0.81108105  0.5105815  -2.591781
  1.2282093   0.5796963  -0.756465   -0.3769955   1.8664451  -0.99000245
  0.77095455 -0.7427801  -0.976218    1.8807893  -0.36446196  0.7696173
  3.7391002   3.4414077 ]"
154,3,3,2,1,"[-0.7913311  -0.0382407   0.34570488  0.26776123 -0.62198967 -0.78389394
 -0.0635264   0.68011975  0.88464814 -0.6017412   0.7002203  -0.04485207
 -0.7642978   0.8826847   4.295868   -0.5596101  -0.02134337 -1.6220989
  0.29361415 -0.02409255 -0.4202403  -0.23251136  0.85137725 -0.5693422
  0.34959117 -0.45262778 -0.60195863  0.82281774 -0.2628753   0.3507627
  1.599183    1.7061785 ]"
155,3,3,2,1,"[ 0.20153683 -0.6689767   0.47756875 -0.795716   -0.77606845  0.47878367
  0.19435497 -0.90903413  0.95654327 -0.80131054 -0.934137    0.17103176
  0.453794    0.9578105  -0.10919337  4.593835    0.277895    1.282163
  0.0337182  -1.0300312  -0.14783831  1.229301   -0.8462077  -0.5355322
  0.43595213 -0.04834514 -0.4350151  -0.74597204  1.3287609   0.43907443
 -2.7270849   1.9838738 ]"
156,3,3,2,1,"[-0.47405773  0.42066142 -0.7968608   0.41244268  0.62132525 -0.78411835
 -0.44739836  0.8786724  -0.9607992   0.6323841   0.8867241  -0.43367225
 -0.7692536  -0.95685023  0.0173471  -2.191457   -0.1101274   1.4863979
 -0.47985876 -2.090573   -0.01072236  2.4623246  -1.0619886  -0.8914218
  0.57568777  0.1236339  -0.75518745 -0.9445574   2.5891702   0.56350154
 -4.010392    0.97612876]"
157,3,3,2,1,"[-7.1066517e-01  1.6048489e+00 -1.2724761e+00  9.3707395e-01
  1.0931660e+00 -1.2789590e+00 -8.5686773e-01  1.3402052e+00
 -1.8306055e+00  1.2323027e+00  1.4759822e+00 -7.3117101e-01
 -1.1511271e+00 -1.8431311e+00 -3.1386472e-03 -4.5208082e+00
  2.5623667e-01  3.4802628e-01  1.7376105e-01 -8.0814648e-01
 -1.7824966e-01  1.0696541e+00 -3.4837478e-01 -4.6099824e-01
  5.3794062e-01 -1.9666144e-01 -4.7564015e-01 -3.5753459e-01
  1.0570984e+00  5.4486144e-01 -1.6986612e+00  1.1385751e+00]"
158,3,3,2,1,"[-0.32037008  1.4260459  -0.7884742   0.78433895  0.9199207  -0.5348426
 -0.66962063  0.9951046  -1.2918204   0.8916554   0.9670901  -0.6963864
 -0.56038386 -1.2901314  -0.52971673 -4.4903274   0.19137044  0.10351747
  0.18395562 -0.65656745 -0.32677346  0.59870875 -0.24272807 -0.4861546
  0.51198125 -0.32063493 -0.47971234 -0.2372598   0.6027508   0.5100923
 -0.9172887   1.7323061 ]"
159,3,3,2,1,"[-0.93287313 -0.38149503  0.39625642  0.25711823 -0.6555665  -0.8293722
  0.13501322  0.68465424  0.930239   -0.6500665   0.6911088   0.14053215
 -0.82287157  0.92926794  4.567073   -0.29298458 -0.5552736   2.7136242
 -0.7602577  -0.0397675   0.74760604  0.24993569 -1.4873424   1.5929888
 -0.2761421   0.56492287  1.4142139  -1.6660419   0.06912981 -0.27289462
 -1.4064381  -3.7039008 ]"
160,0,4,2,1,"[-4.26937759e-01  5.93060791e-01  1.39609963e-01  4.30708796e-01
 -8.31002742e-02 -4.81925607e-02  1.53694872e-03  1.39350265e-01
 -1.23808719e-03 -1.26189739e-01  1.15779854e-01 -8.05021673e-02
 -1.07844703e-01 -2.03362890e-02  5.00878525e+00 -2.73240733e+00
 -6.60454988e-01 -3.03737926e+00  8.13499212e-01  6.31807685e-01
 -2.52683014e-01 -3.94260168e-01  8.90525818e-01  3.37450355e-01
  2.04685494e-01 -1.70282632e-01 -2.60387301e-01  1.73961163e+00
 -1.35171324e-01  5.35621285e-01  1.34458113e+00  8.30398262e-01
  1.83361068e-01  3.61500293e-01 -1.71177471e+00  2.90659755e-01
 -2.72582144e-01 -9.71187532e-01  3.02676111e-01  7.24218562e-02
  2.88314044e-01 -3.85678947e-01  8.93232301e-02  6.01857267e-02
 -1.18359911e+00  2.19139591e-01  3.37407255e+00  6.07939482e-01
 -1.82940865e+00  8.53326440e-01 -5.12889087e-01  2.48468900e+00
 -3.50659847e-01 -1.46377727e-03  3.11478347e-01  8.67931485e-01
  2.45254740e-01 -5.60247719e-01  1.91709340e-01  5.08884728e-01
  1.22820146e-01  4.54065651e-01  1.81843185e+00 -6.56132162e-01
 -3.68681282e-01 -1.96638167e+00  1.59251583e+00 -1.17738283e+00
  4.13307697e-01  2.89653182e-01 -5.68736911e-01 -1.66661460e-02
  3.58777530e-02  4.08688158e-01  7.42259473e-02 -9.05134439e-01
  5.15349433e-02 -1.14755742e-01  2.03705406e+00  7.72656083e-01
  8.49071220e-02  2.38857731e-01 -5.12828588e-01  1.34607482e+00
  4.84396878e-05 -2.99237907e-01  2.80055434e-01  9.34716091e-02
  1.83160737e-04 -1.85225427e-01 -1.28231436e-01  2.22024575e-01
 -3.96660179e-01  6.08859174e-02  3.63752747e+00 -3.88010216e+00
  1.40031648e+00  2.93741393e+00 -1.57511353e+00 -1.60272670e+00
  1.08123310e-02  8.21748435e-01 -7.21117675e-01 -5.95282972e-01
  1.36044502e-01 -1.12448044e-01 -7.99605429e-01 -1.11821532e+00
  2.83759832e-01 -2.45286077e-02 -4.18782592e-01 -2.74187475e-01
 -1.28411663e+00  8.23588751e-04  1.44153142e+00 -2.01343939e-01
  3.56791228e-01 -3.79526407e-01 -7.52601027e-01  1.06899869e+00
 -4.80396807e-01  1.10837650e+00  1.80237365e+00 -1.98905151e-02
  2.99523711e-01 -4.93097514e-01  1.02887355e-01 -3.59351969e+00]"
161,0,4,2,1,"[-2.1197467e-01 -1.2117015e+00  4.1331962e-01  3.1999916e-01
  2.1658613e-01  1.3655402e-01 -1.0291391e-01  7.0624536e-01
  1.5982287e-02  1.1636367e-02  5.3589237e-01 -3.1507427e-01
 -4.9129557e-02 -3.2739898e-03  3.4755199e+00  6.7727687e-03
 -6.4166045e-01  2.5109997e+00 -3.9451876e-01 -1.2670584e-01
 -4.0290721e-02 -1.9612215e-03  1.5124871e-01  5.0146081e-03
 -8.9136250e-03 -2.8725212e-02  6.3123871e-03  1.6591750e-01
 -9.2272519e-04 -2.0474000e-03  2.0589790e+00 -3.3470049e+00
  7.4429261e-03  1.2389412e+00 -1.3141587e+00  1.7594439e+00
 -8.0491285e-05 -6.5136576e-01  9.2579323e-01  7.5177437e-01
  4.7277808e-01 -2.8669247e-01  4.6169496e-01  6.3117695e-01
 -9.4314718e-01  4.6650353e-01  4.3575025e+00  5.9280938e-01
  7.2565436e-01  2.4788985e+00 -1.1388786e+00  3.2245347e-01
 -5.2023932e-02 -3.1294532e-03 -2.4592604e-01  1.0014167e+00
 -1.9875985e-01 -2.8163460e-01  7.7739990e-01 -4.3533474e-01
 -2.1841931e-01 -1.2179428e-01 -1.2353140e+00 -1.7143044e+00
 -4.0300462e-01  1.6460146e+00  7.5055701e-01 -9.7738498e-01
  6.0494673e-01  6.9404888e-01 -5.9587198e-01  1.4440934e-01
 -2.2247775e-02  4.2072129e-01 -9.3023069e-02 -9.0767217e-01
  3.8506237e-01 -1.4125596e-01 -1.4621577e+00 -7.1858925e-01
  4.1890074e-05  1.4085909e+00 -3.5386649e-01 -8.6664557e-01
 -1.5510671e-01  1.3132356e-01  2.1019977e-01  2.3288856e-05
 -2.9044822e-02 -3.2189062e-01 -1.5328018e-01  7.1940519e-02
 -8.2277937e-04 -1.8756781e-03 -4.0486841e+00  4.8772607e+00
 -2.4341451e-01 -2.7685146e+00  2.6879554e+00 -1.0148740e+00
 -3.2089081e-01 -2.4607484e-01 -7.6971895e-01  1.0087482e+00
 -2.3057428e-01 -2.3629345e-01  1.0459162e+00 -7.1518379e-01
 -2.5057411e-01 -1.9830401e-01  1.8427254e+00 -1.1554998e+00
  5.3377527e-01 -6.9785607e-01  5.0082680e-02 -1.2581841e+00
 -4.8266825e-01  3.0212277e-01 -4.7096316e-02 -2.7085066e-01
  2.2109047e-01 -1.5352538e-01  2.0281918e-02  2.5712356e-01
  5.6646460e-01  2.3922183e-01  1.0281513e+00  3.1886380e+00]"
162,0,4,2,1,"[ 4.13001403e-02  6.80430710e-01 -4.81765658e-01  9.11744591e-03
 -4.45136055e-02  1.66214686e-02 -6.16193295e-01  4.91529197e-01
  2.77239025e-01  7.80105665e-02  4.09528643e-01 -7.44409621e-01
 -6.43611420e-03  1.85560614e-01 -2.27216482e+00 -5.39576262e-03
 -1.04879546e+00  2.68796849e+00 -6.57259345e-01 -2.54155457e-01
 -4.46276098e-01 -4.39966351e-01 -4.94354814e-01 -1.25786692e-01
  4.61375900e-02 -4.33403939e-01 -1.50435939e-01 -5.26804864e-01
 -4.55167204e-01  2.98011564e-02  2.66918921e+00 -4.94065952e+00
 -3.85510758e-03 -1.05118537e+00  1.27657163e+00 -1.49712062e+00
  3.32072258e-01  9.03847516e-01 -4.75076765e-01 -3.38254780e-01
 -3.54466647e-01  9.45612043e-02 -6.54077470e-01 -8.21236432e-01
  6.81044161e-01 -3.74295413e-01 -3.86720777e+00 -9.59747732e-01
 -5.89573026e-01  2.18061447e+00 -1.32809198e+00  1.23023105e+00
 -3.03982258e-01 -6.24814630e-01 -5.00533090e-04  3.98018450e-01
  3.41336727e-01  2.07548112e-01  5.14697492e-01  1.84867007e-03
 -8.34438950e-02  2.40958855e-01 -8.61317754e-01 -1.43023872e+00
  1.44552231e-01 -1.07029366e+00 -2.96491563e-01  1.14447367e+00
  1.58208027e-01 -2.00697199e-01  8.40612571e-04  1.13233626e-01
 -6.97415769e-02  8.72847587e-02  9.54580605e-02 -1.33959367e-03
 -2.67384946e-01 -5.25428578e-02  2.74483061e+00 -5.10930538e+00
  5.48020780e-01  2.51414633e+00 -1.67525434e+00  2.31307256e-03
  3.47810648e-02 -3.72966021e-01 -6.22850299e-01 -1.47466168e-01
 -4.14945155e-01 -5.27013605e-03  5.14742918e-02 -3.58944356e-01
 -3.86565685e-01 -3.45394909e-01 -4.26079464e+00 -1.30384564e+00
 -1.49125111e+00 -1.63964622e-04 -8.15702677e-01  1.95501363e+00
  2.55822927e-01 -4.09535915e-01 -8.29832163e-04 -2.36607522e-01
 -1.44583181e-01  4.31698084e-01 -7.11544380e-02  1.74705282e-01
 -2.44755074e-01 -1.44839734e-01  1.74503610e-03  2.10314840e-01
 -9.24958825e-01 -1.29521894e+00  8.80780578e-01 -1.30246466e-04
  2.37937734e-01 -3.68914127e-01 -3.67867202e-01  7.59974122e-01
 -2.98003316e-01  8.16132054e-02  6.04277372e-01 -5.27264655e-01
 -5.28784513e-01 -3.03430051e-01  2.84990072e-01 -3.57770538e+00]"
163,0,4,2,1,"[ 9.18399449e-03  3.33956337e+00 -1.23168826e+00  7.21668303e-01
 -2.76187900e-04 -8.64235237e-02  1.99899942e-01 -2.70185232e-01
 -1.62326038e-01 -1.87326092e-02 -2.24966422e-01  2.95731932e-01
 -1.84597634e-03 -1.69698790e-01 -8.49907577e-01 -3.22897577e+00
  7.40333259e-01 -1.64299205e-01 -6.27886474e-01  4.67858940e-01
 -2.32677832e-02 -9.31372494e-02  1.96152870e-02 -4.61513311e-01
 -1.10220894e-01 -1.68001233e-03 -3.90467942e-01  1.23905517e-01
 -1.15389936e-03 -1.12499349e-01 -5.13844872e+00  2.34160066e+00
 -1.92060038e-01 -2.06524086e+00  1.17694962e+00 -1.24859500e+00
  3.06321591e-01  8.34555686e-01 -4.26335812e-01 -2.98662752e-01
 -3.70031893e-01  2.38976985e-01 -4.05966610e-01 -5.67308843e-01
  7.11174905e-01 -3.73275608e-01 -4.40014362e+00 -1.31001636e-01
 -1.18006539e+00 -6.99155807e-01 -8.31753388e-02  1.57132363e+00
 -4.27652925e-01 -8.33680093e-01 -2.92861392e-03  6.00568354e-01
  5.51142655e-02  1.73316136e-01  7.67144620e-01 -2.20634297e-01
 -8.53862047e-01 -4.36739065e-03  1.16372097e+00  1.58113766e+00
  3.71956080e-01 -2.36195135e+00 -1.14954963e-01  6.87136769e-01
 -5.54430068e-01 -3.95572126e-01  5.60998082e-01 -7.78688937e-02
  1.29607514e-01 -3.20703983e-01  1.04134880e-01  6.87945664e-01
 -2.06522420e-01  9.29072648e-02  3.54276061e+00 -1.72512338e-01
 -8.19246620e-02 -1.70587683e+00  2.82110721e-01  6.50242746e-01
  5.95579982e-01  2.06190541e-01 -1.49754614e-01  2.57684767e-01
 -5.21346107e-02  2.02783048e-01 -1.00777097e-01 -4.71733391e-01
 -1.55796543e-01 -3.01261712e-02  3.35799909e+00 -4.27173042e+00
 -1.60758853e+00 -2.17150831e+00  3.78147423e-01  1.97085357e+00
  6.93247318e-01 -4.35594320e-01  4.20003742e-01  5.32510132e-02
 -1.78542957e-01  5.88825285e-01 -6.61476180e-02  2.96380341e-01
 -5.96415818e-01 -1.59329221e-01  1.88728082e+00  6.06649339e-01
 -3.38154078e-01 -6.58617973e-01  1.50982761e+00 -4.68907893e-01
  1.17166005e-01 -3.18161756e-01 -6.76647961e-01  1.17401314e+00
 -4.15968597e-01  1.08810276e-01  1.16516304e+00 -6.78826690e-01
 -3.08606744e-01 -4.23019022e-01 -1.37134281e-03 -5.16875505e+00]"
