,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,3,7,2,1,0,4632.838284088488,180.16702130039414,209.42160293420753,True,885,300,log,-25.75576,2332.42606,2337.41651,-5.45465,-5.79388
0,0,7,2,1,0,4040.953487418334,10.247051833428994,187.41941337381334,False,885,300,log,-84.889,2066.10919,2065.84319,-3.4611,-2.64879
0,3,7,2,1,0,4597.4784266138995,179.30111198935722,208.6682918646382,True,885,300,log,-29.90163,2320.67032,2324.97913,-9.86927,-8.40013
0,0,7,2,1,0,4097.034270131178,15.365765852890648,189.25490038174755,False,885,300,log,-88.89041,2096.13555,2095.32995,-2.80892,-2.73191
0,3,7,2,1,0,4655.1156686469985,201.84115072326986,212.0000938752344,True,885,300,log,-28.81163,2353.05051,2341.46444,-5.81062,-4.77703
0,0,7,2,1,0,4070.0147980633933,14.029905657987715,188.1889432881196,False,885,300,log,-77.59641,2076.90105,2078.97676,-5.37037,-2.89622
0,3,7,2,1,0,4534.927196160508,199.33152021325486,208.67784419322138,True,885,300,log,-38.06886,2283.78579,2298.70745,-5.74644,-3.75074
0,0,7,2,1,0,4108.594254099293,16.181315957400148,188.86549526329028,False,885,300,log,-75.50622,2094.3132,2093.89268,-2.34008,-1.76532
0,3,7,2,1,0,4662.96748797905,228.89495982672946,216.2291803105283,True,885,300,log,-32.39833,2356.15986,2349.21799,-4.21108,-5.80095
0,0,7,2,1,0,4124.287171461457,21.55538640102924,189.88829860362597,False,885,300,log,-75.89852,2102.78621,2103.70133,-3.36744,-2.93441
0,3,7,2,1,0,4764.359348859113,310.7503266273662,223.84618846592397,True,885,300,log,-36.45005,2411.66927,2403.62286,-5.96163,-8.52111
0,0,7,2,1,0,4050.7675821455905,12.249779073932785,187.80918672433324,False,885,300,log,-81.82246,2070.17031,2069.04147,-3.48813,-3.13361
0,3,7,2,1,0,4647.2512875589955,232.50987851155668,217.2686190240289,True,885,300,log,-37.94493,2351.50269,2347.75749,-7.11659,-6.94737
0,0,8,2,1,0,4099.989291137024,16.61474370936336,188.4486994883661,False,885,300,log,-74.41954,2088.59075,2090.34116,-3.09606,-1.42702
0,3,8,2,1,0,4677.384829008804,304.59333411146514,216.30531917068856,True,885,300,log,-39.32865,2358.97048,2369.05982,-5.84056,-5.47626
0,0,8,2,1,0,4076.7976402382574,13.255655820665703,188.07205224732795,False,885,300,log,-75.87816,2079.11983,2079.19376,-3.53974,-2.09805
0,3,8,2,1,0,4706.364874503974,366.6265275229814,217.3078375548202,True,885,300,log,-30.65357,2386.23917,2371.5317,-9.03951,-11.71291
0,0,8,2,1,0,4062.754279593296,10.762269899160948,188.563072372055,False,885,300,log,-93.09919,2082.50492,2080.20039,-4.46243,-2.38941
0,3,8,2,1,0,4663.042316595442,281.10888014735997,214.3502788641432,True,885,300,log,-27.4578,2351.74147,2351.16858,-7.09465,-5.31528
0,0,8,2,1,0,4011.1595992352577,12.802041553342534,187.33528456708908,False,885,300,log,-95.98045,2057.91484,2058.36025,-5.23569,-3.89935
0,3,8,2,1,0,4673.9610593031175,257.214810977063,217.12659312879686,True,885,300,log,-34.67507,2359.77177,2361.93662,-7.44558,-5.62668
