,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,3,5,2,1,0,4588.768398075823,280.87683844928324,213.53055934532745,True,885,300,log,616,61,20,188,-33.43661,2316.12221,2317.5119,-4.53264,-6.89647
0,0,5,2,1,0,4077.1600197133075,12.165419339165055,188.81306866242423,True,885,300,log,693,5,2,185,-85.4863,2084.35655,2084.80251,-4.42169,-2.09106
0,3,5,2,1,0,4628.644556639814,328.3259447386772,215.70628959331555,True,885,300,log,587,67,40,191,-28.87552,2333.60947,2339.04512,-9.53492,-5.59959
0,0,6,2,1,0,4113.080834844681,16.584033431810894,189.40439921639083,True,885,300,log,643,31,6,205,-73.39669,2095.51593,2094.93751,-1.64821,-2.32771
0,3,6,2,1,0,4714.495189365274,443.18295138817666,217.75527010657018,True,885,300,log,502,122,75,186,-22.78363,2369.67793,2389.29208,-4.53785,-17.15335
0,0,6,2,1,0,4146.434900514967,58.04954165457457,191.46965470125713,True,885,300,log,673,9,1,202,-75.05895,2114.31308,2111.40707,-2.45302,-1.77328
0,3,6,2,1,0,4624.585237719623,355.0951594566641,209.88692446398872,True,885,300,log,578,60,32,215,-31.43674,2328.91865,2336.65109,-4.90551,-4.64225
0,0,6,2,1,0,,,,True,885,300,log,680,13,0,192,-80.91239,2086.58582,2086.86835,-3.3705,
0,3,6,2,1,0,,,,True,885,300,log,565,67,40,213,-24.83637,2323.40173,2337.61345,,-5.15571
0,0,6,2,1,0,4069.3332980967625,12.786264942495563,187.87427564795954,True,885,300,log,694,8,0,183,-76.87738,2076.59191,2076.13871,-4.4347,-2.08525
0,3,6,2,1,0,4656.3711696727805,321.3908006295951,214.4522241978712,True,885,300,log,538,102,52,193,-30.28167,2342.41997,2360.41764,-7.63008,-8.55469
0,0,6,2,1,0,,,,True,885,300,log,679,14,1,191,-78.02978,2089.2408,2089.53984,,-2.81816
0,3,6,2,1,0,4477.940270992853,192.19766161815096,202.7270709247268,True,885,300,log,661,67,33,124,-28.71301,2269.23927,2252.08534,-5.83233,-8.839
0,0,6,2,1,0,4091.1603263555216,15.015603994736011,188.84966881299889,True,885,300,log,659,20,3,203,-76.74808,2086.4382,2086.78851,-2.69182,-2.62648
0,3,6,2,1,0,,,,True,885,300,log,625,68,38,154,-37.58822,2317.76416,2323.57874,,-6.77648
0,0,6,2,1,0,4104.141630538866,15.374293897764801,189.1767947155218,True,885,300,log,691,12,1,181,-76.81988,2094.08725,2092.04476,-2.86914,-2.30136
0,3,6,2,1,0,,,,True,885,300,log,625,66,30,164,-38.09449,2321.16765,2330.16359,,
0,0,6,2,1,0,4076.9138233691638,14.728952884702267,188.15437032444976,True,885,300,log,706,4,0,175,-79.70358,2081.84865,2081.95794,-3.93093,-3.25825
0,3,6,2,1,0,4525.3654250823765,330.57441246724557,208.75919309111185,True,885,300,log,575,67,37,206,-36.39418,2290.62179,2289.93122,-11.23287,-7.56054
0,0,6,2,1,0,4079.1698929404665,14.986003205386623,188.06060037381297,True,885,300,log,709,7,0,169,-75.758,2083.89008,2078.59373,-4.74168,-2.81424
0,3,6,2,1,0,,,,True,885,300,log,563,103,45,174,-30.17279,2345.26022,2325.46382,-8.24583,
0,0,6,2,1,0,4083.7591768764973,14.686173423765013,188.32420621910504,True,885,300,log,702,13,0,170,-77.39234,2083.74358,2083.59704,-3.15924,-3.02986
0,3,6,2,1,0,4671.13334339429,385.2249277085202,219.37876977933945,True,885,300,log,613,64,37,171,-34.40095,2377.65058,2344.85562,-7.47707,-9.49484
0,0,7,2,1,0,4050.6205042508022,12.836535172368258,187.84171934668447,True,885,300,log,701,2,0,182,-84.89862,2071.18391,2070.79993,-4.19728,-2.26744
0,3,7,2,1,0,,,,True,885,300,log,632,54,37,162,-28.36647,2340.36067,2344.37691,,-7.45014
0,0,7,2,1,0,,,,True,885,300,log,708,5,0,172,-82.28875,2075.60511,2077.15878,-4.42384,
0,3,7,2,1,0,4578.466565971865,313.48263982515346,207.28473718569938,True,885,300,log,557,104,45,179,-26.48165,2294.33785,2323.48028,-7.08738,-5.78254
0,0,7,2,1,0,4085.206102151051,13.593418049445972,189.47983526548683,True,885,300,log,698,10,0,177,-90.3821,2091.96448,2091.64545,-5.06248,-2.95924
0,3,7,2,1,0,4543.4024501490385,321.6286936686738,207.2490306287767,True,885,300,log,585,75,44,181,-32.76839,2287.49653,2299.81847,-3.19815,-7.94602
0,0,7,2,1,0,4031.851398357845,10.29864284742871,188.28639622168046,True,885,300,log,707,12,1,165,-95.68723,2067.93267,2067.76918,-5.54673,-2.6165
0,3,7,2,1,0,4576.643418708973,236.36188667990882,207.3245772559082,True,885,300,log,637,59,31,158,-25.9235,2305.8911,2307.94336,-5.45875,-5.80879
0,0,7,2,1,0,4040.7962860299053,10.404253221857743,187.41872177809174,True,885,300,log,676,18,3,188,-84.92824,2066.07304,2065.80344,-3.48099,-2.67096
0,3,7,2,1,0,4552.7805655679185,223.99897303533726,207.0401852977415,True,885,300,log,666,52,25,142,-30.19617,2295.81811,2305.51956,-9.8843,-8.47664
0,0,7,2,1,0,,,,True,885,300,log,678,16,1,190,-88.91855,2096.06974,2095.22574,,-2.74308
0,3,7,2,1,0,,,,True,885,300,log,586,66,38,195,-28.90578,2325.13071,2305.29014,-5.83086,
0,0,7,2,1,0,4069.8181103035786,14.226593417802178,188.18673006713857,True,885,300,log,689,12,1,183,-77.63944,2076.84259,2078.91973,-5.39008,-2.91469
0,3,7,2,1,0,4472.441868557071,261.81684781669173,206.59903530490175,True,885,300,log,679,38,24,144,-38.15675,2254.52756,2265.58462,-5.75299,-3.76057
0,0,7,2,1,0,4108.362590384531,16.412979672160873,188.86212047832018,True,885,300,log,678,20,4,183,-75.56649,2094.23323,2093.82064,-2.35594,-1.76885
0,3,7,2,1,0,4585.367867818434,306.4945799873449,213.45400213486724,True,885,300,log,600,75,35,175,-32.63941,2319.08174,2308.9991,-4.23141,-5.84215
0,0,7,2,1,0,4123.982436227176,21.86012163531086,189.880323753039,True,885,300,log,702,1,0,182,-75.9482,2102.65568,2103.5905,-3.3767,-2.93884
