,test_id,kcid,lmc_prior_code,lengthscale_prior_code,kernel_structure,n_kernels,active_dims,additive,independent_outputs,subset
87,0,2,2,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
88,0,2,2,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
89,0,2,2,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
90,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
91,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
92,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
93,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
94,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
95,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
96,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
97,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
98,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
99,1,2,0,1,"['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)', 'SE_5^(1) + SE_6^(1) + PPoly2_3^(1) + SE_7^(1) + SE_8^(1) + PPoly2_4^(1)', 'SE_9^(2) + SE_10^(2) + PPoly2_5^(2) + SE_11^(2) + SE_12^(2) + PPoly2_6^(2)', 'SE_13^(3) + SE_14^(3) + PPoly2_7^(3) + SE_15^(3) + SE_16^(3) + PPoly2_8^(3)']",3,,True,False,0.6
100,2,2,0,1,,3,,True,True,0.6
101,2,2,0,1,,3,,True,True,0.6
102,2,2,0,1,,3,,True,True,0.6
103,2,2,0,1,,3,,True,True,0.6
104,2,2,0,1,,3,,True,True,0.6
105,2,2,0,1,,3,,True,True,0.6
106,2,2,0,1,,3,,True,True,0.6
107,2,2,0,1,,3,,True,True,0.6
108,2,2,0,1,,3,,True,True,0.6
109,2,2,0,1,,3,,True,True,0.6
110,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
111,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
112,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
113,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
114,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
115,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
116,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
117,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
118,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
119,3,2,2,1,['SE_1^(0) + SE_2^(0) + PPoly2_1^(0) + SE_3^(0) + SE_4^(0) + PPoly2_2^(0)'],3,,False,False,0.6
120,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
121,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
122,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
123,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
124,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
125,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
126,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
127,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
128,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
129,0,3,2,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
130,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
131,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
132,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
133,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
134,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
135,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
136,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
137,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
138,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
139,1,3,0,1,"['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)', 'SE_3^(1) + PPoly2_3^(1) + M52_3^(1) + SE_4^(1) + PPoly2_4^(1) + M52_4^(1)', 'SE_5^(2) + PPoly2_5^(2) + M52_5^(2) + SE_6^(2) + PPoly2_6^(2) + M52_6^(2)', 'SE_7^(3) + PPoly2_7^(3) + M52_7^(3) + SE_8^(3) + PPoly2_8^(3) + M52_8^(3)']",3,,True,False,0.6
140,2,3,0,1,,3,,True,True,0.6
141,2,3,0,1,,3,,True,True,0.6
142,2,3,0,1,,3,,True,True,0.6
143,2,3,0,1,,3,,True,True,0.6
144,2,3,0,1,,3,,True,True,0.6
145,2,3,0,1,,3,,True,True,0.6
146,2,3,0,1,,3,,True,True,0.6
147,2,3,0,1,,3,,True,True,0.6
148,2,3,0,1,,3,,True,True,0.6
149,2,3,0,1,,3,,True,True,0.6
150,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
151,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
152,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
153,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
154,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
155,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
156,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
157,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
158,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
159,3,3,2,1,['SE_1^(0) + PPoly2_1^(0) + M52_1^(0) + SE_2^(0) + PPoly2_2^(0) + M52_2^(0)'],3,,False,False,0.6
160,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
161,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
162,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
163,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
164,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
165,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
166,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
167,0,4,2,1,"['SE_1^(0) x PPoly2_1^(0) + SE_2^(0) + SE_3^(0) + SE_4^(0) x PPoly2_2^(0) + SE_5^(0) + SE_6^(0)', 'SE_7^(1) x PPoly2_3^(1) + SE_8^(1) + SE_9^(1) + SE_10^(1) x PPoly2_4^(1) + SE_11^(1) + SE_12^(1)', 'SE_13^(2) x PPoly2_5^(2) + SE_14^(2) + SE_15^(2) + SE_16^(2) x PPoly2_6^(2) + SE_17^(2) + SE_18^(2)', 'SE_19^(3) x PPoly2_7^(3) + SE_20^(3) + SE_21^(3) + SE_22^(3) x PPoly2_8^(3) + SE_23^(3) + SE_24^(3)']",3,,True,False,0.6
