,test_id,kcid,lmc_prior_code,lengthscale_prior_code,weight,y0,y3,y4,subset
840,0,7,2,1,unweighted,0.4184,0.9325,0.8731,0.6
841,0,7,2,1,linear,0.71,0.9325,0.8731,0.6
842,0,7,2,1,quadratic,0.8371,0.9325,0.8731,0.6
843,0,7,2,1,unweighted,0.4303,0.9132,0.8828,0.6
844,0,7,2,1,linear,0.707,0.9132,0.8828,0.6
845,0,7,2,1,quadratic,0.8314,0.9132,0.8828,0.6
846,0,7,2,1,unweighted,0.4576,0.9143,0.8402,0.6
847,0,7,2,1,linear,0.7232,0.9143,0.8402,0.6
848,0,7,2,1,quadratic,0.8395,0.9143,0.8402,0.6
849,0,7,2,1,unweighted,0.447,0.9433,0.8828,0.6
850,0,7,2,1,linear,0.7259,0.9433,0.8828,0.6
851,0,7,2,1,quadratic,0.8466,0.9433,0.8828,0.6
852,0,7,2,1,unweighted,0.4653,0.9213,0.8636,0.6
853,0,7,2,1,linear,0.7374,0.9213,0.8636,0.6
854,0,7,2,1,quadratic,0.8541,0.9213,0.8636,0.6
855,0,7,2,1,unweighted,0.4463,0.9325,0.8731,0.6
856,0,7,2,1,linear,0.72,0.9325,0.8731,0.6
857,0,7,2,1,quadratic,0.8398,0.9325,0.8731,0.6
858,0,7,2,1,unweighted,0.4148,0.9143,0.8402,0.6
859,0,7,2,1,linear,0.7017,0.9143,0.8402,0.6
860,0,7,2,1,quadratic,0.8296,0.9143,0.8402,0.6
861,0,7,2,1,unweighted,0.4198,0.953,0.8846,0.6
862,0,7,2,1,linear,0.7002,0.953,0.8846,0.6
863,0,7,2,1,quadratic,0.8249,0.953,0.8846,0.6
864,0,7,2,1,unweighted,0.4225,0.9234,0.8542,0.6
865,0,7,2,1,linear,0.7048,0.9234,0.8542,0.6
866,0,7,2,1,quadratic,0.8278,0.9234,0.8542,0.6
867,0,7,2,1,unweighted,0.4155,0.9132,0.8846,0.6
868,0,7,2,1,linear,0.6998,0.9132,0.8846,0.6
869,0,7,2,1,quadratic,0.8243,0.9132,0.8846,0.6
870,1,7,0,1,unweighted,0.388,0.8835,0.8308,0.6
871,1,7,0,1,linear,0.694,0.8835,0.8308,0.6
872,1,7,0,1,quadratic,0.8268,0.8835,0.8308,0.6
873,1,7,0,1,unweighted,0.4146,0.8939,0.8711,0.6
874,1,7,0,1,linear,0.7048,0.8939,0.8711,0.6
875,1,7,0,1,quadratic,0.8316,0.8939,0.8711,0.6
876,1,7,0,1,unweighted,0.4404,0.9223,0.8563,0.6
877,1,7,0,1,linear,0.721,0.9223,0.8563,0.6
878,1,7,0,1,quadratic,0.8421,0.9223,0.8563,0.6
879,1,7,0,1,unweighted,0.4029,0.9054,0.8563,0.6
880,1,7,0,1,linear,0.6982,0.9054,0.8563,0.6
881,1,7,0,1,quadratic,0.8276,0.9054,0.8563,0.6
882,1,7,0,1,unweighted,0.3847,0.9518,0.8846,0.6
883,1,7,0,1,linear,0.6915,0.9518,0.8846,0.6
884,1,7,0,1,quadratic,0.8272,0.9518,0.8846,0.6
885,1,7,0,1,unweighted,0.3963,0.9234,0.875,0.6
886,1,7,0,1,linear,0.6868,0.9234,0.875,0.6
887,1,7,0,1,quadratic,0.8155,0.9234,0.875,0.6
888,1,7,0,1,unweighted,0.4359,0.9518,0.9041,0.6
889,1,7,0,1,linear,0.7196,0.9518,0.9041,0.6
890,1,7,0,1,quadratic,0.8428,0.9518,0.9041,0.6
891,1,7,0,1,unweighted,0.4228,0.9016,0.8711,0.6
892,1,7,0,1,linear,0.7082,0.9016,0.8711,0.6
893,1,7,0,1,quadratic,0.8342,0.9016,0.8711,0.6
894,1,7,0,1,unweighted,0.4593,0.9029,0.8828,0.6
895,1,7,0,1,linear,0.7216,0.9029,0.8828,0.6
896,1,7,0,1,quadratic,0.8385,0.9029,0.8828,0.6
897,1,7,0,1,unweighted,0.4173,0.9213,0.8473,0.6
898,1,7,0,1,linear,0.7111,0.9213,0.8473,0.6
899,1,7,0,1,quadratic,0.8384,0.9213,0.8473,0.6
900,2,7,0,1,unweighted,0.4564,0.9096,0.8768,0.6
901,2,7,0,1,linear,0.6948,0.9096,0.8768,0.6
902,2,7,0,1,quadratic,0.8029,0.9096,0.8768,0.6
903,2,7,0,1,unweighted,0.4375,0.9165,0.8863,0.6
904,2,7,0,1,linear,0.6795,0.9165,0.8863,0.6
905,2,7,0,1,quadratic,0.7949,0.9165,0.8863,0.6
906,2,7,0,1,unweighted,0.4659,0.9165,0.8863,0.6
907,2,7,0,1,linear,0.7017,0.9165,0.8863,0.6
908,2,7,0,1,quadratic,0.811,0.9165,0.8863,0.6
909,2,7,0,1,unweighted,0.5021,0.8803,0.8879,0.6
910,2,7,0,1,linear,0.7286,0.8803,0.8879,0.6
911,2,7,0,1,quadratic,0.833,0.8803,0.8879,0.6
912,2,7,0,1,unweighted,0.455,0.953,0.8542,0.6
913,2,7,0,1,linear,0.6993,0.953,0.8542,0.6
914,2,7,0,1,quadratic,0.811,0.953,0.8542,0.6
915,2,7,0,1,unweighted,0.446,0.9433,0.8542,0.6
916,2,7,0,1,linear,0.6928,0.9433,0.8542,0.6
917,2,7,0,1,quadratic,0.8074,0.9433,0.8542,0.6
918,2,7,0,1,unweighted,0.4673,0.9418,0.8863,0.6
919,2,7,0,1,linear,0.6956,0.9418,0.8863,0.6
920,2,7,0,1,quadratic,0.8024,0.9418,0.8863,0.6
921,2,7,0,1,unweighted,0.483,0.9316,0.8863,0.6
922,2,7,0,1,linear,0.7224,0.9316,0.8863,0.6
923,2,7,0,1,quadratic,0.8309,0.9316,0.8863,0.6
924,2,7,0,1,unweighted,0.4321,0.8675,0.8731,0.6
925,2,7,0,1,linear,0.6845,0.8675,0.8731,0.6
926,2,7,0,1,quadratic,0.7999,0.8675,0.8731,0.6
927,2,7,0,1,unweighted,0.4827,0.8108,0.8656,0.6
928,2,7,0,1,linear,0.7073,0.8108,0.8656,0.6
929,2,7,0,1,quadratic,0.8128,0.8108,0.8656,0.6
930,3,7,2,1,unweighted,0.7138,0.953,0.8974,0.6
931,3,7,2,1,linear,0.8576,0.953,0.8974,0.6
932,3,7,2,1,quadratic,0.9202,0.953,0.8974,0.6
933,3,7,2,1,unweighted,0.6437,0.8763,0.9154,0.6
934,3,7,2,1,linear,0.8066,0.8763,0.9154,0.6
935,3,7,2,1,quadratic,0.8818,0.8763,0.9154,0.6
936,3,7,2,1,unweighted,0.7055,0.8966,0.8377,0.6
937,3,7,2,1,linear,0.8589,0.8966,0.8377,0.6
938,3,7,2,1,quadratic,0.9223,0.8966,0.8377,0.6
939,3,7,2,1,unweighted,0.6651,0.9165,0.8615,0.6
940,3,7,2,1,linear,0.8201,0.9165,0.8615,0.6
941,3,7,2,1,quadratic,0.8894,0.9165,0.8615,0.6
942,3,7,2,1,unweighted,0.6874,0.8316,0.9375,0.6
943,3,7,2,1,linear,0.8498,0.8316,0.9375,0.6
944,3,7,2,1,quadratic,0.9193,0.8316,0.9375,0.6
945,3,7,2,1,unweighted,0.6825,0.8447,0.875,0.6
946,3,7,2,1,linear,0.8282,0.8447,0.875,0.6
947,3,7,2,1,quadratic,0.8937,0.8447,0.875,0.6
948,3,7,2,1,unweighted,0.6863,0.9132,0.8958,0.6
949,3,7,2,1,linear,0.8455,0.9132,0.8958,0.6
950,3,7,2,1,quadratic,0.9152,0.9132,0.8958,0.6
951,3,7,2,1,unweighted,0.7477,0.8641,0.8879,0.6
952,3,7,2,1,linear,0.8685,0.8641,0.8879,0.6
953,3,7,2,1,quadratic,0.9215,0.8641,0.8879,0.6
954,3,7,2,1,unweighted,0.6689,0.8534,0.9179,0.6
955,3,7,2,1,linear,0.8314,0.8534,0.9179,0.6
956,3,7,2,1,quadratic,0.9019,0.8534,0.9179,0.6
957,3,7,2,1,unweighted,0.7357,0.8525,0.9375,0.6
958,3,7,2,1,linear,0.8678,0.8525,0.9375,0.6
959,3,7,2,1,quadratic,0.9235,0.8525,0.9375,0.6
960,0,8,2,1,unweighted,0.4367,0.9234,0.9055,0.6
961,0,8,2,1,linear,0.7231,0.9234,0.9055,0.6
962,0,8,2,1,quadratic,0.8462,0.9234,0.9055,0.6
963,0,8,2,1,unweighted,0.469,0.9223,0.8828,0.6
964,0,8,2,1,linear,0.7345,0.9223,0.8828,0.6
965,0,8,2,1,quadratic,0.8493,0.9223,0.8828,0.6
966,0,8,2,1,unweighted,0.4856,0.9132,0.8731,0.6
967,0,8,2,1,linear,0.742,0.9132,0.8731,0.6
968,0,8,2,1,quadratic,0.8521,0.9132,0.8731,0.6
969,0,8,2,1,unweighted,0.4561,0.9711,0.8828,0.6
970,0,8,2,1,linear,0.7304,0.9711,0.8828,0.6
971,0,8,2,1,quadratic,0.8492,0.9711,0.8828,0.6
972,0,8,2,1,unweighted,0.4788,0.9243,0.8828,0.6
973,0,8,2,1,linear,0.7402,0.9243,0.8828,0.6
974,0,8,2,1,quadratic,0.8529,0.9243,0.8828,0.6
975,0,8,2,1,unweighted,0.4291,0.9029,0.9026,0.6
976,0,8,2,1,linear,0.7038,0.9029,0.9026,0.6
977,0,8,2,1,quadratic,0.8274,0.9029,0.9026,0.6
978,0,8,2,1,unweighted,0.4232,0.8953,0.8615,0.6
979,0,8,2,1,linear,0.7132,0.8953,0.8615,0.6
980,0,8,2,1,quadratic,0.8392,0.8953,0.8615,0.6
981,0,8,2,1,unweighted,0.434,0.9612,0.8828,0.6
982,0,8,2,1,linear,0.7138,0.9612,0.8828,0.6
983,0,8,2,1,quadratic,0.8352,0.9612,0.8828,0.6
984,0,8,2,1,unweighted,0.4062,0.8779,0.8656,0.6
985,0,8,2,1,linear,0.7152,0.8779,0.8656,0.6
986,0,8,2,1,quadratic,0.845,0.8779,0.8656,0.6
987,0,8,2,1,unweighted,0.4458,0.9234,0.8542,0.6
988,0,8,2,1,linear,0.7213,0.9234,0.8542,0.6
989,0,8,2,1,quadratic,0.8423,0.9234,0.8542,0.6
990,1,8,0,1,unweighted,0.4629,0.9325,0.8731,0.6
991,1,8,0,1,linear,0.7243,0.9325,0.8731,0.6
992,1,8,0,1,quadratic,0.8384,0.9325,0.8731,0.6
993,1,8,0,1,unweighted,0.3983,0.9213,0.8497,0.6
994,1,8,0,1,linear,0.6951,0.9213,0.8497,0.6
995,1,8,0,1,quadratic,0.8255,0.9213,0.8497,0.6
996,1,8,0,1,unweighted,0.4101,0.9325,0.8615,0.6
997,1,8,0,1,linear,0.7067,0.9325,0.8615,0.6
998,1,8,0,1,quadratic,0.8334,0.9325,0.8615,0.6
999,1,8,0,1,unweighted,0.4376,0.9016,0.8828,0.6
1000,1,8,0,1,linear,0.7196,0.9016,0.8828,0.6
1001,1,8,0,1,quadratic,0.8425,0.9016,0.8828,0.6
1002,1,8,0,1,unweighted,0.4301,0.944,0.8615,0.6
1003,1,8,0,1,linear,0.7231,0.944,0.8615,0.6
1004,1,8,0,1,quadratic,0.8476,0.944,0.8615,0.6
1005,1,8,0,1,unweighted,0.393,0.9234,0.8809,0.6
1006,1,8,0,1,linear,0.6932,0.9234,0.8809,0.6
1007,1,8,0,1,quadratic,0.8227,0.9234,0.8809,0.6
1008,1,8,0,1,unweighted,0.4058,0.9016,0.8828,0.6
1009,1,8,0,1,linear,0.6996,0.9016,0.8828,0.6
1010,1,8,0,1,quadratic,0.8261,0.9016,0.8828,0.6
1011,1,8,0,1,unweighted,0.4153,0.8865,0.8593,0.6
1012,1,8,0,1,linear,0.7036,0.8865,0.8593,0.6
1013,1,8,0,1,quadratic,0.8302,0.8865,0.8593,0.6
1014,1,8,0,1,unweighted,0.4038,0.9433,0.8636,0.6
1015,1,8,0,1,linear,0.7011,0.9433,0.8636,0.6
1016,1,8,0,1,quadratic,0.8314,0.9433,0.8636,0.6
1017,1,8,0,1,unweighted,0.4093,0.9418,0.8731,0.6
1018,1,8,0,1,linear,0.7038,0.9418,0.8731,0.6
1019,1,8,0,1,quadratic,0.834,0.9418,0.8731,0.6
1020,2,8,0,1,unweighted,0.4975,0.9342,0.8542,0.6
1021,2,8,0,1,linear,0.7251,0.9342,0.8542,0.6
1022,2,8,0,1,quadratic,0.8272,0.9342,0.8542,0.6
1023,2,8,0,1,unweighted,0.4847,0.9029,0.8656,0.6
1024,2,8,0,1,linear,0.7201,0.9029,0.8656,0.6
1025,2,8,0,1,quadratic,0.8282,0.9029,0.8656,0.6
1026,2,8,0,1,unweighted,0.4777,0.9325,0.8542,0.6
1027,2,8,0,1,linear,0.7157,0.9325,0.8542,0.6
1028,2,8,0,1,quadratic,0.8243,0.9325,0.8542,0.6
1029,2,8,0,1,unweighted,0.4625,0.9518,0.8656,0.6
1030,2,8,0,1,linear,0.7041,0.9518,0.8656,0.6
1031,2,8,0,1,quadratic,0.816,0.9518,0.8656,0.6
1032,2,8,0,1,unweighted,0.4309,0.9433,0.8768,0.6
1033,2,8,0,1,linear,0.6891,0.9433,0.8768,0.6
1034,2,8,0,1,quadratic,0.8039,0.9433,0.8768,0.6
1035,2,8,0,1,unweighted,0.4573,0.8779,0.9083,0.6
1036,2,8,0,1,linear,0.698,0.8779,0.9083,0.6
1037,2,8,0,1,quadratic,0.807,0.8779,0.9083,0.6
1038,2,8,0,1,unweighted,0.4487,0.9433,0.8333,0.6
1039,2,8,0,1,linear,0.6974,0.9433,0.8333,0.6
1040,2,8,0,1,quadratic,0.8104,0.9433,0.8333,0.6
1041,2,8,0,1,unweighted,0.4596,0.9425,0.8542,0.6
1042,2,8,0,1,linear,0.7035,0.9425,0.8542,0.6
1043,2,8,0,1,quadratic,0.8129,0.9425,0.8542,0.6
1044,2,8,0,1,unweighted,0.4362,0.9433,0.8426,0.6
1045,2,8,0,1,linear,0.7015,0.9433,0.8426,0.6
1046,2,8,0,1,quadratic,0.8194,0.9433,0.8426,0.6
1047,2,8,0,1,unweighted,0.4482,0.8895,0.8656,0.6
1048,2,8,0,1,linear,0.6924,0.8895,0.8656,0.6
1049,2,8,0,1,quadratic,0.8034,0.8895,0.8656,0.6
1050,3,8,2,1,unweighted,0.6617,0.8487,0.8846,0.6
1051,3,8,2,1,linear,0.8347,0.8487,0.8846,0.6
1052,3,8,2,1,quadratic,0.9078,0.8487,0.8846,0.6
1053,3,8,2,1,unweighted,0.6874,0.8939,0.8615,0.6
1054,3,8,2,1,linear,0.8437,0.8939,0.8615,0.6
1055,3,8,2,1,quadratic,0.9122,0.8939,0.8615,0.6
1056,3,8,2,1,unweighted,0.7509,0.9143,0.8731,0.6
1057,3,8,2,1,linear,0.8717,0.9143,0.8731,0.6
1058,3,8,2,1,quadratic,0.925,0.9143,0.8731,0.6
1059,3,8,2,1,unweighted,0.6871,0.8966,0.8943,0.6
1060,3,8,2,1,linear,0.8512,0.8966,0.8943,0.6
1061,3,8,2,1,quadratic,0.9207,0.8966,0.8943,0.6
1062,3,8,2,1,unweighted,0.6674,0.8554,0.8828,0.6
1063,3,8,2,1,linear,0.8291,0.8554,0.8828,0.6
1064,3,8,2,1,quadratic,0.8999,0.8554,0.8828,0.6
1065,3,8,2,1,unweighted,0.6748,0.873,0.8943,0.6
1066,3,8,2,1,linear,0.848,0.873,0.8943,0.6
1067,3,8,2,1,quadratic,0.9202,0.873,0.8943,0.6
1068,3,8,2,1,unweighted,0.6729,0.8966,0.8974,0.6
1069,3,8,2,1,linear,0.8302,0.8966,0.8974,0.6
1070,3,8,2,1,quadratic,0.9019,0.8966,0.8974,0.6
1071,3,8,2,1,unweighted,0.6831,0.8953,0.9055,0.6
1072,3,8,2,1,linear,0.8129,0.8953,0.9055,0.6
1073,3,8,2,1,quadratic,0.8752,0.8953,0.9055,0.6
1074,3,8,2,1,unweighted,0.6671,0.8746,0.8943,0.6
1075,3,8,2,1,linear,0.8297,0.8746,0.8943,0.6
1076,3,8,2,1,quadratic,0.9015,0.8746,0.8943,0.6
1077,3,8,2,1,unweighted,0.6815,0.8953,0.8895,0.6
1078,3,8,2,1,linear,0.8292,0.8953,0.8895,0.6
1079,3,8,2,1,quadratic,0.8949,0.8953,0.8895,0.6
