,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
93,1,2,0,1,1,8815.586917101973,13.357708958862398,283.698660102006,False,1960,300,log,-271.94198,4578.01577,4577.6829,-37.00748,-31.16229,0.6
94,1,2,0,1,1,8825.630555309395,12.4181239840892,283.3457886355218,False,1960,300,log,-269.58077,4576.24496,4575.5122,-25.8865,-30.65934,0.6
95,1,2,0,1,1,8843.17596345477,12.140489458456443,283.2163034971568,False,1960,300,log,-266.03159,4581.46867,4582.70413,-26.40684,-28.55841,0.6
96,1,2,0,1,1,8812.699113791925,15.192504875188982,282.83899842950035,False,1960,300,log,-266.63821,4567.93072,4572.59843,-29.46863,-31.7232,0.6
97,1,2,0,1,1,8828.560024289862,11.371916410009414,283.1244839248075,False,1960,300,log,-268.09609,4576.45761,4578.79354,-28.23716,-30.35786,0.6
98,1,2,0,1,1,8829.683177864197,12.675499911363648,283.00807707246264,False,1960,300,log,-268.06029,4573.48285,4578.71035,-26.78611,-27.66362,0.6
99,1,2,0,1,1,8834.40948362945,10.102621819046124,283.67133435193006,False,1960,300,log,-275.65353,4581.34731,4580.5176,-25.58927,-26.21262,0.6
100,2,2,0,1,1,8573.941298782403,217.85617788176887,289.10461359351314,True,1960,300,log,-492.40899,4566.8559,4569.48335,-26.14032,-43.84864,0.6
101,2,2,0,1,1,8647.507488829311,159.5258498825526,285.63791303308204,True,1960,300,log,-405.74956,4551.42786,4575.10171,-29.67483,-43.59769,0.6
102,2,2,0,1,1,8586.630148559943,172.74455084044067,282.6364387776598,True,1960,300,log,-395.52384,4497.05963,4556.27897,-25.71978,-45.46483,0.6
103,2,2,0,1,1,8508.536884510846,202.19601768555447,281.7971661488394,True,1960,300,log,-427.97645,4453.89448,4556.04061,-34.21836,-39.2034,0.6
104,2,2,0,1,1,8613.689487990769,169.99572111618096,284.39857777147574,True,1960,300,log,-406.41355,4530.63404,4557.51624,-29.44874,-38.59851,0.6
105,2,2,0,1,1,8627.323071879902,139.87839108449123,282.774869600204,True,1960,300,log,-383.28602,4519.24921,4557.79275,-25.39703,-41.03583,0.6
106,2,2,0,1,1,8693.958390599075,113.03516291065114,283.0609738679187,True,1960,300,log,-339.68987,4552.84796,4553.33195,-35.93907,-36.59258,0.6
107,2,2,0,1,1,8599.530257302016,144.4663372145881,283.71190292330243,True,1960,300,log,-397.99712,4497.46126,4568.41818,-25.95712,-42.39495,0.6
108,2,2,0,1,1,8633.40530806494,136.9806401907133,282.7248220979087,True,1960,300,log,-374.30758,4507.36379,4566.30855,-26.88529,-39.07417,0.6
109,2,2,0,1,1,8588.941152533,145.9663443410554,281.9341602596543,True,1960,300,log,-381.56993,4468.68849,4567.4101,-26.16084,-39.42667,0.6
110,3,2,2,1,1,6064.1313960720745,3955.8417574451087,1652.8749586192907,True,1960,300,log,-185.44805,3154.46903,3177.52297,-39.94124,-42.47132,0.6
111,3,2,2,1,1,5741.730174549596,4084.0162096356894,2451.9441319124994,True,1960,300,log,-172.39768,2783.14938,3180.77838,-22.94295,-26.85696,0.6
112,3,2,2,1,1,8740.930892396264,1302.175952904266,461.649574269302,True,1960,300,log,-195.14229,4452.56171,4551.41796,-37.46015,-30.44633,0.6
113,3,2,2,1,1,8282.855519448669,1757.1589991880658,569.7185197982284,True,1960,300,log,-158.05616,4329.49497,4168.58643,-27.54806,-29.62166,0.6
114,3,2,2,1,1,7412.873578547364,2472.127530106698,721.3238799687834,True,1960,300,log,-185.78546,3812.45891,3846.35865,-35.22222,-24.93629,0.6
115,3,2,2,1,1,8222.112610810029,1675.2387829220488,423.7240827097732,True,1960,300,log,-171.5945,4239.67247,4233.91764,-57.1752,-22.70781,0.6
116,3,2,2,1,1,6992.919128656164,2812.711891601833,1588.293672299145,True,1960,300,log,-174.32205,3543.67338,3676.80702,-26.66138,-26.57783,0.6
117,3,2,2,1,1,6809.9650735087735,3152.982032172229,1049.7470327966978,True,1960,300,log,-169.3416,3557.86984,3475.0412,-34.45288,-19.15148,0.6
118,3,2,2,1,1,4362.326268986,5543.620522805493,1711.113686316799,True,1960,300,log,-182.28112,2460.26279,2141.80752,-34.52828,-22.93464,0.6
119,3,2,2,1,1,9351.366247092965,669.1091964391983,310.9379006742288,True,1960,300,log,-175.02064,4817.6237,4771.19963,-24.29774,-38.13869,0.6
120,0,3,2,1,1,8796.23040249955,26.260125266943515,282.88677226318987,False,1960,300,log,-278.72046,4560.26219,4566.58615,-21.21063,-30.68685,0.6
121,0,3,2,1,1,8809.08467407323,19.936737173494123,283.42931796326485,False,1960,300,log,-283.78146,4571.42731,4574.43411,-19.80372,-33.19158,0.6
122,0,3,2,1,1,8842.791643918514,15.635013695222357,283.338585855308,False,1960,300,log,-260.73794,4580.64804,4578.50875,-24.15713,-31.47007,0.6
123,0,3,2,1,1,8818.588875550598,17.920765380128337,283.1323168481809,False,1960,300,log,-268.58716,4577.04271,4571.80488,-28.06127,-33.6103,0.6
