,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
68,2,1,0,1,0,13234.211852967735,93.8060487349876,335.5697280459101,True,2945,300,log,-229.47626,6725.9577,6777.52002,-24.24269,-15.54692,0.6
69,2,1,0,1,0,13255.41073463649,84.99069739412829,336.852603642243,True,2945,300,log,-238.21101,6761.33646,6773.66628,-26.46261,-14.91838,0.6
70,3,1,2,1,0,14670.90019370949,477.4398370239394,370.6602235866266,True,2945,300,log,-204.08283,7467.43002,7460.79329,-25.61259,-27.62769,0.6
71,3,1,2,1,0,14756.625732754124,501.4481652012768,372.6712582443422,True,2945,300,log,-199.73204,7488.4043,7524.24281,-21.72293,-34.56641,0.6
72,3,1,2,1,0,14553.678960135743,414.6668644786852,369.9411241923619,True,2945,300,log,-211.47315,7414.31654,7421.92327,-31.65202,-39.43568,0.6
73,3,1,2,1,0,14839.265808487344,455.3329241823967,374.0120829820996,True,2945,300,log,-193.20518,7552.93528,7544.80574,-26.29174,-38.97829,0.6
74,3,1,2,1,0,14593.340161181452,389.565491680319,370.2709984173669,True,2945,300,log,-217.6152,7446.25475,7441.85053,-31.54001,-45.60991,0.6
75,3,1,2,1,0,14431.130273334576,368.5371254334967,368.5323582022484,True,2945,300,log,-226.85792,7370.46343,7378.30791,-60.37351,-30.40963,0.6
76,3,1,2,1,0,14634.990668264858,426.2652746035714,370.8869502819082,True,2945,300,log,-204.7733,7453.11687,7446.07639,-26.97448,-32.4548,0.6
77,3,1,2,1,0,14434.26571109957,324.17023660561256,364.80283351034296,True,2945,300,log,-198.86222,7345.49856,7344.03843,-26.31404,-30.09501,0.6
78,3,1,2,1,0,14574.83540736258,414.893736717593,369.61494655535824,True,2945,300,log,-223.83914,7435.946,7442.44757,-57.92715,-21.79186,0.6
79,3,1,2,1,0,14431.70701888627,429.1191816802825,369.0153056307932,True,2945,300,log,-215.89432,7353.46933,7362.47485,-32.78486,-35.55799,0.6
80,0,2,2,1,0,13146.917990887265,23.781176850766386,338.2022643468528,False,2945,300,log,-315.75915,6760.09479,6761.598,-26.31968,-32.69596,0.6
81,0,2,2,1,0,13156.598734840149,19.283080887105584,338.2414190369161,False,2945,300,log,-309.80676,6761.34181,6762.31679,-29.31079,-27.94231,0.6
82,0,2,2,1,0,13138.727370140963,19.597521363874296,338.3523658833241,False,2945,300,log,-315.03834,6757.44228,6756.96177,-27.15737,-33.48096,0.6
83,0,2,2,1,0,13150.72520560605,18.92162221982482,338.2052753532883,True,2945,300,log,-317.75956,6759.452,6761.0102,-23.99141,-27.98603,0.6
84,0,2,2,1,0,13143.889422822003,19.79615982414981,337.585082837518,False,2945,300,log,-310.48221,6755.33308,6752.0528,-24.28093,-28.73332,0.6
85,0,2,2,1,0,13149.215718685233,21.16578384685819,338.26859981309104,False,2945,300,log,-306.97358,6761.11461,6759.20473,-34.62172,-29.50832,0.6
86,0,2,2,1,0,13111.725405718753,20.272734538696724,337.9439750414543,False,2945,300,log,-330.88879,6748.94552,6749.61995,-28.32791,-27.62337,0.6
87,0,2,2,1,0,13103.561691780957,19.46266851089807,337.95539874130884,False,2945,300,log,-326.16475,6743.06536,6751.24326,-33.09773,-31.48445,0.6
88,0,2,2,1,0,13138.363548144687,18.77178546740945,337.9343397835893,False,2945,300,log,-310.38073,6751.35819,6756.58889,-31.76766,-27.43514,0.6
89,0,2,2,1,0,13081.641149524748,23.06097041266943,337.4045887779649,False,2945,300,log,-336.78071,6738.35057,6743.91593,-32.25882,-31.58582,0.6
90,1,2,0,1,0,13104.094922232034,18.31307023662874,337.9746355261421,False,2945,300,log,-327.95265,6746.35129,6748.82038,-29.3962,-33.72791,0.6
91,1,2,0,1,0,13091.847184671333,19.29928381030088,338.0245018840448,False,2945,300,log,-338.75609,6741.01707,6747.73953,-34.58964,-23.56368,0.6
92,1,2,0,1,0,13099.228334488253,17.617529987765565,338.0801801077623,False,2945,300,log,-337.08071,6748.13518,6745.13187,-28.13067,-28.82733,0.6
93,1,2,0,1,0,13069.090412874044,19.684375341913423,338.16522149577696,False,2945,300,log,-340.68776,6739.83033,6744.7254,-42.88254,-31.89502,0.6
94,1,2,0,1,0,13088.419838991682,18.384837293710746,338.08668244349167,False,2945,300,log,-334.53048,6740.12711,6744.82974,-32.00262,-30.00392,0.6
95,1,2,0,1,0,13068.961270268312,18.612466281760533,337.6648592568933,False,2945,300,log,-347.26055,6736.87411,6743.90356,-31.17993,-33.37592,0.6
96,1,2,0,1,0,13067.231511492286,21.89972614300568,337.9265124445153,False,2945,300,log,-339.38158,6735.19146,6739.76082,-35.6817,-32.65748,0.6
97,1,2,0,1,0,13069.096219368355,16.24095330661848,337.787787538714,False,2945,300,log,-342.1259,6737.4498,6740.17703,-32.88923,-33.51548,0.6
98,1,2,0,1,0,13062.177269779751,18.81850745519623,337.71944003597474,False,2945,300,log,-354.73426,6737.72207,6739.47655,-31.54384,-28.74325,0.6
99,1,2,0,1,0,13079.799282957983,14.566762626976931,338.1671226239412,False,2945,300,log,-351.18423,6742.74036,6743.14486,-27.97111,-26.9306,0.6
100,2,2,0,1,0,13261.703350654618,111.13333300321824,335.4190372216425,True,2945,300,log,-209.93431,6742.76429,6760.38501,-16.56282,-14.94883,0.6
101,2,2,0,1,0,13228.908449557955,94.00165926151196,334.5451813089779,True,2945,300,log,-222.46402,6727.64137,6759.60167,-20.66546,-15.20511,0.6
102,2,2,0,1,0,13236.92025588757,107.68104108213046,334.24606109097823,True,2945,300,log,-232.48977,6718.8423,6782.47991,-15.24981,-16.66237,0.6
103,2,2,0,1,0,13193.686191904351,116.78930895338016,332.3532718851636,True,2945,300,log,-222.80746,6676.43441,6778.26085,-22.54653,-15.65508,0.6
104,2,2,0,1,0,13245.55902996625,106.37582688513923,335.0783427256624,True,2945,300,log,-230.59615,6739.10638,6776.12667,-23.651,-15.42688,0.6
105,2,2,0,1,0,13233.214454638426,94.51748467220786,334.6607197364596,True,2945,300,log,-239.08769,6729.08444,6775.20822,-16.26846,-15.72205,0.6
106,2,2,0,1,0,13237.707996390527,94.6886249535758,336.4558082467937,True,2945,300,log,-247.96006,6770.64798,6773.0234,-43.00999,-14.99333,0.6
107,2,2,0,1,0,13178.38861208493,95.8591303184416,333.8983313798171,True,2945,300,log,-239.12074,6686.08993,6766.25007,-17.75549,-17.07515,0.6
108,2,2,0,1,0,13188.593400742684,104.12852865938432,333.7811233879941,True,2945,300,log,-241.69808,6703.85335,6768.99875,-26.81473,-15.74589,0.6
109,2,2,0,1,0,13141.177152207498,109.06905205473711,332.9788771540843,True,2945,300,log,-238.52834,6648.4894,6767.64044,-20.48995,-15.93439,0.6
110,3,2,2,1,0,14737.768813543791,611.702575567858,375.0762111403864,True,2945,300,log,-202.08389,7492.87377,7516.38515,-39.83568,-29.57055,0.6
111,3,2,2,1,0,14360.723167521104,328.6683648763406,364.9312235966015,True,2945,300,log,-204.61367,7299.39779,7322.28242,-23.88302,-32.46036,0.6
112,3,2,2,1,0,14741.582281627116,508.4268775462547,373.4291676044761,True,2945,300,log,-184.87913,7494.47761,7494.59314,-33.76869,-28.84064,0.6
113,3,2,2,1,0,14705.754504722114,447.8938268682879,370.99772537634766,True,2945,300,log,-201.38361,7475.36173,7482.11436,-27.19644,-23.14154,0.6
114,3,2,2,1,0,14628.014832318731,461.5634924118978,367.9757479109524,True,2945,300,log,-205.11717,7447.69666,7440.99062,-28.27878,-27.2765,0.6
115,3,2,2,1,0,14586.395433952868,473.6156389368669,370.8333953813872,True,2945,300,log,-192.55353,7424.24465,7427.77592,-51.07783,-21.99378,0.6
116,3,2,2,1,0,14232.050747213994,367.6050535411081,363.8730059775338,True,2945,300,log,-223.374,7245.38738,7267.10915,-25.58669,-31.48509,0.6
117,3,2,2,1,0,14561.270967198729,457.3621149444911,368.1420238025185,True,2945,300,log,-194.48606,7397.7884,7405.09576,-29.39307,-17.73406,0.6
118,3,2,2,1,0,14549.397118213594,455.5534729131839,369.65278594360177,True,2945,300,log,-193.536,7396.72918,7390.35765,-26.29142,-17.86229,0.6
119,3,2,2,1,0,14607.880126151344,493.11830502657153,368.9295139681972,True,2945,300,log,-199.99124,7426.91003,7442.74312,-25.01188,-36.7699,0.6
120,0,3,2,1,0,13225.557157824234,30.63349791801611,337.8942917844052,False,2945,300,log,-279.25086,6770.85444,6778.2297,-21.73539,-22.54073,0.6
121,0,3,2,1,0,13190.34237395286,24.644377502006897,337.9877224800626,True,2945,300,log,-292.51453,6761.8159,6768.73231,-22.77506,-24.91623,0.6
122,0,3,2,1,0,13143.211227097516,21.83316249685925,338.30889724377187,False,2945,300,log,-318.88917,6758.93725,6761.18796,-27.85245,-30.17236,0.6
123,0,3,2,1,0,13119.50666927416,23.73838505095905,337.845734586425,False,2945,300,log,-326.94252,6748.92789,6753.93052,-31.53476,-24.87445,0.6
124,0,3,2,1,0,13098.18979744436,17.91923962820747,338.2098174214169,False,2945,300,log,-333.00244,6748.07162,6748.76569,-34.36941,-31.27566,0.6
125,0,3,2,1,0,13121.420839438084,19.058935095241782,338.1708056095636,False,2945,300,log,-317.82859,6751.92032,6752.83392,-33.2706,-32.23421,0.6
126,0,3,2,1,0,13039.346171704736,21.29863296576324,337.98473955696755,False,2945,300,log,-348.59212,6742.19297,6728.60219,-39.46172,-43.39514,0.6
127,0,3,2,1,0,13100.410606751291,18.41148224930458,337.8676962222904,False,2945,300,log,-337.56562,6745.59606,6745.68737,-29.48221,-23.82498,0.6
128,0,3,2,1,0,13086.293808895434,18.754882608654945,338.3584513509219,False,2945,300,log,-328.53053,6747.96259,6747.48183,-37.29896,-43.32113,0.6
129,0,3,2,1,0,13076.317995913996,17.75710306301434,338.1035517091053,False,2945,300,log,-354.03101,6744.77553,6746.03233,-32.26727,-28.19159,0.6
130,1,3,0,1,0,13031.062260957766,22.876903442109167,338.12500950217,False,2945,300,log,-343.88252,6735.50274,6735.4328,-48.7292,-47.26155,0.6
131,1,3,0,1,0,13079.71474156082,21.911711392948924,337.8811218737906,False,2945,300,log,-336.53449,6746.19856,6737.21323,-35.32923,-31.83332,0.6
132,1,3,0,1,0,13131.093047077844,19.310511689924624,337.8415767828826,False,2945,300,log,-317.73392,6752.19132,6752.81699,-29.93894,-26.2424,0.6
133,1,3,0,1,0,13117.197959756077,22.52106734157924,338.1260516186731,False,2945,300,log,-329.3574,6751.66642,6753.70718,-31.94297,-26.87527,0.6
